Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;42;run to the lake now;r_ah_n t_uw dh_ah l_ey_k n_aw
b;43;jump in the cold blue;jh_ah_m_p ih_n dh_ah k_ow_l_d b_l_uw
a;58;the killing kind;dh_ah k_ih_l_ih_ng k_ay_n_d
b;38;jump in the cold blue;jh_ah_m_p ih_n dh_ah k_ow_l_d b_l_uw
a;12;cause your love (is) the killing the kind;k_aa_z y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng dh_ah k_ay_n_d
e;55;god give me shelter;g_aa_d g_ih_v m_iy sh_eh_l_t_er
e;44;we need a vow then;w_iy n_iy_d ah v_aw dh_eh_n
a;52;cause your love (is) the killing the kind;k_aa_z y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng dh_iy k_ay_n_d
a;0;killing Kind;k_ih_l_ih_ng k_ay_n_d
f;17;you reach the point of no return youre on your own;y_uw r_iy_ch dh_ah p_oy_n_t ah_v n_ow r_ih_t_er_n y_uw_r aa_n y_ao_r ow_n
c;22;so we open our eyes turn our backs on the city;s_ow w_iy ow_p_ah_n aw_r ay_z t_er_n aw_r b_ae_k_s aa_n dh_ah s_ih_t_iy
a;54;the killing kind;dh_ah k_ih_l_ih_ng k_ay_n_d
b;2;strike two though youre blackened and bruised;s_t_r_ay_k t_uw dh_ow y_uw_r b_l_ae_k_ah_n_d ah_n_d b_r_uw_z_d
a;57;the killing kind;dh_ah k_ih_l_ih_ng k_ay_n_d
h;35;i will find you;ay w_ah_l f_ay_n_d y_uw
a;14;yeah your love (is) the killing kind;y_ae y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng k_ay_n_d
b;3;and youre feeling brave now theres nothing to lose;ah_n_d y_uw_r f_iy_l_ih_ng b_r_ey_v n_aw dh_eh_r_s n_ah_th_ih_ng t_uw l_uw_z
g;32;run to the lake now;r_ah_n t_uw dh_ah l_ey_k n_aw
a;28;yeah your love (is) the killing kind;y_ae y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng k_ay_n_d
a;27;cause your love (is) the killing the kind;k_aa_z y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng dh_iy k_ay_n_d
f;20;and you keep them wishing they were in control;ah_n_d y_uw k_iy_p dh_eh_m w_ih_sh_ih_ng dh_ey w_er ih_n k_ah_n_t_r_ow_l
h;4;when all of the lights are focused on you;w_eh_n ao_l ah_v dh_ah l_ay_t_s aa_r f_ow_k_ah_s_t aa_n y_uw
g;47;run to the lake now;r_ah_n t_uw dh_ah l_ey_k n_aw
a;13;yeah your love (is) the killing kind;y_ae y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng k_ay_n_d
a;30;the killing kind;dh_ah k_ih_l_ih_ng k_ay_n_d
d;8;never falter just keep walking;n_eh_v_er f_ao_l_t_er jh_ah_s_t k_iy_p w_ao_k_ih_ng
d;24;and wait for the arms of the next sweet talker;ah_n_d w_ey_t f_ao_r dh_ah aa_r_m_z ah_v dh_ah n_eh_k_s_t s_w_iy_t t_ao_k_er
a;53;yeah your love (is) the killing kind;y_ae y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng k_ay_n_d
a;15;the killing kind;dh_ah k_ih_l_ih_ng k_ay_n_d
e;34;we need a vow then;w_iy n_iy_d ah v_aw dh_eh_n
b;33;jump in the cold blue;jh_ah_m_p ih_n dh_ah k_ow_l_d b_l_uw
e;49;we need a vow then;w_iy n_iy_d ah v_aw dh_eh_n
b;48;jump in the cold blue;jh_ah_m_p ih_n dh_ah k_ow_l_d b_l_uw
e;25;we crossed and God give us shelter;w_iy k_r_ao_s_t ah_n_d g_aa_d g_ih_v ah_s sh_eh_l_t_er
d;23;never falter just keep walking;n_eh_v_er f_ao_l_t_er jh_ah_s_t k_iy_p w_ao_k_ih_ng
d;9;and into the arms of the next sweet talker;ah_n_d ih_n_t_uw dh_ah aa_r_m_z ah_v dh_iy n_eh_k_s_t s_w_iy_t t_ao_k_er
a;29;yeah your love (is) the killing kind;y_ae y_ao_r l_ah_v ih_z dh_ah k_ih_l_ih_ng k_ay_n_d
h;50;i will find you;ay w_ah_l f_ay_n_d y_uw
h;40;i will find you;ay w_ah_l f_ay_n_d y_uw
g;37;run to the lake now;r_ah_n t_uw dh_ah l_ey_k n_aw
a;5;there will be no where to hide;dh_eh_r w_ah_l b_iy n_ow w_eh_r t_uw hh_ay_d
e;39;we need a vow then;w_iy n_iy_d ah v_aw dh_eh_n
h;45;i will find you;ay w_ah_l f_ay_n_d y_uw
c;7;so you open your eyes turn your back of the city;s_ow y_uw ow_p_ah_n y_ao_r ay_z t_er_n y_uh_r b_ae_k ah_v dh_ah s_ih_t_iy
i;19;friday nights when you came undone for a little fun;f_r_ay_d_ih n_ay_t_s w_eh_n y_uw k_ey_m ah_n_d_ah_n f_ao_r ah l_ih_t_ah_l f_ah_n
e;10;lovers daughter God give me shelter;l_ah_v_er_z d_ao_t_er g_aa_d g_ih_v m_iy sh_eh_l_t_er
