Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;7;a cold turkey dressed like a steak with forks the brand new;ah k_ow_l_d t_er_k_iy d_r_eh_s_t l_ay_k ah s_t_ey_k w_ih_dh f_ao_r_k_s dh_ah b_r_ae_n_d n_y_uw
i;12;best laid plans go off and arrive but I still use knots that he taught me to tie;b_eh_s_t l_ey_d p_l_ae_n_z g_ow ao_f ah_n_d er_ay_v b_ah_t ay s_t_ih_l y_uw_s n_aa_t_s dh_ae_t hh_iy t_ao_t m_iy t_uw t_ay
a;11;his kid and her mom;hh_ih_z k_ih_d ah_n_d hh_er m_aa_m
r;35;sweet prickle head strong trying to tickle me;s_w_iy_t p_r_ih_k_ah_l hh_eh_d s_t_r_ao_ng t_r_ay_ng t_ah t_ih_k_ah_l m_iy
p;31;light skin thinner easy to peel her;l_ay_t s_k_ih_n th_ih_n_er iy_z_iy t_uw p_iy_l hh_er
h;32;open to kill her from the inside out;ow_p_ah_n t_uw k_ih_l hh_er f_r_ah_m dh_ah ih_n_s_ay_d aw_t
i;41;oooooooooo;
g;23;saying Aunt Nancy (is) with grandma dancing;s_ey_ih_ng ae_n_t n_ae_n_s_iy ih_z w_ih_dh g_r_ae_n_d_m_aa d_ae_n_s_ih_ng
c;9;he went;hh_iy w_eh_n_t
e;28;cracked head attic light escape routes;k_r_ae_k_t hh_eh_d ae_t_ih_k l_ay_t ah_s_k_ey_p r_ao_uw_t_ax_s
c;5;escape from a tray of developer;ah_s_k_ey_p f_r_ah_m ah t_r_ey ah_v d_ih_v_eh_l_ah_p_er
b;1;by the comb in his beard hes weird when hes lonely Im lonely and weird;b_ay dh_iy k_ow_m ih_n_ch hh_ah_z b_ih_r_d hh_iy_s w_ih_r_d w_eh_n hh_iy_s l_ow_n_l_iy ay_m l_ow_n_l_iy ah_n_d w_ih_r_d
a;0;aesop Rock;iy_s_aa_p r_aa_k
d;8;vick pick from an ancient war;v_ih_k p_ih_k f_r_ah_m ae_n ey_n_ch_ah_n_t w_ao_r
m;15;can hear a little voice going;k_ah_n hh_ih_r ah l_ih_t_ah_l v_oy_s g_ow_ih_ng
s;40;oooooooooo;
e;26;roses are red violator peek-a boo;r_ow_z_ah_z aa_r r_eh_d v_ay_ah_l_ey_t_er p_ae_e b_uw
p;30;trying a deal smacked by the dealer;t_r_ay_ih_ng ah d_iy_l s_m_ae_k_t b_ay dh_ah d_iy_l_er
d;20;kimya Dawson;k_ih_m_iy_ax d_ao_s_ah_n
l;13;never met an angel never knew a ghost;n_eh_v_er m_eh_t ae_n ey_n_jh_ah_l n_eh_v_er n_uw ah g_ow_s_t
e;29;double dutch baby smoke a sweet tooth;d_ah_b_ah_l d_ah_ch b_ey_b_iy s_m_ow_k ah s_w_iy_t t_uw_th
i;14;though I swear on the cast I;dh_ow ay s_w_eh_r aa_n dh_ah k_ae_s_t ay
f;38;i say;ay s_ey
o;18;oooooooooo;
q;34;no more pain bottle bagged tracheotomies;n_ow m_ao_r p_ey_n b_aa_t_ah_l b_ae_g_d 
c;4;faces of death on the regular tricks of an apex predator;f_ey_s_ah_z ah_v d_eh_th aa_n dh_ah r_eh_g_y_uh_l_ax t_r_ih_k_s ah_v ae_n ey_p_eh_k_s p_r_eh_d_ah_t_er
n;17;oooooooooo;
g;25;toe head toe shoes far from the mancy;t_ow hh_eh_d t_ow sh_uw_z f_aa_r f_r_ah_m dh_ah m_ae_n_s_iy
b;3;party in the backside over the ear in the wake of a sobering year;p_aa_r_t_iy ih_n dh_ah b_ae_k_s_ay_d ow_v_er dh_iy ih_r ih_n dh_iy w_ey_k ah_v ah s_ow_b_er_ih_ng y_ih_r
g;22;fish in my ear spider on Nancy;f_ih_sh ih_n m_ay ih_r s_p_ay_d_er aa_n n_ae_n_s_iy
h;33;same silly girl with the twisted mouth;s_ey_m s_ih_l_iy g_er_l w_ih_dh dh_ah t_w_ih_s_t_ah_d m_aw_th
d;6;uncle a couple days off the sauce and all black (as) a basic corpse;ah_ng_k_ah_l ah k_ah_p_ah_l d_ey_z ao_f dh_ah s_ao_s ah_n_d ao_l b_l_ae_k ae_z ah b_ey_s_ih_k k_ao_r_p_s
f;10;hither and yon brown liquor like a scissor in his palm that would cut away;hh_ih_dh_er ah_n_d y_aa_n b_r_aw_n l_ih_k_er l_ay_k ah s_ih_z_er ih_n hh_ih_z p_aa_m dh_ae_t w_uh_d k_ah_t ah_w_ey
d;37;she says sing me a song- ;sh_iy s_ih_z s_ih_ng m_iy ey  s_ao_ng
d;36;topic of cancer project get gone;t_aa_p_ih_k ah_v k_ae_n_s_er p_r_aa_jh_eh_k_t g_ih_t g_ao_n
e;27;half cracked door head bald see through;hh_ae_f k_r_ae_k_t d_ao_r hh_eh_d b_ao_l_d s_iy th_r_uw
g;24;no more tubes little miss fancy;n_ow m_ao_r t_uw_b_z l_ih_t_ah_l m_ih_s f_ae_n_s_iy
