Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;7;buk buk;b_y_uw_ah_k b_y_uw_ah_k
d;6;where you at Where you at Where you at;hh_w_eh_r y_uw ae_t w_eh_r y_uw ae_t w_eh_r y_uw ae_t
a;11;just a memory would suffice;jh_ah_s_t ey m_eh_m_ax_r_iy w_uh_d s_ah_f_ay_s
f;9;you are the pain that puts stress on my brain;y_uw er dh_iy p_ey_n dh_ah_t p_uh_t_s s_t_r_eh_s aa_n m_ay b_r_ey_n
d;2;this (is) tripped out tripped out;dh_ah_s ah_z t_r_ih_p_t aw_t t_r_ih_p_t aw_t
a;3;i wonder what you look like;ay w_ah_n_d_er hh_w_ah_t y_uw l_uh_k l_ay_k
d;4;haha like dat like dat;hh_aa_ae l_ay_k d_ae_t l_ay_k d_ae_t
c;1;(ah-hah) ahaha;aa_hh_aa aa_hh_aa_ae
d;5;well where you at;w_eh_l hh_w_eh_r y_uw ae_t
b;10;how Do I refrain from making you a bloodstain;hh_aw d_uw ay r_ah_f_r_ey_n f_er_m m_ey_k_ih_ng y_uw ey b_l_ah_d_s_t_ey_n
b;0;vk;v_iy_k
