Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;12;puttin haters in a hearse with that pistol under his shirt;p_ah_t_iy_n hh_ey_t_er_z ih_n ah hh_er_s w_ih_dh dh_ae_t p_ih_s_t_ah_l ah_n_d_er hh_ih_z sh_er_t
i;43;they had it all mapped out looked over the blueprints;dh_ey hh_ae_d ih_t ao_l m_ae_p_t aw_t l_uh_k_t ow_v_er dh_ah b_l_uw_p_r_ih_n_t_s
c;67;but what he found on the inside made his face turn red;b_ah_t w_ah_t hh_iy f_aw_n_d aa_n dh_ah ih_n_s_ay_d m_ey_d hh_ih_z f_ey_s t_er_n r_eh_d
d;39;in the bottom of the ninth his own life he would sacrifice;ih_n dh_ah b_aa_t_ah_m ah_v dh_ah n_ay_n_th hh_ih_z ow_n l_ay_f hh_iy w_uh_d s_ae_k_r_ah_f_ay_s
l;53;reflecting on his dark past and how now its astounding;r_ah_f_l_eh_k_t_ih_ng aa_n hh_ih_z d_aa_r_k p_ae_s_t ah_n_d hh_aw n_aw ih_t_s ah_s_t_aw_n_d_ih_ng
a;46;of what was the beginning and the ending of a hustlers dream;ah_v w_ah_t w_ah_z dh_ah b_ih_g_ih_n_ih_ng ah_n_d dh_ah eh_n_d_ih_ng ah_v ah hh_ah_s_ah_l_er_z d_r_iy_m
b;4;sometimes the money (is) flooding sometimes its empty and gutted;s_ah_m_t_ay_m_z dh_ah m_ah_n_iy ih_z f_l_ah_d_ih_ng s_ah_m_t_ay_m_z ih_t_s eh_m_p_t_ih ah_n_d g_ah_t_ah_d
o;3;he met a couple people doing life for catching a hounny;hh_iy m_eh_t ah k_ah_p_ah_l p_iy_p_ah_l d_uw_ih_ng l_ay_f f_ao_r k_ae_ch_ih_ng ah hh_ow_uw_n_n_y
g;31;just a bunch of frat boys that all played with theyre guitars;jh_ah_s_t ah b_ah_n_ch ah_v f_r_ae_m_t b_oy_z dh_ae_t ao_l p_l_ey_d w_ih_dh r_er g_ah_t_aa_r_z
a;0;it all starts with a dream new way of makin that green;ah_t ao_l s_t_aa_r_t_s w_ah_dh ey d_r_iy_m n_y_uw w_ey ah_v m_ae_k_ih_n dh_ah_t g_r_iy_n
m;72;he said a kid broke into the house and stole it the night before;hh_iy s_eh_d ah k_ih_d b_r_ow_k ih_n_t_uw dh_ah hh_aw_s ah_n_d s_t_ow_l ih_t dh_ah n_ay_t b_ah_f_ao_r
a;36;but calm and relaxed (is) not what this man was feeling;b_ah_t k_aa_m ah_n_d r_ah_l_ae_k_s_t ih_z n_ax_t w_ah_t dh_ih_s m_ae_n w_ah_z f_iy_l_ih_ng
p;21;bitch I made it … ;b_ih_ch ay m_ey_d ih_t  ah_ae
c;6;so he set on a journey nothin less hed ever settle;s_ow hh_iy s_eh_t aa_n ah jh_er_n_iy n_ah_th_ah_n l_eh_s hh_iy_d eh_v_er s_eh_t_ah_l
a;73;he looked up at the ceilin he thought for sure he was dreaming;hh_iy l_uh_k_t ah_p ae_t dh_ah s_eh_l_ih_n hh_iy th_ao_t f_ao_r sh_uh_r hh_iy w_ah_z d_r_iy_m_ih_ng
d;35;and be strapped up to the max;ah_n_d b_iy s_t_r_ae_p_t ah_p t_uw dh_ah m_ae_k_s
f;71;screaming speak the fuck up and just cough up the gold;s_k_r_iy_m_ih_ng s_p_iy_k dh_ah f_ah_k ah_p ah_n_d jh_ah_s_t k_aa_f ah_p dh_ah g_ow_l_d
a;1;ill paint a scene for you listeners that may seem quite extreme;ih_l p_ey_n_t ey s_iy_n f_r_er y_uw l_ih_s_ah_n_er_z dh_ah_t m_ey s_iy_m k_w_ay_t ih_k_s_t_r_iy_m
m;70;he stormed up to the kid staring a hole in the floor;hh_iy s_t_ao_r_m_d ah_p t_uw dh_ah k_ih_d s_t_eh_r_ih_ng ah hh_ow_l ih_n dh_ah f_l_ao_r
g;28;seein that gold in the distance looking like a mirage;s_iy_iy_n dh_ae_t g_ow_l_d ih_n dh_ah d_ih_s_t_ah_n_s l_uh_k_ih_ng l_ay_k ah m_er_aa_zh
c;55;thirty five for each brick that would make theyre pockets swell;th_er_d_iy f_ay_v f_ao_r iy_ch b_r_ih_k dh_ae_t w_uh_d m_ey_k dh_ey_r p_aa_k_ah_t_s s_w_eh_l
c;62;no words needed be said the kids knew why they were there;n_ow w_er_d_z n_iy_d_ah_d b_iy s_eh_d dh_ah k_ih_d_z n_uw w_ay dh_ey w_er dh_eh_r
p;22;man im dreamin I can-t believe it … ;m_ae_n ih_m d_r_iy_m_iy_n ay k_ae_n_t b_ah_l_iy_v ih_t  ah_ae
b;42;but it was never enough so they met up after lunch;b_ah_t ih_t w_ah_z n_eh_v_er ah_n_ah_f s_ow dh_ey m_eh_t ah_p ae_f_t_er l_ah_n_ch
a;68;it was all cleaned out they were there for no reason;ih_t w_ah_z ao_l k_l_iy_n_d aw_t dh_ey w_er dh_eh_r f_ao_r n_ow r_iy_z_ah_n
h;34;all they had to do was wear a mask and walk into the building;ao_l dh_ey hh_ae_d t_uw d_uw w_ah_z w_eh_r ah m_ae_s_k ah_n_d w_ao_k ih_n_t_uw dh_ah b_ih_l_d_ih_ng
l;52;he exhaled slowly looking at his surroundings;hh_iy eh_k_s_hh_ey_l_d s_l_ow_l_iy l_uh_k_ih_ng ae_t hh_ih_z s_er_aw_n_d_ih_ng_z
q;29;they played to scenes in their head like the sounds of an iPod;dh_ey p_l_ey_d t_uw s_iy_n_z ih_n dh_eh_r hh_eh_d l_ay_k dh_ah s_aw_n_d_z ah_v ae_n iy_P_ax_d
c;65;the kid stared at his fallen corpse making sure he was dead;dh_ah k_ih_d s_t_eh_r_d ae_t hh_ih_z f_aa_l_ah_n k_ao_r_p_s m_ey_k_ih_ng sh_uh_r hh_iy w_ah_z d_eh_d
m;57;so they ran up to the porch and he kicked down the door;s_ow dh_ey r_ae_n ah_p t_uw dh_iy p_ao_r_ch ah_n_d hh_iy k_ih_k_t d_aw_n dh_ah d_ao_r
c;7;to make the quickest come-up that would shake the whole ghetto;t_ah m_ey_k dh_iy k_w_ih_k_ah_s_t k_ah_m_uw_p dh_ah_t w_uh_d sh_ey_k dh_iy hh_ow_l g_eh_t_ow
f;14;cause life ebbs and it flows thats just the way that it goes;k_aa_z l_ay_f eh_b_z ah_n_d ih_t f_l_ow_z dh_ae_t_s jh_ah_s_t dh_ah w_ey dh_ae_t ih_t g_ow_z
a;15;started off wit a bean and ended up wit a beam;s_t_aa_r_t_ah_d ao_f w_ih_t ah b_iy_n ah_n_d eh_n_d_ah_d ah_p w_ih_t ah b_iy_m
