Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;18;we don-t like to fall;w_iy d_ow_n_t l_ay_k t_uw f_aa_l
d;3;then we open someone new;dh_eh_n w_iy ow_p_ah_n s_ah_m_w_ah_n n_y_uw
g;7;no need for a leader;n_ow n_iy_d f_ao_r ah l_iy_d_er
e;4;we eat their bones and wonder why they have no bones left;w_iy iy_t dh_eh_r b_ow_n_z ah_n_d w_ah_n_d_er w_ay dh_ey hh_ae_v n_ow b_ow_n_z l_eh_f_t
a;17;something wicked this way comes;s_ah_m_th_ih_ng w_ih_k_ah_d dh_ih_s w_ey k_ah_m_z
h;12;the winds of change are a lot unfriendlier these days;dh_ah w_ih_n_d_z ah_v ch_ey_n_jh aa_r ah l_aa_t ah_n_f_r_eh_n_d_l_iy_er dh_iy_z d_ey_z
f;14;maybe one day well find we have;m_ey_b_iy w_ah_n d_ey w_iy_l f_ay_n_d w_iy hh_ae_v
f;23;maybe one day well find we have;m_ey_b_iy w_ah_n d_ey w_iy_l f_ay_n_d w_iy hh_ae_v
d;20;then we open someone new;dh_eh_n w_iy ow_p_ah_n s_ah_m_w_ah_n n_y_uw
h;11;can you feel it on your face;k_ah_n y_uw f_iy_l ih_t aa_n y_ao_r f_ey_s
g;15;no need for a leader;n_ow n_iy_d f_ao_r ah l_iy_d_er
e;21;we eat their bones and wonder why they have no bones left;w_iy iy_t dh_eh_r b_ow_n_z ah_n_d w_ah_n_d_er w_ay dh_ey hh_ae_v n_ow b_ow_n_z l_eh_f_t
f;6;maybe one day well find we have;m_ey_b_iy w_ah_n d_ey w_iy_l f_ay_n_d w_iy hh_ae_v
c;19;but when we come down we lose it all;b_ah_t w_eh_n w_iy k_ah_m d_aw_n w_iy l_uw_z ih_t ao_l
a;0;something wicked this way comes;s_ah_m_th_ih_ng w_ih_k_ah_d dh_ih_s w_ey k_ah_m_z
g;24;no need for a leader;n_ow n_iy_d f_ao_r ah l_iy_d_er
f;10;no question what Ill have to pay for my apathy;n_ow k_w_eh_s_ch_ax_n w_ah_t ay_l hh_ae_v t_uw p_ey f_ao_r m_ay ae_p_ah_th_iy
g;9;i watch the faces on a screen;ay w_aa_ch dh_ah f_ey_s_ah_z aa_n ah s_k_r_iy_n
b;1;we don-t like to fall;w_iy d_ow_n_t l_ay_k t_uw f_aa_l
c;2;but when we come down we lose it all;b_ah_t w_eh_n w_iy k_ah_m d_aw_n w_iy l_uw_z ih_t ao_l
