Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;9;i might not give it back though;ay m_ay_t n_ax_t g_ih_v ih_t b_ae_k dh_ow
a;0;man;m_ae_n
h;32;im real low but Im highed up;ay_m r_iy_l l_ow b_ah_t ay_m hh_ay_d ah_p
f;28;low economy no responsibility Im just too God damn proud with this;l_ow ih_k_oh_n_ax_m_ih n_ow r_iy_s_p_aa_n_s_ah_b_ih_l_ah_t_iy ay_m jh_ah_s_t t_uw g_aa_d d_ae_m p_r_aw_d w_ih_dh dh_ih_s
g;43;he (is) struggling Imma let you buy my method;hh_iy ih_z s_t_r_ah_g_l_ih_ng I_m_ae l_eh_t y_uw b_ay m_ay m_eh_th_ah_d
r;40;im backed Im vaped Im living of the;ay_m b_ae_k_t ay_m v_ae_p_er_d ay_m l_ih_v_ih_ng ah_v dh_ah
t;49;1 8 to get my spliff;ah_ae ah_ae t_uw g_eh_t m_ay s_p_l_f_f
a;31;relaxing in the sun thank God for Calis plants;r_ah_l_ae_k_s_ih_ng ih_n dh_ah s_ah_n th_ae_ng_k g_aa_d f_ao_r C_ae_l_ax_s p_l_ae_n_t_s
e;22;tryna light get clowned;t_r_ih_n_ah l_ay_t g_eh_t k_l_aw_n_er_d
c;30;i hold this purp Im firm with the staines;ay hh_ow_l_d dh_ih_s p_er_p ay_m f_er_m w_ih_dh dh_ah s_t_ey_n_z
i;1;i remember back in the day I used to be on that fresh shit;ay r_ih_m_eh_m_b_ax b_ae_k ih_n_ch dh_iy d_ey ay y_uw_z_d t_ah b_iy aa_n dh_ah_t f_r_eh_sh sh_iy_t
i;42;i gotta stay real cuz Im the realest respect it;ay g_aa_t_ah s_t_ey r_iy_l k_ah_z ay_m dh_ah r_iy_l_st r_ih_s_p_eh_k_t ih_t
p;13;eyes low Hydro working on this new project;ay_z l_ow hh_ay_d_r_ow w_er_k_ih_ng aa_n dh_ih_s n_y_uw p_r_oh_jh_eh_k_t
c;15;sixteen spat even more thrown away;s_ih_k_s_t_iy_n s_p_ae_t iy_v_ah_n m_ao_r th_r_ow_n ah_w_ey
b;4;moved up a couple years I could get a little bit more you know;m_uw_v_d ah_p ah k_ah_p_ah_l y_ih_r_z ay k_uh_d g_eh_t ah l_ih_t_ah_l b_ih_t m_ao_r y_uw n_ow
a;8;wave me over let me get a little trey puff on that;w_ey_v m_iy ow_v_er l_eh_t m_iy g_eh_t ah l_ih_t_ah_l t_r_ey p_ah_f aa_n dh_ae_t
c;16;other I forget cuz my brain-s blown away;ah_dh_er ay f_ax_g_eh_t k_ah_z m_ay b_r_ey_n_z b_l_ow_n ah_w_ey
c;41;southern California (is) the home where I create;s_ah_dh_er_n k_ae_l_ah_f_ao_r_n_y_ah ih_z dh_ah hh_ow_m w_eh_r ay k_r_iy_ey_t
e;21;tryna rise push down;t_r_ih_n_ah r_ay_z p_uh_sh d_aw_n
b;36;california sun got me feeling so slow;k_ae_l_ah_f_ao_r_n_y_ah s_ah_n g_aa_t m_iy f_iy_l_ih_ng s_ow s_l_ow
d;51;i get it off when I want;ay g_eh_t ih_t ao_f w_eh_n ay w_aa_n_t
a;38;oh Yeah;ow y_ae
b;35;oh so low;ow s_ow l_ow
b;2;now;n_aw
a;12;im low (as) possible every aspect;ay_m l_ow ae_z p_aa_s_ah_b_ah_l eh_v_er_iy ae_s_p_eh_k_t
d;18;im a category five wreck bout to drop the bomb;ay_m ah k_ae_t_ah_g_ao_r_iy f_ay_v r_eh_k b_aw_t t_uw d_r_aa_p dh_ah b_aa_m
