Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
n;10;round my niggas you die DIE NIGGA DIE;r_aw_n_d m_ay n_ih_g_ae_s y_uw d_ay d_ay  d_ay
e;21;50 Cent; s_eh_n_t
i;40;now what;n_aw w_ah_t
b;1;the nigga be right there in front of them buildings;dh_ah n_ih_g_ae b_iy r_ay_t dh_eh_r ih_n f_r_ah_n_t ah_v dh_eh_m b_ih_l_d_ih_ng_z
c;3;yeah yeah yeah nigga yeah;y_ae y_ae y_ae n_ih_g_ae y_ae
i;7;i line niggas I do my homework;ay l_ay_n n_ih_g_ae_s ay d_uw m_ay hh_ow_m_w_er_k
c;2;yeah nigga yeah;y_ae n_ih_g_ae y_ae
l;8;i find niggas the niggas that did that;ay f_ay_n_d n_ih_g_ae_s dh_ah n_ih_g_ae_s dh_ae_t d_ih_d dh_ah_t
h;22;first I find your bitch creep then we found a nail shop;f_er_s_t ay f_ay_n_d y_ao_r b_ih_ch k_r_iy_p dh_eh_n w_iy f_aw_n_d ah n_ey_l sh_aa_p
m;9;they my niggas you bring that bullshit;dh_ey m_ay n_ih_g_ae_s y_uw b_r_ih_ng dh_ae_t b_uh_l_sh_ih_t
d;28;keep the pump around we catch him we gon slump him now;k_iy_p dh_ah p_ah_m_p er_aw_n_d w_iy k_ae_ch hh_ih_m w_iy g_aa_n s_l_ah_m_p hh_ih_m n_aw
d;5;yeah yeah yeah nigga yeah growls;y_ae y_ae y_ae n_ih_g_ae y_ae g_r_aw_l_z
q;25;goons don-t use Auto-Tune;g_uw_n_z d_ow_n_t y_uw_s A_ax_ah
h;37;i let my niggas go WATCH;ay l_eh_t m_ay n_ih_g_ae_s g_ow w_aa_ch
m;30;drop a bag off to my nigga just to make it worth it;d_r_aa_p ah b_ae_g ao_f t_uw m_ay n_ih_g_ae jh_ah_s_t t_uw m_ey_k ih_t w_er_th ih_t
p;26;thats Yeezy;dh_ae_t_s 
a;39;y-all wasn-t supposed to let me get this money;y_ao_l w_oh_z_n_t s_ah_p_ow_z_d t_uw l_eh_t m_iy g_eh_t dh_ih_s m_ah_n_iy
f;12;i right bout where your man-ll stay my man blew your man away;ay r_ay_t b_aw_t w_eh_r y_ao_r m_l_ae s_t_ey m_ay m_ae_n b_l_uw y_uh_r m_ae_n ah_w_ey
f;15;we can go back and forth and pour yay;w_iy k_ah_n g_ow b_ae_k ah_n_d f_ao_r_th ah_n_d p_ao_r y_ey
f;14;get hit with the cannon AY You lil niggas wan play;g_eh_t hh_ih_t w_ih_dh dh_ah k_ae_n_ah_n ey y_uw l_ih_l n_ih_g_ae_s w_aa_n p_l_ey
o;13;did him dirty and ran away whos the next candidate;d_ih_d hh_ih_m d_er_t_iy ah_n_d r_ae_n ah_w_ey hh_uw_s dh_ah n_eh_k_s_t k_ae_n_d_ih_d_ax_t
d;27;yeah summer now good time to hunt you down;y_ae s_ah_m_er n_aw g_uh_d t_ay_m t_uw hh_ah_n_t y_uw d_aw_n
p;38;oh MY GOD Y-all niggas KNOW ME;ow m_ay g_aa_d y_ao_l n_ih_g_ae_s n_ow m_iy
s;32;nigga whattup;n_ih_g_ae w_hh_ae_t_ax_p
b;18;nigga we ain-t sellin packs no more so we ain-t on the strip;n_ih_g_ae w_iy ey_n_t s_eh_l_ih_n p_ae_k_s n_ow m_ao_r s_ow w_iy ey_n_t aa_n dh_ah s_t_r_ih_p
e;35;keep thinkin Im careful;k_iy_p th_ih_ng_k_ah_n ay_m k_eh_r_f_ah_l
b;34;niggas smilin and shit go head nigga;n_ih_g_ae_s s_m_ih_l_iy_n ah_n_d sh_iy_t g_ow hh_eh_d n_ih_g_ae
c;36;ill shoot the SHIT out of these niggas man;ay_l sh_uw_t dh_ah sh_iy_t aw_t ah_v dh_iy_z n_ih_g_ae_s m_ae_n
a;0;im tryin to tell you but you won-t hear me son;ay_m t_r_ay_iy_n t_uw t_eh_l y_uw b_ah_t y_uw w_ow_n_t hh_ih_r m_iy s_ah_n
c;33;these niggas think Im playin with em yeah;dh_iy_z n_ih_g_ae_s th_ih_ng_k ay_m p_l_ey_iy_n w_ih_dh eh_m y_ae
e;11;50 Cent; s_eh_n_t
g;16;let it off hop in the rental car pull away smooth;l_eh_t ih_t ao_f hh_aa_p ih_n dh_ah r_eh_n_t_ah_l k_aa_r p_uh_l ah_w_ey s_m_uw_dh
g;17;put that twerk in that work and we at you with the tools;p_uh_t dh_ae_t t_w_er_r_k ih_n dh_ae_t w_er_k ah_n_d w_iy ae_t y_uw w_ih_dh dh_ah t_uw_l_z
h;23;now would you looky here we done found your mommas spot;n_aw w_uh_d y_uw l_uh_k_iy hh_ih_r w_iy d_ah_n f_aw_n_d y_ao_r m_aa_m_ah_s s_p_aa_t
r;29;timin (is) everything I plot it out perfect;t_ih_m_iy_n ih_z eh_v_r_iy_th_ih_ng ay p_l_aa_t ih_t aw_t p_er_f_ih_k_t
b;19;get that llama in the Llac strapped leanin in the whip;g_eh_t dh_ae_t l_aa_m_ah ih_n dh_ah  s_t_r_ae_p_t l_iy_n_iy_n ih_n dh_ah w_ih_p
p;24;its so easy damn Im greasy;ih_t_s s_ow iy_z_iy d_ae_m ay_m g_r_iy_s_iy
c;4;yeah nigga yeah;y_ae n_ih_g_ae y_ae
