Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;25;so beware camouflage (is) the colour of fear;s_ow b_ah_w_eh_r k_ae_m_ah_f_l_aa_zh ih_z dh_ah k_ah_l_ax ah_v f_ih_r
r;31;lines on the paper look like a grid locator;l_ay_n_z aa_n dh_ah p_ey_p_er l_uh_k l_ay_k ah g_r_ih_d l_ow_k_ey_t_er
g;27;see we make fresh rhymes daily;s_iy w_iy m_ey_k f_r_eh_sh r_ay_m_z d_ey_l_iy
d;9;but if you give it urgent you will witness purpose;b_ah_t ah_f y_uw g_ih_v ih_t er_jh_ah_n_t y_uw w_ah_l w_ih_t_n_ah_s p_er_p_ah_s
h;30;just imagine if you did this a trillion times;jh_ah_s_t ih_m_ae_jh_ah_n ah_f y_uw d_ih_d dh_ih_s ah t_r_ih_l_y_ah_n t_ay_m_z
e;12;i write til the ink pen ends;ay r_ay_t t_ih_l dh_ah ih_ng_k p_eh_n eh_n_d_z
f;38;never in life try to emulate the things you see us doing on the mic;n_eh_v_er ih_n_ch l_ay_f t_r_ay t_ah eh_m_y_ah_l_ey_t dh_iy th_ih_ng_z y_uw s_iy y_uw_eh_s d_uw_ih_ng aa_n dh_iy m_ih_k
q;18;i stock market crash it then park it;ay s_t_aa_k m_aa_r_k_ah_t k_r_ae_sh ih_t dh_eh_n p_aa_r_k ih_t
b;40;and wait till we bring out your father;ah_n_d w_ey_t t_ih_l w_iy b_r_ih_ng aw_t y_uh_r f_aa_dh_er
f;22;let me see the floor touch your chin;l_eh_t m_iy s_iy dh_ah f_l_ao_r t_ah_ch y_ao_r ch_ih_n
c;5;two emcees going in going off look how the vocals come off;t_uw eh_m_s_iy_s g_ow_ih_ng ih_n g_ow_ih_ng ao_f l_uh_k hh_aw dh_ah v_ow_k_ah_l_z k_ah_m ao_f
e;34;what the fuck type of way (is) that to say we need help;hh_w_ah_t dh_iy f_ah_k t_ay_p ah_v w_ey ah_z dh_ah_t t_ah s_ey w_iy n_iy_d hh_eh_l_p
e;15;crush kill destroy stress;k_r_ah_sh k_ih_l d_ah_s_t_r_oy s_t_r_eh_s
m;3;close caption ain-t looking at it thats when it trap you;k_l_ow_z k_ae_p_sh_ah_n ey_n_t l_uh_k_ih_ng ae_t ih_t dh_ae_t_s w_eh_n ih_t t_r_ae_p y_uw
b;16;parabolic electronics;p_eh_r_ah_b_aa_l_ih_k ah_l_eh_k_t_r_aa_n_ih_k_s
h;37;let me give you some advice;l_eh_t m_iy g_ih_v y_uw s_ah_m ae_d_v_ay_s
h;29;things just stink and we made a billion rhymes;th_ih_ng_z jh_ah_s_t s_t_ih_ng_k ah_n_d w_iy m_ey_d ah b_ih_l_y_ah_n r_ay_m_z
i;0;when you swing it make sure you mean it;hh_w_ih_n y_uw s_w_ih_ng ah_t m_ey_k sh_uh_r y_uw m_iy_n ah_t
c;33;better to die for this than to live for yourself;b_eh_t_er t_ah d_ay f_r_er dh_ah_s dh_ah_n t_ah l_ay_v f_r_er y_ao_r_s_eh_l_f
o;14;the metaphor approaches agoraphobic poets protest;dh_ah m_eh_t_ah_f_ao_r ah_p_r_ow_ch_ah_z ae_g_er_ah_ha_f_ow_b_ih_k p_ow_ah_t_s p_r_ow_t_eh_s_t
f;26;undergods been underground for a billion years;ah_n_d_er1_g_ow_d_s b_ih_n ah_n_d_er_g_r_aw_n_d f_ao_r ah b_ih_l_y_ah_n y_ih_r_z
e;23;you will never touch another microphone again;y_uw w_ah_l n_eh_v_er t_ah_ch ah_n_ah_dh_er m_ay_k_r_ah_f_ow_n ah_g_eh_n
f;28;we the Burnout Brothers nigga really;w_iy dh_ah b_er_n_aw_t b_r_ah_dh_er_z n_ih_g_ae r_ih_l_iy
a;2;satisfaction through an action old fashioned;s_ae_t_ah_s_f_ae_k_sh_ah_n th_r_uw ah_n ae_k_sh_ah_n ow_l_d f_ae_sh_ah_n_d
b;4;the Art of War-s the war of art;dh_ah aa_r_t ah_v w_ao_r_z dh_ah w_ao_r ah_v aa_r_t
h;36;it costs a round trip flight and thirty days and nights;ah_t k_aa_s ey r_aw_n_d t_r_ih_p f_l_ay_t ah_n_d th_er_t_iy d_ey_z ah_n_d n_ay_t_s
a;13;yet again leather hands being held together by rubber bands;y_eh_t ah_g_eh_n l_eh_dh_er hh_ae_n_d_z b_iy_ih_ng hh_eh_l_d t_ah_g_eh_dh_er b_ay r_ah_b_er b_ae_n_d_z
a;10;this style of language we challenged exiled and banished;dh_ih_s s_t_ay_l ah_v l_ae_ng_g_w_ah_jh w_iy ch_ae_l_ah_jh_d eh_g_z_ay_l_d ah_n_d b_ae_n_ih_sh_t
l;1;swift knee kick to the penis that can happen real quick genius;s_w_ih_f_t n_iy k_ih_k t_ah dh_iy p_iy_n_ah_s dh_ah_t k_ae_n hh_ae_p_ah_n r_iy_l k_w_ih_k jh_iy_n_y_ah_s
f;21;take off your watch and your rings;t_ey_k ao_f y_ao_r w_aa_ch ah_n_d y_ao_r r_ih_ng_z
b;19;tax order in my rap office pays cash on the province;t_ae_k_s ao_r_d_er ih_n m_ay r_ae_p ao_f_ah_s p_ey_z k_ae_sh aa_n dh_ah p_r_aa_v_ah_n_s
d;8;at first to servants what we spit seem worthless;ae_t f_er_s_t t_uw s_er_v_ah_n_t_s w_ah_t w_iy s_p_ih_t s_iy_m w_er_th_l_ah_s
f;20;soon now very soon we are going to see the king;s_uw_n n_aw v_eh_r_iy s_uw_n w_iy aa_r g_ow_ih_ng t_uw s_iy dh_ah k_ih_ng
i;41;stop FRONTIN;s_t_aa_p 
n;11;they gave it to Keith Murray and Canibus;dh_ey g_ey_v ih_t t_uw k_iy_th m_er_iy ah_n_d C_ah_n_iy_b_ax_s
b;39;just sign this roster and line up over there with ya mamma;jh_ah_s_t s_ay_n dh_ah_s r_aa_s_t_er ah_n_d l_ay_n ah_p ow_v_er dh_eh_r w_ah_dh y_aa m_aa_m_ah
d;7;perfect you are learning to worship the serpent;p_er_f_ih_k_t y_uw aa_r l_er_n_ih_ng t_uw w_er_sh_ah_p dh_ah s_er_p_ah_n_t
g;32;but at first there (is) always no data;b_ah_t ae_t f_er_s_t dh_eh_r ah_z ao_l_w_iy_z n_ow d_ey_t_ah
p;17;listen to far off objects that are more interesting to talk with;l_ih_s_ah_n t_uw f_aa_r ao_f ax_b_jh_eh_k_t_s dh_ae_t aa_r m_ao_r ih_n_t_r_ax_s_t_ih_ng t_uw t_ao_k w_ih_dh
