Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;8;ooh this shadows;uw dh_ih_s sh_ae_d_ow_z
c;3;when the dark;w_eh_n dh_ah d_aa_r_k
a;6;the sky braking down;dh_iy s_k_ay b_r_ey_k_ih_ng d_aw_n
b;1;soon (as) down the street;s_uw_n eh_z d_aw_n dh_iy s_t_r_iy_t
c;10;im just sitting for the way;ay_m jh_ah_s_t s_ih_t_ih_ng f_ao_r dh_ah w_ey
b;7;get the feeling;g_ih_t dh_iy f_iy_l_ih_ng
a;11;youve been sitting down;y_uw_v b_ih_n s_ih_t_ih_ng d_aw_n
d;5;for the;f_ao_r dh_ah
a;0;when the moon rise (I-down);hh_w_ih_n dh_iy m_uw_n r_ay_z d_aw_n
a;9;and this nothing I can accept down;ah_n_d dh_ih_s n_ah_th_ih_ng ay k_ah_n ax_k_s_eh_p_t d_aw_n
a;2;and I travel down;ah_n_d ay t_r_ae_v_ah_l d_aw_n
a;4;and it so simple how;ah_n_d ah_t s_ow s_ih_m_p_ah_l hh_aw
