Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;11;and you know we never sleep fuck a night cap;ah_n_d y_uw n_ow w_iy n_eh_v_er s_l_iy_p f_ah_k ah n_ay_t k_ae_p
h;34;playing pokemon while youre drinking Arizona;p_l_ey_ih_ng p_ow_k_m_ow_n hh_w_ay_l y_ao_r d_r_ih_ng_k_ih_ng eh_r_ah_z_ow_n_ah
b;39;wii and dragon ball z;w_ih_g_ae ah_n_d d_r_ae_g_ah_n b_ao_l z_iy
a;2;but luckily I know they fake;b_ah_t l_ah_k_ah_l_iy ay n_ow dh_ey f_ey_k
i;41;lay down eat food head up to the park;l_ey d_aw_n iy_t f_uw_d hh_eh_d ah_p t_uw dh_ah p_aa_r_k
n;29;shitty generation era;s_hh_ih_t_iy jh_eh_n_er_ey_sh_ah_n ia_r_ax
f;43;so I put in work honey;s_ow ay p_uh_t ih_n w_er_k hh_ah_n_iy
e;23;we in here like I told you bitch;w_iy ih_n hh_ih_r l_ay_k ay t_ow_l_d y_uw b_ih_ch
l;1;now they holla sayin that they fuck wit me;n_aw dh_ey hh_aa_l_ae s_ey_iy_n dh_ah_t dh_ey f_ah_k w_ih_t m_iy
f;27;yeah yeah I told you bitch young motherfuckers on that old school shit uh;y_ae y_ae ay t_ow_l_d y_uw b_ih_ch y_ah_ng m_ao_th_eh_r_f_uw_k_k_ax_r_s aa_n dh_ae_t ow_l_d s_k_uw_l sh_iy_t ah
f;44;but its all about the fans couldn-t care about the money;b_ah_t ih_t_s ao_l ah_b_aw_t dh_ah f_ae_n_z k_uh_d_n_t k_eh_r ah_b_aw_t dh_iy m_ah_n_iy
b;3;no MTV cause boi Im sucker free;n_ow  k_aa_z b_w_a ay_m s_ah_k_er f_r_iy
b;15;that tree;dh_ae_t t_r_iy
c;10;now we creep around like cats;n_aw w_iy k_r_iy_p er_aw_n_d l_ay_k k_ae_t_s
n;21;thats that shit you don-t know about Luke Bahta;dh_ae_t_s dh_ae_t sh_iy_t y_uw d_ow_n_t n_ow ah_b_aw_t l_uw_k B_ae_hh_t_ax
c;13;write raps my flow the people like that;r_ay_t r_ae_p_s m_ay f_l_ow dh_ah p_iy_p_ah_l l_ay_k dh_ae_t
l;7;cause Im from Florida where ho-s try to play me;k_aa_z ay_m f_r_ah_m f_l_ao_r_ah_d_ah w_eh_r hh_ow_z t_r_ay t_uw p_l_ey m_iy
d;16;i used to be so innocent now Im insane boy so bury my ass with green slime;ay y_uw_z_d t_uw b_iy s_ow ih_n_ah_s_ah_n_t n_aw ay_m ih_n_s_ey_n b_oy s_ow b_eh_r_iy m_ay ae_s w_ih_dh g_r_iy_n s_l_ay_m
i;42;do what I love cause its all about my heart started writing saw a spark;d_uw w_ah_t ay l_ah_v k_aa_z ih_t_s ao_l ah_b_aw_t m_ay hh_aa_r_t s_t_aa_r_t_ah_d r_ay_t_ih_ng s_ao ah s_p_aa_r_k
a;8;and the weather always sunny but the people always shady;ah_n_d dh_ah w_eh_dh_er ao_l_w_ey_z s_ah_n_iy b_ah_t dh_ah p_iy_p_ah_l ao_l_w_ey_z sh_ey_d_iy
b;26;yeah yeah I told you bitch young mufuckas on that old school shit;y_ae y_ae ay t_ow_l_d y_uw b_ih_ch y_ah_ng m_ah_f_ah_k_k_ae_s aa_n dh_ae_t ow_l_d s_k_uw_l sh_iy_t
c;12;and a nice nap cause I might snap on a right track;ah_n_d ey n_ay_s n_ae_p k_aa_z ay m_ay_t s_n_ae_p aa_n ah r_ay_t t_r_ae_k
g;32;no more scams on the culdasac ed edd n eddy;n_ow m_ao_r s_k_ae_m_z aa_n dh_ah  eh_d eh_d eh_n eh_d_iy
l;0;they used to call and ask for bahta just to fuck wit me;dh_ey y_uw_z_d t_ah k_ao_l ah_n_d ae_s_k f_r_er b_aa_t_ae jh_ah_s_t t_ah f_ah_k w_ih_t m_iy
d;14;and we light that tree remember when I was younger for fun we used to climb;ah_n_d w_iy l_ay_t dh_ae_t t_r_iy r_ih_m_eh_m_b_ax w_eh_n ay w_ah_z y_ah_ng_g_er f_ao_r f_ah_n w_iy y_uw_z_d t_uw k_l_ay_m
c;20;thats that 90s shit man;dh_ae_t_s dh_ae_t  sh_iy_t m_ae_n
p;37;thinking I was hardcore days of playing mortal kombat and 64;th_ih_ng_k_ah_ng ay w_ah_z hh_aa_r_d_k_ao_r d_ey_z ah_v p_l_ey_ih_ng m_ao_r_t_ah_l k_aa_m_b_ae_t ah_n_d 
b;5;old school thats my cup of tea;ow_l_d s_k_uw_l dh_ae_t_s m_ay k_ah_p ah_v t_iy
g;30;i remember playing crash bandicoot and zelda;ay r_ih_m_eh_m_b_ax p_l_ey_ih_ng k_r_ae_sh b_ae_n_d_ih_k_uw_t ah_n_d z_eh_l_d_ah
l;6;bumpin reasonable doubts so loud that old people duckin me;b_ah_m_p_iy_n r_iy_z_n_ax_b_l d_aw_t_s s_ow l_aw_d dh_ae_t ow_l_d p_iy_p_ah_l d_ah_k_iy_n m_iy
i;40;take a break from reality morning to the dark;t_ey_k ey b_r_ey_k f_er_m r_iy_ae_l_ah_t_iy m_ao_r_n_ih_ng t_ah dh_iy d_aa_r_k
c;9;it wasn-t always like that;ih_t w_oh_z_n_t ao_l_w_ey_z l_ay_k dh_ae_t
b;24;young mufuckas on that old school shit;y_ah_ng m_ah_f_ah_k_k_ae_s aa_n dh_ae_t ow_l_d s_k_uw_l sh_iy_t
l;4;shout out to real mufuckas who showin love to me;sh_aw_t aw_t t_uw r_iy_l m_ah_f_ah_k_k_ae_s hh_uw sh_ow_iy_n l_ah_v t_uw m_iy
h;33;that summer heat persona;dh_ae_t s_ah_m_er hh_iy_t p_er_s_ow_n_ah
q;38;i had courage but I was still coawrdly dog sleep and then blog;ay hh_ae_d k_er_ah_jh b_ah_t ay w_ah_z s_t_ih_l  d_ah_g s_l_iy_p ah_n_d dh_eh_n b_l_aa_b_g
g;31;so this normal life im ready;s_ow dh_ih_s n_ao_r_m_ah_l l_ay_f ih_m r_eh_d_iy
m;17;and a game boy;ah_n_d ah g_ey_m b_oy
b;25;shit yeah I told you bitch young mufuckas on that old school shit;sh_iy_t y_ae ay t_ow_l_d y_uw b_ih_ch y_ah_ng m_ah_f_ah_k_k_ae_s aa_n dh_ae_t ow_l_d s_k_uw_l sh_iy_t
o;35;now its all about clothes fuck I miss the days of super smash bros;n_aw ah_t_s ao_l ah_b_aw_t k_l_ow_dh_z f_ah_k ay m_ih_s dh_iy d_ey_z ah_v s_uw_p_er s_m_ae_sh b_r_ao
b;48;right back on my old school shit;r_ay_t b_ae_k aa_n m_ay ow_l_d s_k_uw_l sh_iy_t
c;19;yeah;y_ae
c;45;only for what happens;ow_n_l_iy f_r_er hh_w_ah_t hh_ae_p_ah_n_z
l;46;hear the fans clappens;hh_ih_r dh_iy f_ae_n_z k_l_ae_p_er_n_s
e;47;and then I split;ah_n_d dh_eh_n ay s_p_l_ih_t
