Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;19;i done see niggas rise like the hot air;ay d_ah_n s_iy n_ih_g_ae_s r_ay_z l_ay_k dh_ah hh_aa_t eh_r
b;25;i just want my 40 acres and a playback;ay jh_ah_s_t w_aa_n_t m_ay  ey_k_er_z ah_n_d ah p_l_ey_b_ae_k
a;20;and all I got to show for it (is) standing right here;ah_n_d ao_l ay g_aa_t t_uw sh_ow f_ao_r ih_t ih_z s_t_ae_n_d_ih_ng r_ay_t hh_ih_r
c;8;say Im your favorite rapper out but the sales ain-t legit so;s_ey ay_m y_ao_r f_ey_v_er_ah_t r_ae_p_er aw_t b_ah_t dh_ah s_ey_l_z ey_n_t l_eh_jh_ih_t s_ow
a;13;just my next breath little checks and mo problems here;jh_ah_s_t m_ay n_eh_k_s_t b_r_eh_th l_ih_t_ah_l ch_eh_k_s ah_n_d m_ow p_r_aa_b_l_ah_m_z hh_ih_r
g;26;so I can stuff Garcia Vegas and just lay back;s_ow ay k_ah_n s_t_ah_f g_aa_r_s_iy_ah v_ey_g_ah_s ah_n_d jh_ah_s_t l_ey b_ae_k
c;6;cause everybody wanna see you at your best now;k_aa_z eh_v_r_iy_b_aa_d_iy w_aa_n_ah s_iy y_uw ae_t y_ao_r b_eh_s_t n_aw
a;12;no fast whips no mansions and no models here;n_ow f_ae_s_t w_ih_p_s n_ow m_ae_n_ch_ah_n_z ah_n_d n_ow m_aa_d_ah_l_z hh_ih_r
g;23;i understand why some left and never came back;ay ah_n_d_er_s_t_ae_n_d w_ay s_ah_m l_eh_f_t ah_n_d n_eh_v_er k_ey_m b_ae_k
a;16;got empty arms can-t no beats and no mics fill;g_aa_t eh_m_p_t_ih aa_r_m_z k_ae_n_t n_ow b_iy_t_s ah_n_d n_ow m_ih_k_s f_ih_l
e;28;loop dreams loop dreams;l_uw_p d_r_iy_m_z l_uw_p d_r_iy_m_z
f;18;and dwell where the rich and the right dwell;ah_n_d d_w_eh_l w_eh_r dh_ah r_ih_ch ah_n_d dh_iy r_ay_t d_w_eh_l
h;9;the labels soundin like schizos;dh_ah l_ey_b_ah_l_z s_aw_n_d_iy_n l_ay_k s_ch_iy_z_ax_s
a;17;i done chill where the thieves and the night chill;ay d_ah_n ch_ih_l w_eh_r dh_ah th_iy_v_z ah_n_d dh_iy n_ay_t ch_ih_l
e;15;eye the whole pie take no slice deals;ay dh_ah hh_ow_l p_ay t_ey_k n_ow s_l_ay_s d_iy_l_z
a;0;tellin you this (is) the year;t_eh_l_iy_n y_uw dh_ah_s ah_z dh_iy y_ih_r
d;5;and the chest out so no one knows that Im stressed out;ah_n_d dh_ah ch_eh_s_t aw_t s_ow n_ow w_ah_n n_ow_z dh_ae_t ay_m s_t_r_eh_s_t aw_t
b;2;wakin up in the same place every fuckin day;w_ey_k_ah_d_n ah_p ih_n_ch dh_iy s_ey_m p_l_ey_s eh_v_r_iy f_ah_k_iy_n d_ey
f;21;same jeans free tees and some Nike Airs;s_ey_m jh_iy_n_z f_r_iy t_iy_z ah_n_d s_ah_m n_ay_k_iy eh_r_z
f;22;the OGs treat a G like the young heir;dh_ah  t_r_iy_t ah jh_iy l_ay_k dh_ah y_ah_ng eh_r
g;24;i can-t promise you itll always be the same Black;ay k_ae_n_t p_r_aa_m_ah_s y_uw ih_t_l ao_l_w_ey_z b_iy dh_ah s_ey_m b_l_ae_k
a;10;feelin like I work from the bottom to the bottom here;f_iy_l_iy_n l_ay_k ay w_er_k f_r_ah_m dh_ah b_aa_t_ah_m t_uw dh_ah b_aa_t_ah_m hh_ih_r
d;7;you vice (is) the outfit whos your set now;y_uw v_ay_s ah_z dh_iy aw_t_f_ih_t hh_uw_s y_ao_r s_eh_t n_aw
c;4;stressed out tryin to figure out the best route;s_t_r_eh_s_t aw_t t_r_ay_iy_n t_uw f_ih_g_y_er aw_t dh_ah b_eh_s_t r_ow_t
b;3;yeah motherfuckin right no fuckin way;y_ae m_ao_th_eh_r_f_uw_k_k_ax_n r_ay_t n_ow f_ah_k_iy_n w_ey
a;11;and I done see the bottom of too many bottles here;ah_n_d ay d_ah_n s_iy dh_ah b_aa_t_ah_m ah_v t_uw m_eh_n_iy b_aa_t_ah_l_z hh_ih_r
