Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;16;to buy a babydoll for my girl;t_uw b_ay ah b_ey_b_iy_d_aa1_l_l f_ao_r m_ay g_er_l
f;30;ive been turned around;ay_v b_ih_n t_er_n_d er_aw_n_d
d;29;underneath your name where its underlined;ah_n_d_er_n_iy_th y_ao_r n_ey_m w_eh_r ih_t_s ah_n_d_er_l_ay_n_d
m;24;the hardest part (is) loving somebody that cares for you;dh_ah hh_aa_r_d_ah_s_t p_aa_r_t ih_z l_ah_v_ih_ng s_ah_m_b_aa_d_iy dh_ae_t k_eh_r_z f_ao_r y_uw
f;2;pay my respects to the company boys;p_ey m_ay r_iy_s_p_eh_k_s t_ah dh_iy k_ah_m_p_ah_n_iy b_oy_z
d;21;that you know its gonna flood someday;dh_ae_t y_uw n_ow ih_t_s g_aa_n_ah f_l_ah_d s_ah_m_d_ey
b;25;and that ain-t the hardest part;ah_n_d dh_ah_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
a;3;now just move along;n_aw jh_ah_s_t m_uw_v ah_l_ao_ng
d;22;and youre gonna miss someone;ah_n_d y_uw_r g_aa_n_ah m_ih_s s_ah_m_w_ah_n
d;26;the hardest part (is) working and Ive worked enough;dh_ah hh_aa_r_d_ah_s_t p_aa_r_t ih_z w_er_k_ih_ng ah_n_d ay_v w_er_k_t ah_n_ah_f
i;15;they couldn-t pay me for the time that it took to write a check;dh_ey k_uh_d_n_t p_ey m_iy f_ao_r dh_ah t_ay_m dh_ae_t ih_t t_uh_k t_uw r_ay_t ah ch_eh_k
d;31;ive been mystified by a true love;ay_v b_ih_n m_ih_s_t_ah_f_ay_d b_ay ah t_r_uw l_ah_v
b;9;and that ain-t the hardest part;ah_n_d dh_ah_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
b;34;and that ain-t the hardest part;ah_n_d dh_ae_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
b;36;and that ain-t the hardest part;ah_n_d dh_ae_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
d;10;the hardest part (is) loving;dh_ah hh_aa_r_d_ah_s_t p_aa_r_t ih_z l_ah_v_ih_ng
c;5;and got lucky once on some advice;ah_n_d g_aa_t l_ah_k_iy w_ah_n_s aa_n s_ah_m ae_d_v_ay_s
b;35;and that ain-t the hardest part;ah_n_d dh_ae_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
a;8;in a hurry Lord;ih_n_ch ey hh_er_iy l_ao_r_d
g;6;met a dark haired girl that the Mississippi moon;m_eh_t ey d_aa_r_k hh_eh_r_d g_er_l dh_ah_t dh_iy m_ih_s_ah_s_ih_p_iy m_uw_n
b;17;and I worked hard for every little bit I got;ah_n_d ay w_er_k_t hh_aa_r_d f_ao_r eh_v_er_iy l_ih_t_ah_l b_ih_t ay g_aa_t
d;11;somebody that cares for you so much;s_ah_m_b_aa_d_iy dh_ae_t k_eh_r_z f_ao_r y_uw s_ow m_ah_ch
c;27;i could stretch that penny like a silver line;ay k_uh_d s_t_r_eh_ch dh_ae_t p_eh_n_iy l_ay_k ah s_ih_l_v_er l_ay_n
c;7;musta left by mistake one night;m_ah_s_t_ae l_eh_f_t b_ay m_ih_s_t_ey_k hh_w_ah_n n_ay_t
c;28;rolling through the pages of my life;r_ow_l_ih_ng th_r_uw dh_ah p_ey_jh_ah_z ah_v m_ay l_ay_f
b;32;and that ain-t the hardest part;ah_n_d dh_ae_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
c;20;and its been flooding so hard on them company mines;ah_n_d ih_t_s b_ih_n f_l_ah_d_ih_ng s_ow hh_aa_r_d aa_n dh_eh_m k_ah_m_p_ah_n_iy m_ay_n_z
e;14;if they did Im bidding your word;ih_f dh_ey d_ah_d ay_m b_ih_d_ih_ng y_ao_r w_er_d
d;33;talkin bout a true love;t_aa_k_ah_n b_aw_t ah t_r_uw l_ah_v
a;1;i ain-t got no money don-t want no more;ay ey_n_t g_aa_t n_ow m_ah_n_iy d_ow_n_t w_aa_n_t n_ow m_ao_r
a;0;pay my respect to the company store;p_ey m_ay r_ah_s_p_eh_k_t t_ah dh_iy k_ah_m_p_ah_n_iy s_t_ao_r
l;18;the things I got are gonna stay;dh_ah th_ih_ng_z ay g_aa_t aa_r g_aa_n_ah s_t_ey
b;23;and that ain-t the hardest part;ah_n_d dh_ae_t ey_n_t dh_ah hh_aa_r_d_ah_s_t p_aa_r_t
h;13;promises don-t pay cash at the bank;p_r_aa_m_ah_s_ah_z d_ow_n p_ey k_ae_sh ae_t dh_iy b_ae_ng_k
b;4;i worked hard for every little bit I got;ay w_er_k_t hh_aa_r_d f_r_er eh_v_r_iy l_ih_t_ah_l b_ih_t ay g_aa_t
