Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;24;yeah my sweet sweet sweet Okeechobees;y_ae m_ay s_w_iy_t s_w_iy_t s_w_iy_t O_k_e_ch_oh_b_e_s
f;8;with cottonmouth cypress knees;w_ih_dh k_aa_t_ah_n_m_aw_th s_ay_p_r_ah_s n_iy_z
i;13;one time I brought a woman friend home with me;w_ah_n t_ay_m ay b_r_ao_t ah w_uh_m_ah_n f_r_eh_n_d hh_ow_m w_ih_dh m_iy
f;26;and a bottle thats where Ill be;ah_n_d ey b_aa_t_ah_l dh_ae_t_s w_eh_r ay_l b_iy
d;6;with my sweet sweet sweet Okeechobee;w_ih_dh m_ay s_w_iy_t s_w_iy_t s_w_iy_t ow_k_iy_ch_ow_b_iy
d;34;to my sweet sweet sweet Okeechobee;t_uw m_ay s_w_iy_t s_w_iy_t s_w_iy_t ow_k_iy_ch_ow_b_iy
a;38;calling me with a forearm tan;k_ao_l_ih_ng m_iy w_ih_dh ah f_ao_r_aa_r_m t_ae_n
f;30;yeah my paint jobs starting to peel;y_ae m_ay p_ey_n_t jh_aa_b_z s_t_aa_r_t_ih_ng t_uw p_iy_l
f;14;for too damn long she couldn-t stand the heat;f_ao_r t_uw d_ae_m l_ao_ng sh_iy k_uh_d_n_t s_t_ae_n_d dh_ah hh_iy_t
b;1;digging a hole right through the glades;d_ih_g_ih_ng ah hh_ow_l r_ay_t th_r_uw dh_ah g_l_ey_d_z
b;4;won-t you be so proud of the mess I made;w_ow_n_t y_uw b_iy s_ow p_r_aw_d ah_v dh_ah m_eh_s ay m_ey_d
f;11;and a bottle thats where Ill be;ah_n_d ah b_aa_t_ah_l dh_ae_t_s w_eh_r ay_l b_iy
a;0;looks like its time to trim the fat;l_uh_k_s l_ay_k ih_t_s t_ay_m t_uw t_r_ih_m dh_ah f_ae_t
c;2;and by the time we get through;ah_n_d b_ay dh_ah t_ay_m w_iy g_eh_t th_r_uw
a;28;a (four-wheel) drive and a (three-gun) rack;ah f_ao_r_w_iy_l d_r_ay_v ah_n_d ah th_r_iy_g_ah_n r_ae_k
a;10;calling me with a forearm tan;k_ao_l_ih_ng m_iy w_ih_dh ah f_ao_r_aa_r_m t_ae_n
d;21;its my sweet sweet sweet Okeechobee;ih_t_s m_ay s_w_iy_t s_w_iy_t s_w_iy_t ow_k_iy_ch_ow_b_iy
f;39;and a bottle thats where Ill be;ah_n_d ah b_aa_t_ah_l dh_ae_t_s w_eh_r ay_l b_iy
e;7;runnin through the shallows;r_ah_iy_n th_r_uw dh_ah s_hh_ae_l_ow_z
f;41;and a bottle thats where Ill be;ah_n_d ah b_aa_t_ah_l dh_ae_t_s w_eh_r ay_l b_iy
a;29;(two-eyed) stove in a (one-room) shack;t_uw_ay_d s_t_ow_v ih_n ey w_ah_n_r_uw_m sh_ae_k
e;22;runnin through the shallows;r_ah_iy_n th_r_uw dh_ah s_hh_ae_l_ow_z
g;3;well Ill have no use for you;w_eh_l ay_l hh_ae_v n_ow y_uw_s f_r_er y_uw
c;16;she said I had to choose;sh_iy s_eh_d ay hh_ae_d t_uw ch_uw_z
a;33;ill be looking back;ay_l b_iy l_uh_k_ih_ng b_ae_k
f;23;with cottonmouth cypress knees;w_ih_dh k_aa_t_ah_n_m_aw_th s_ay_p_r_ah_s n_iy_z
h;9;yeah my sweet sweet sweet Okeechobees;y_ae m_ay s_w_iy_t s_w_iy_t s_w_iy_t O_k_e_ch_oh_b_e_s
f;35;holy black water with sawgrass citrus trees;hh_ow_l_iy b_l_ae_k w_ao_t_er w_ih_dh s_ao_g_r_ae1_s_s s_ih_t_r_ah_s t_r_iy_z
f;32;but you can bet each time I leave;b_ah_t y_uw k_ah_n b_eh_t iy_ch t_ay_m ay l_iy_v
g;37;yeah my sweet sweet sweet Okeechobees;y_ae m_ay s_w_iy_t s_w_iy_t s_w_iy_t O_k_e_ch_oh_b_e_s
c;17;but she never thought she-d lose;b_ah_t sh_iy n_eh_v_er th_ao_t s_hh_iy_d l_uw_z
a;40;yeah you can find me with a forearm tan;y_ae y_uw k_ah_n f_ay_n_d m_iy w_ih_dh ah f_ao_r_aa_r_m t_ae_n
c;18;but when it comes to the one I love;b_ah_t w_eh_n ih_t k_ah_m_z t_uw dh_ah w_ah_n ay l_ah_v
f;15;damn mosquitoes;d_ae_m m_ah_s_k_iy_t_ow_z
a;25;calling me with a forearm tan;k_ao_l_ih_ng m_iy w_ih_dh ah f_ao_r_aa_r_m t_ae_n
f;19;its plain to see;ih_t_s p_l_ey_n t_uw s_iy
l;31;and theres a crack in my windshield;ah_n_d dh_eh_r_s ah k_r_ae_k ih_n m_ay w_ih_n_d_sh_iy_l_d
