Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;5;pummel you like hes a young Tyson;p_ah_m_ah_l y_uw l_ay_k hh_eh ey y_ah_ng t_ay_s_ah_n
b;37;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
b;31;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
l;66;any contender;eh_n_iy k_ah_n_t_eh_n_d_er
n;103;cruisin or abusing;k_r_uw_iy_n ao_r ah_b_y_uw_z_ih_ng
b;8;you like a twig;y_uw l_ay_k ey t_w_ih_g
m;35;ain-t no way hes losin;ey_n_t n_ow w_ey hh_eh l_ow_s_iy_n
b;20;its flawless offence done with precision;ah_t_s f_l_ao_l_ah_s ah_f_eh_n_s d_ah_n w_ah_dh p_r_iy_s_ih_zh_ah_n
n;53;undisputed;ah_n_d_ih_s_p_y_uw_t_ah_d
h;19;bozos jaw;b_ow_z_ow_z jh_ao
a;62;better bring ya best Cuz here comes the best;b_eh_t_er b_r_ih_ng y_aa b_eh_s_t k_ah_z hh_ih_r k_ah_m_z dh_ah b_eh_s_t
b;49;apply a Double Chickenwing with a tight grip;ah_p_l_ay ah d_ah_b_ah_l  w_ih_dh ah t_ay_t g_r_ih_p
a;0;Chris (is) awesome hes;k_r_ih_s ah_z aa_s_ah_m hh_eh
n;43;you can-t F with his moveset;y_uw k_ae_n_t eh_f w_ih_dh hh_ih_z m_uw_v_z_er_t
l;29;any contender;eh_n_iy k_ah_n_t_eh_n_d_er
f;65;quick to end ya;k_w_ih_k t_uw eh_n_d y_aa
d;41;theyll have to get ya with a spatula;dh_ah_iy_l_l hh_ae_v t_uw g_eh_t y_aa w_ih_dh ah s_p_ae_ch_uh_l_ah
m;72;ain-t No way hes losin;ey_n_t n_ow w_ey hh_eh l_ow_s_iy_n
b;26;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
i;23;so come on down and get left out for the count;s_ow k_ah_m aa_n d_aw_n ah_n_d g_eh_t l_eh_f_t aw_t f_ao_r dh_ah k_aw_n_t
e;9;your more than welcome to step up and get feed up from a hangmans Clutch;y_uh_r m_ao_r dh_ae_n w_eh_l_k_ah_m t_uw s_t_eh_p ah_p ah_n_d g_eh_t f_iy_d ah_p f_r_ah_m ah hh_ae_ng_m_ah_n_z k_l_ah_ch
f;33;yous about to get clobbered in a slobber knocker;y_uw_z ah_b_aw_t t_uw g_eh_t k_l_aa_b_er_d ih_n ah s_l_aa_b_er n_aa_k_er_r
g;88;then grin evilly While you complain;dh_eh_n g_r_ih_n iy_v_ah_l_l_ih w_ay_l y_uw k_ah_m_p_l_ey_n
d;15;hammerlocks the cravate;hh_ae_m_er_ha_l_aa_k_s dh_iy k_r_ae_v_ah_th_ae
b;2;the type to drop ya Quick with a mafia Kick;dh_iy t_ay_p t_ah d_r_aa_p y_aa k_w_ih_k w_ah_dh ey m_aa_f_iy_ah k_ih_k
b;64;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
f;101;ya better call the coppers ya mama and a doctor;y_aa b_eh_t_er k_ao_l dh_ah k_aa_p_er_z y_aa m_aa_m_ah ah_n_d ah d_aa_k_t_er
f;17;no holds barred;n_ow hh_ow_l_d_z b_aa_r_d
b;96;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
g;18;rolling Elbow to a;r_ow_l_ih_ng eh_l_b_ow t_ah ey
f;32;ya better call the coppers ya mama and a doctor;y_aa b_eh_t_er k_ao_l dh_ah k_aa_p_er_z y_aa m_aa_m_ah ah_n_d ah d_aa_k_t_er
g;87;hell win easily like your untrained;hh_iy_l w_ih_n iy_z_ah_l_iy l_ay_k y_ao_r ah_n_t_r_ey_n_d
l;98;any contender;eh_n_iy k_ah_n_t_eh_n_d_er
c;3;hes got the hunger of a young lion;hh_eh g_aa_t dh_iy hh_ah_ng_g_er ah_v ey y_ah_ng l_ay_ah_n
b;1;(as) hot (as) it gets;eh_z hh_aa_t eh_z ah_t g_ih_t_s
u;80;better pass a peace pipe like your sitting bull;b_eh_t_er p_ae_s ah p_iy_s p_ay_p l_ay_k y_ao_r s_ih_t_ih_ng b_uh_l
b;55;with maunovers higher impact then a mule kick;w_ih_dh m_ah_ah_n_oh_v_ax_r_s hh_ay_er ih_m_p_ae_k_t dh_eh_n ah m_y_uw_l k_ih_k
b;73;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
o;76;you leave the ring feeling miserable;y_uw l_iy_v dh_ah r_ih_ng f_iy_l_ih_ng m_ih_z_er_ah_b_ah_l
b;63;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
b;74;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
o;78;so The advantage (is) considerable;s_ow dh_ah ax_d_v_aa_n_t_ih_jh ih_z k_ah_n_s_ih_d_er_ah_b_ah_l
c;46;pound you with the ground game or high flyin like hes death defying;p_aw_n_d y_uw w_ih_dh dh_ah g_r_aw_n_d g_ey_m ao_r hh_ay f_l_ay_iy_n l_ay_k hh_eh d_eh_th d_ah_f_ay_ih_ng
e;60;here He comes;hh_ih_r hh_iy k_ah_m_z
b;99;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
d;7;rivera Cloverleaf snap;r_ih_v_eh_r_ah k_l_ow_v_er_l_iy_f s_n_ae_p
b;105;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
e;58;when the bell rings Get your bell rung;w_eh_n dh_ah b_eh_l r_ih_ng_z g_eh_t y_ao_r b_eh_l r_ah_ng
b;21;get lumped up hes head hunting for the submission;g_eh_t l_ah_m_p_t ah_p hh_iy_s hh_eh_d hh_ah_n_t_ih_ng f_ao_r dh_ah s_ah_b_m_ih_sh_ah_n
p;12;your just a Josmo;y_ao_r jh_ah_s_t ah J_oh_s_m_ax
a;42;be his guest to leave a bloody mess;b_iy hh_ih_z g_eh_s_t t_uw l_iy_v ah b_l_ah_d_iy m_eh_s
b;36;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
n;54;swear They hurt you in the square circle Beat you stupid;s_w_eh_r dh_ey hh_er_t y_uw ih_n dh_ah s_k_w_eh_r s_er_k_ah_l b_iy_t y_uw s_t_uw_p_ah_d
a;52;king of wrestling;k_ih_ng ah_v r_eh_s_l_ih_ng
b;106;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
e;57;number 1 champion get the job done;n_ah_m_b_er ah_ae ch_ae_m_p_iy_ah_n g_eh_t dh_ah jh_oh_b d_ah_n
b;89;once again its flawless offense done with precision;w_ah_n_s ah_g_eh_n ih_t_s f_l_ao_l_ah_s ah_f_eh_n_s d_ah_n w_ih_dh p_r_iy_s_ih_zh_ah_n
n;56;leave You toothless;l_iy_v y_uw t_uw_th_l_ah_s
b;50;middle of the ring Have you crying I quit;m_ih_d_ah_l ah_v dh_ah r_ih_ng hh_ae_v y_uw k_r_ay_ih_ng ay k_w_ih_t
b;100;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
a;94;better bring ya best Cuz here comes the best;b_eh_t_er b_r_ih_ng y_aa b_eh_s_t k_ah_z hh_ih_r k_ah_m_z dh_ah b_eh_s_t
r;39;don-t brawl with this grappler;d_ow_n_t b_r_ao_l w_ih_dh dh_ih_s g_r_ae_p_ah_l_l
f;13;hell bust your chops;hh_iy_l b_ah_s_t y_uh_r ch_aa_p_s
b;90;get lumped up hes head hunting for a submission;g_eh_t l_ah_m_p_t ah_p hh_iy_s hh_eh_d hh_ah_n_t_ih_ng f_ao_r ah s_ah_b_m_ih_sh_ah_n
i;22;pound for pound the best without a doubt;p_aw_n_d f_ao_r p_aw_n_d dh_ah b_eh_s_t w_ih_th_aw_t ah d_aw_t
f;97;quick to end ya;k_w_ih_k t_uw eh_n_d y_aa
f;28;quick to end ya;k_w_ih_k t_uw eh_n_d y_aa
b;95;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
t;81;looking for a sweat lick He ain-t one;l_uh_k_ih_ng f_ao_r ah s_w_eh_t l_ih_k hh_iy ey_n_t w_ah_n
c;45;violence at its finest;v_ay_ah_l_ah_n_s ae_t ih_t_s f_ay_n_ah_s_t
b;67;so whos your hero;s_ow hh_uw_z y_ao_r hh_ih_r_ow
p;82;you want love get a show on VH1;y_uw w_aa_n_t l_ah_v g_eh_t ah sh_ow aa_n 
i;91;pound for pound the best without a doubt;p_aw_n_d f_r_er p_aw_n_d dh_ah b_eh_s_t w_ih_th_aw_t ah d_aw_t
f;70;yous about to get clobbered in a slobber knocker;y_uw_z ah_b_aw_t t_uw g_eh_t k_l_aa_b_er_d ih_n ah s_l_aa_b_er n_aa_k_er_r
a;25;better bring ya best Cuz here comes the best;b_eh_t_er b_r_ih_ng y_aa b_eh_s_t k_ah_z hh_ih_r k_ah_m_z dh_ah b_eh_s_t
s;44;take your breath in a slugfest with a suplex;t_ey_k y_ao_r b_r_eh_th ih_n ah s_l_ah_g_f_eh_s_t w_ih_dh ah s_uw_p_l_ax_x
b;68;its Chris Hero;ih_t_s k_r_ih_s hh_ih_r_ow
b;34;cruisin or abusin;k_r_uw_iy_n ao_r ae_b_uw_s_ih_n
q;14;its a K O once he;ah_t_s ey k_ey ow w_ah_n_s hh_iy
i;92;so come on down and get knocked The fuck out;s_ow k_ah_m aa_n d_aw_n ah_n_d g_eh_t n_aa_k_t dh_ah f_ah_k aw_t
h;79;if you want a war bet he wants it more;ah_f y_uw w_aa_n_t ah w_ao_r b_eh_t hh_iy w_aa_n_t_s ih_t m_ao_r
a;47;no lying This (is) real (as) it gets;n_ow l_ay_ih_ng dh_ih_s ih_z r_iy_l ae_z ih_t g_eh_t_s
b;6;that young knockout kid split ya wig;dh_ah_t y_ah_ng n_aa_k_aw_t k_ih_d s_p_l_ih_t y_aa w_ih_g
g;85;leave the ring apron blood stained;l_iy_v dh_ah r_ih_ng ey_p_r_ah_n b_l_ah_d s_t_ey_n_d
f;40;hell flatten ya;hh_iy_l f_l_ae_t_ah_n y_aa
d;16;tomato cans don-t stand a chance;t_ah_m_ey_t_ow k_ae_n_z d_ow_n s_t_ae_n_d ey ch_ae_n_s
