Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;13;which one (is) gonna fly like an eagle in the sky;w_ih_ch w_ah_n ih_z g_aa_n_ah f_l_ay l_ay_k ae_n iy_g_ah_l ih_n dh_ah s_k_ay
l;7;it always does it always has to;ih_t ao_l_w_ey_z d_ah_z ih_t ao_l_w_ey_z hh_ah_z t_uw
a;1;theres a lot of people hurting and crying;dh_eh_r_s ah l_aa_t ah_v p_iy_p_ah_l hh_er_t_ih_ng ah_n_d k_r_ay_ih_ng
a;0;theres a lot of people laughing and smiling;dh_eh_r_s ah l_aa_t ah_v p_iy_p_ah_l l_ae_f_ih_ng ah_n_d s_m_ay_l_ih_ng
d;22;cherish every second here;ch_eh_r_ih_sh eh_v_er_iy s_eh_k_ah_n_d hh_ih_r
e;28;which one (is) gonna fall becoming heroes to us all;w_ih_ch w_ah_n ih_z g_aa_n_ah f_aa_l b_ih_k_ah_m_ih_ng hh_ih_r_ow_z t_uw ah_s ao_l
b;20;and tell the ones that you love so;ah_n_d t_eh_l dh_ah w_ah_n_z dh_ae_t y_uw l_ah_v s_ow
l;9;if we get the chance to;ah_f w_iy g_eh_t dh_ah ch_ae_n_s t_uw
c;21;to take it slow cause time goes by so fast;t_uw t_ey_k ih_t s_l_ow k_aa_z t_ay_m g_ow_z b_ay s_ow f_ae_s_t
a;27;which one (is) gonna fly like an eagle in the sky;w_ih_ch w_ah_n ih_z g_aa_n_ah f_l_ay l_ay_k ae_n iy_g_ah_l ih_n dh_ah s_k_ay
a;31;god only knows who (is) gonna live;g_aa_d ow_n_l_iy n_ow_z hh_uw ih_z g_aa_n_ah l_ay_v
g;19;don-t worry about tomorrow let tomorrow worry about itself;d_ow_n_t w_er_iy ah_b_aw_t t_ah_m_aa_r_ow l_eh_t t_ah_m_aa_r_ow w_er_iy ah_b_aw_t ah_t_s_eh_l_f
b;16;god only knows;g_aa_d ow_n_l_iy n_ow_z
e;14;which one (is) gonna fall becoming heroes to us all;w_ih_ch w_ah_n ih_z g_aa_n_ah f_aa_l b_ih_k_ah_m_ih_ng hh_ih_r_ow_z t_uw ah_s ao_l
b;5;are what you feel the most;aa_r w_ah_t y_uw f_iy_l dh_ah m_ow_s_t
a;11;god only knows who (is) gonna live;g_aa_d ow_n_l_iy n_ow_z hh_uw ih_z g_aa_n_ah l_ay_v
d;32;who (is) gonna take and who (is) gonna give;hh_uw ih_z g_aa_n_ah t_ey_k ah_n_d hh_uw ih_z g_aa_n_ah g_ih_v
b;30;god only knows;g_aa_d ow_n_l_iy n_ow_z
b;3;you won-t get far before you feel them both;y_uw w_ow_n_t g_eh_t f_aa_r b_ah_f_ao_r y_uw f_iy_l dh_eh_m b_ow_th
c;8;theres a lot of questions that wed love to ask;dh_eh_r_s ah l_aa_t ah_v k_w_eh_s_ch_ah_n_z dh_ae_t w_iy_d l_ah_v t_uw ae_s_k
f;15;who grows old who dies young;hh_uw g_r_ow_z ow_l_d hh_uw d_ay_z y_ah_ng
g;18;life (is) what we make it so take it and live it well;l_ay_f ih_z w_ah_t w_iy m_ey_k ih_t s_ow t_ey_k ah_t ah_n_d l_ay_v ih_t w_eh_l
d;26;who (is) gonna take and who (is) gonna give;hh_uw ih_z g_aa_n_ah t_ey_k ah_n_d hh_uw ih_z g_aa_n_ah g_ih_v
l;6;i only know the sun shines through;ay ow_n_l_iy n_ow dh_ah s_ah_n sh_ay_n_z th_r_uw
i;4;it doesn-t matter if tears of pain or tears of joy;ih_t d_ah_z_n_t m_ae_t_er ah_f t_eh_r_z ah_v p_ey_n ao_r t_eh_r_z ah_v jh_oy
f;29;who grows old who dies young;hh_uw g_r_ow_z ow_l_d hh_uw d_ay_z y_ah_ng
f;35;who grows old who dies young;hh_uw g_r_ow_z ow_l_d hh_uw d_ay_z y_ah_ng
h;23;live every day like it might be your last cause;l_ay_v eh_v_er_iy d_ey l_ay_k ih_t m_ay_t b_iy y_ao_r l_ae_s_t k_aa_z
b;37;god only knows God only knows;g_aa_d ow_n_l_iy n_ow_z g_aa_d ow_n_l_iy n_ow_z
e;34;which one (is) gonna fall becoming heroes to us all;w_ih_ch w_ah_n ih_z g_aa_n_ah f_aa_l b_ih_k_ah_m_ih_ng hh_ih_r_ow_z t_uw ah_s ao_l
a;25;god only knows who (is) gonna live;g_aa_d ow_n_l_iy n_ow_z hh_uw ih_z g_aa_n_ah l_ay_v
a;33;which one (is) gonna fly like an eagle in the sky;w_ih_ch w_ah_n ih_z g_aa_n_ah f_l_ay l_ay_k ae_n iy_g_ah_l ih_n dh_ah s_k_ay
h;2;it doesn-t matter which one you are;ih_t d_ah_z_n_t m_ae_t_er w_ih_ch w_ah_n y_uw aa_r
d;12;who (is) gonna take and who (is) gonna give;hh_uw ih_z g_aa_n_ah t_ey_k ah_n_d hh_uw ih_z g_aa_n_ah g_ih_v
f;36;whos to say whats to come;hh_uw_s t_uw s_ey w_ah_t_s t_uw k_ah_m
