Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;13;can-t find it any where;k_ae_n_t f_ay_n_d ih_t eh_n_iy w_eh_r
a;31;not a matter of mind;n_ax_t ah m_ae_t_er ah_v m_ay_n_d
a;6;i trace you on my ride;ay t_r_ey_s y_uw aa_n m_ay r_ay_d
e;19;when Nights are oisterss to the moon;w_eh_n n_ay_t_s aa_r ao_iy_s_t_ax_r_s t_uw dh_ah m_uw_n
a;1;i keep it tight up tight;ay k_iy_p ih_t t_ay_t ah_p t_ay_t
f;22;wispers Your name;w_ih_s_p_er_r_s y_ao_r n_ey_m
a;36;i trace you on my right;ay t_r_ey_s y_uw aa_n m_ay r_ay_t
a;33;so I keep it soft and bright;s_ow ay k_iy_p ih_t s_aa_f_t ah_n_d b_r_ay_t
a;2;its magic when its right;ih_t_s m_ae_jh_ih_k w_eh_n ih_t_s r_ay_t
g;37;its a mater of heart;ih_t_s ah m_aa_t_er ah_v hh_aa_r_t
a;32;tonight;t_ah_n_ay_t
a;26;so I keep it soft and bright;s_ow ay k_iy_p ih_t s_aa_f_t ah_n_d b_r_ay_t
f;24;you find your flame;y_uw f_ay_n_d y_ao_r f_l_ey_m
c;23;you find a window;y_uw f_ay_n_d ah w_ih_n_d_ow
d;39;not a matter of love;n_ax_t ah m_ae_t_er ah_v l_ah_v
a;0;i keep it soft and bright;ay k_iy_p ih_t s_aa_f_t ah_n_d b_r_ay_t
c;16;we meet in the middle;w_iy m_iy_t ih_n dh_ah m_ih_d_ah_l
h;38;not a matter of;n_ax_t ah m_ae_t_er ah_v
h;3;its magic;ih_t_s m_ae_jh_ih_k
c;7;i trace your symbol;ay t_r_ey_s y_ao_r s_ih_m_b_ah_l
n;30;not a matter of;n_ax_t ah m_ae_t_er ah_v
d;9;under the other;ah_n_d_er dh_ah ah_dh_er
b;4;i chace the sound down there;ay ch_ey_s dh_ah s_aw_n_d d_aw_n dh_eh_r
a;28;i trace you on my right;ay t_r_ey_s y_uw aa_n m_ay r_ay_t
l;11;and hidden person;ah_n_d hh_ih_d_ah_n p_er_s_ah_n
c;17;to solve a riddle;t_uw s_aa_l_v ah r_ih_d_ah_l
b;12;i traces your sound down there;ay t_r_ey_s_ah_z y_ao_r s_aw_n_d d_aw_n dh_eh_r
a;14;i trace you on My ride;ay t_r_ey_s y_uw aa_n m_ay r_ay_d
g;29;its a mater of heart;ih_t_s ah m_aa_t_er ah_v hh_aa_r_t
c;15;i trace your symbol;ay t_r_ey_s y_ao_r s_ih_m_b_ah_l
m;21;when winter wispers;w_eh_n w_ih_n_t_er w_ih_s_p_er_r_s
a;25;so I keep it tight up tight;s_ow ay k_iy_p ih_t t_ay_t ah_p t_ay_t
e;20;she lights a candle in every room;sh_iy l_ay_t_s ah k_ae_n_d_ah_l ih_n eh_v_er_iy r_uw_m
a;35;so I keep it tight up Tight;s_ow ay k_iy_p ih_t t_ay_t ah_p t_ay_t
i;5;can-t find it any where;k_ae_n_t f_ay_n_d ih_t eh_n_iy w_eh_r
