Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;14;bang bang I just hope opportunity shoots back;b_ae_ng b_ae_ng ay jh_ah_s_t hh_ow_p aa_p_er_t_uw_n_ah_t_iy sh_uw_t_s b_ae_k
c;52;the only thing I have (is) my love good vibes amp my pride;dh_ah ow_n_l_iy th_ih_ng ay hh_ae_v ih_z m_ay l_ah_v g_uh_d v_ay_b_z ae_m_p m_ay p_r_ay_d
f;25;but its not far its not far;b_ah_t ih_t_s n_ax_t f_aa_r ih_t_s n_ax_t f_aa_r
l;24;amp though were not perfect the pain so worth it;ae_m_p dh_ow w_iy_r n_ax_t p_er_f_ih_k_t dh_ah p_ey_n s_ow w_er_th ih_t
a;36;im superstitious in beliefs my dreams are on the way;ay_m s_uw_p_er_s_t_ih_sh_ah_s ih_n b_ah_l_iy_f_s m_ay d_r_iy_m_z aa_r aa_n dh_iy w_ey
d;20;my mental states that Im a king;m_ay m_eh_n_t_ah_l s_t_ey_t_s dh_ae_t ay_m ah k_ih_ng
e;16;in my train of thoughts tryna get my life on track;ih_n m_ay t_r_ey_n ah_v th_ao_t_s t_r_ih_n_ah g_eh_t m_ay l_ay_f aa_n t_r_ae_k
h;49;demon in to my blood screaming in to my soul;d_iy_m_ah_n ih_n t_uw m_ay b_l_ah_d s_k_r_iy_m_ih_ng ih_n t_uw m_ay s_ow_l
l;9;but Im a get it I promise Ill get it;b_ah_t ay_m ah g_eh_t ih_t ay p_r_aa_m_ah_s ay_l g_eh_t ih_t
b;19;living to fill a dream pursue this by any means;l_ih_v_ih_ng t_uw f_ih_l ah d_r_iy_m p_er_s_uw dh_ih_s b_ay eh_n_iy m_iy_n_z
d;47;now my nights filled with alcohol amp nitrous;n_aw m_ay n_ay_t_s f_ih_l_d w_ih_dh ae_l_k_ah_hh_aa_l ae_m_p n_ih_t_r_ah_s
a;0;im gripping the grain thinking amp driving while switching lanes;ay_m g_r_ih_p_ih_ng dh_ah g_r_ey_n th_ih_ng_k_ah_ng ae_m_p d_r_ay_v_ih_ng w_ay_l s_w_ih_ch_ih_ng l_ey_n_z
c;56;amp practice my peace right;ae_m_p p_r_ae_k_t_ih_s m_ay p_iy_s r_ay_t
f;21;its not far;ih_t_s n_ax_t f_aa_r
a;31;making new connections while keeping all my affiliations;m_ey_k_ih_ng n_y_uw k_ah_n_eh_k_sh_ah_n_z w_ay_l k_iy_p_ih_ng ao_l m_ay ah_f_ih_l_iy_ey_sh_ah_n_z
d;34;i can-t lie I want money cars amp video vixens;ay k_ae_n_t l_ay ay w_aa_n_t m_ah_n_iy k_aa_z ae_m_p v_ih_d_iy_ow v_ih_k_s_ih_n_z
d;45;right out the gate tell you like this;r_ay_t aw_t dh_ah g_ey_t t_eh_l y_uw l_ay_k dh_ih_s
d;43;i see the bigger picture now I hope this helps you illustrate;ay s_iy dh_ah b_ih_g_er p_ih_k_ch_er n_aw ay hh_ow_p dh_ih_s hh_eh_l_p_s y_uw ih_l_ah_s_t_r_ey_t
h;50;singing about it even makes me cold shit you ain-t know;s_ih_ng_ih_ng ah_b_aw_t ih_t iy_v_ah_n m_ey_k_s m_iy k_ow_l_d sh_iy_t y_uw ey_n_t n_ow
a;5;friends amp relatives tell you how much youre not same;f_r_eh_n_d_z ae_m_p r_eh_l_ah_t_ih_v_z t_eh_l y_uw hh_aw m_ah_ch y_uw_r n_ax_t s_ey_m
c;3;alright;ao_l_r_ay_t
b;22;illusions of finer things amp gifted the grander scheme;ih_l_uw_zh_ah_n_z ah_v f_ay_n_er th_ih_ng_z ae_m_p g_ih_f_t_ah_d dh_ah g_r_ae_n_d_er s_k_iy_m
