Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;56;city to City;s_ih_t_iy t_ah s_ih_t_iy
d;42;whoa;w_ow
a;0;city to city;s_ih_t_iy t_ah s_ih_t_iy
d;44;whoa;w_ow
d;33;whoa Whoa;w_ow w_ow
e;36;everyday in the sunlight;eh_v_r_iy_d_ey ih_n_ch dh_iy s_ah_n_l_ay_t
b;2;make it loud;m_ey_k ah_t l_aw_d
g;52;tottaly oh oh this (is);t_aa_t_ah_l_y ow ow dh_ah_s ah_z
d;18;whoa;w_ow
c;3;come listen to the sound like;k_ah_m l_ih_s_ah_n t_ah dh_iy s_aw_n_d l_ay_k
a;28;city to city;s_ih_t_iy t_ah s_ih_t_iy
c;7;open our eyes;ow_p_ah_n aa_r ay_z
d;5;whoa Whoa;w_ow w_ow
d;14;whoa Whoa;w_ow w_ow
d;16;whoa;w_ow
b;1;were stepping on the same ground;w_er s_t_eh_p_ih_ng aa_n dh_iy s_ey_m g_r_aw_n_d
d;12;whoa Whoa;w_ow w_ow
b;30;make it loud;m_ey_k ah_t l_aw_d
d;40;whoa Whoa;w_ow w_ow
c;31;come listen to the sound like;k_ah_m l_ih_s_ah_n t_ah dh_iy s_aw_n_d l_ay_k
c;37;try try;t_r_ay t_r_ay
c;9;try try;t_r_ay t_r_ay
d;26;whoa;w_ow
c;38;but don-t always get it right like;b_ah_t d_ow_n ao_l_w_iy_z g_ih_t ah_t r_ay_t l_ay_k
d;46;whoa;w_ow
d;48;whoa;w_ow
f;50;tottaly oh oh this (is) a;t_aa_t_ah_l_y ow ow dh_ah_s ah_z ey
d;24;whoa;w_ow
f;20;tottaly oh oh this (is) a;t_aa_t_ah_l_y ow ow dh_ah_s ah_z ey
c;35;open our eyes;ow_p_ah_n aa_r ay_z
e;8;everyday in the sunlight;eh_v_r_iy_d_ey ih_n_ch dh_iy s_ah_n_l_ay_t
c;10;but don-t always get it right like;b_ah_t d_ow_n ao_l_w_iy_z g_ih_t ah_t r_ay_t l_ay_k
b;29;were stepping on the same ground;w_er s_t_eh_p_ih_ng aa_n dh_iy s_ey_m g_r_aw_n_d
g;22;tottaly oh oh this (is);t_aa_t_ah_l_y ow ow dh_ah_s ah_z
a;54;city to City;s_ih_t_iy t_ah s_ih_t_iy
