Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;10;well it hurts my side yeah;w_eh_l ih_t hh_er_t_s m_ay s_ay_d y_ae
e;11;all of the tight ends slowly start to loosen;ao_l ah_v dh_ah t_ay_t eh_n_d_z s_l_ow_l_iy s_t_aa_r_t t_uw l_uw_s_ah_n
a;3;noises pierce the air cry out for whats not there;n_oy_z_ah_z p_ih_r_s dh_iy eh_r k_r_ay aw_t f_ao_r w_ah_t_s n_ax_t dh_eh_r
a;9;and when you scratch at my window going to the tempo;ah_n_d w_eh_n y_uw s_k_r_ae_ch ae_t m_ay w_ih_n_d_ow g_ow_ih_ng t_uw dh_ah t_eh_m_p_ow
a;2;how could I how could I feel so bare;hh_aw k_uh_d ay hh_aw k_uh_d ay f_iy_l s_ow b_eh_r
a;5;how could I how could I think its fair;hh_aw k_uh_d ay hh_aw k_uh_d ay th_ih_ng_k ih_t_s f_eh_r
a;4;why did I why did I even care;w_ay d_ih_d ay w_ay d_ih_d ay iy_v_ah_n k_eh_r
a;1;why did I why did I leave her there;w_ay d_ih_d ay w_ay d_ih_d ay l_iy_v hh_er dh_eh_r
b;13;and when the body-s fully gone now it drops to the low ground;ah_n_d w_eh_n dh_ah b_aa_d_iy_z f_uh_l_iy g_ao_n n_aw ih_t d_r_aa_p_s t_uw dh_ah l_ow g_r_aw_n_d
b;7;stop where youre going I don-t wanna know it;s_t_aa_p w_eh_r y_uw_r g_ow_ih_ng ay d_ow_n_t w_aa_n_ah n_ow ih_t
a;0;these ghosts in my head tell me I should be dead;dh_iy_z g_ow_s_t_s ih_n_ch m_ay hh_eh_d t_eh_l m_iy ay sh_uh_d b_iy d_eh_d
a;14;and all the pain (is) dead;ah_n_d ao_l dh_ah p_ey_n ih_z d_eh_d
a;12;this pain descends;dh_ih_s p_ey_n d_ah_s_eh_n_d_z
c;8;these days I fall;dh_iy_z d_ey_z ay f_aa_l
