Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;3;your boyfriends got a cauliflower dick and Im an alcoholic;y_uh_r b_oy_f_r_eh_n_d_z g_aa_t ey k_aa_l_ah_f_l_aw_er d_ih_k ah_n_d ay_m ae_n ae_l_k_ah_hh_aa_l_ih_k
h;45;we nice like that we super nice like that;w_iy n_ay_s l_ay_k dh_ae_t w_iy s_uw_p_er n_ay_s l_ay_k dh_ae_t
f;21;aye-ay ay;ah_ax_ih ey
e;69;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
e;68;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
d;62;blow this bitch blow this bitch straight to heaven;b_l_ow dh_ih_s b_ih_ch b_l_ow dh_ih_s b_ih_ch s_t_r_ey_t t_uw hh_eh_v_ah_n
d;83;blow this bitch blow this bitch straight to heaven;b_l_ow dh_ih_s b_ih_ch b_l_ow dh_ih_s b_ih_ch s_t_r_ey_t t_uw hh_eh_v_ah_n
f;22;aye-ay ay;ah_ax_ih ey
e;18;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
c;63;drop the big beat so they gotta listen;d_r_aa_p dh_ah b_ih_g b_iy_t s_ow dh_ey g_aa_t_ah l_ih_s_ah_n
f;24;aye-ay ay;ah_ax_ih ey
c;33;were just a couple of weirdos;w_iy_r jh_ah_s_t ah k_ah_p_ah_l ah_v w_ih_r_d_ow_z
n;6;stacking the rubies if life was a;s_t_ae_k_ih_ng dh_ah r_uw_b_iy_z ah_f l_ay_f w_ah_z ah
f;17;aye-ay ay;ah_ax_ih ey
e;52;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
b;37;thats just how we do;dh_ae_t_s jh_ah_s_t hh_aw w_iy d_uw
e;50;can you hold it down Cause we can hold it down;k_ah_n y_uw hh_ow_l_d ih_t d_aw_n k_aa_z w_iy k_ah_n hh_ow_l_d ih_t d_aw_n
p;34;coming to your city sending bass into your earlobes;k_ah_m_ih_ng t_uw y_ao_r s_ih_t_iy s_eh_n_d_ih_ng b_ae_s ih_n_t_uw y_ao_r ih_r_l_ow1_b_s
f;23;aye-ay ay;ah_ax_ih ey
d;27;turn it up turn it up to eleven;t_er_n ih_t ah_p t_er_n ih_t ah_p t_uw ah_l_eh_v_ah_n
e;80;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
f;30;aye-ay ay;ah_ax_ih ey
e;48;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
d;61;turn it up turn it up to eleven;t_er_n ih_t ah_p t_er_n ah_t ah_p t_uw ah_l_eh_v_ah_n
f;86;aye-ay ay;ah_ax_ih ey
e;16;can you hold it down Cause we can hold it down;k_ah_n y_uw hh_ow_l_d ih_t d_aw_n k_aa_z w_iy k_ah_n hh_ow_l_d ih_t d_aw_n
a;57;aye-ay ay;ah_ax_ih ay
m;4;so sue me;s_ow s_uw m_iy
c;29;drop the big beat so they gotta listen;d_r_aa_p dh_ah b_ih_g b_iy_t s_ow dh_ey g_aa_t_ah l_ih_s_ah_n
b;38;geronimo parachute skydiving off your parents roof 100 proof;jh_ah_r_ao_n_ah_m_ow p_eh_r_ih_sh_uw_t s_k_ay_d_ay_v_ih_ng ao_f y_ao_r p_eh_r_ah_n_t_s r_uw_f  p_r_uw_f
f;78;aye-ay ay;ah_ax_ih ey
f;64;aye-ay ay;ah_ax_ih ey
a;0;aye-ay ay;ah_ax_ih ay
f;55;aye-ay ay;ah_ax_ih ey
e;25;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
q;41;who the fuck are you;hh_uw dh_ah f_ah_k aa_r y_uw
a;58;aye-ay ay;ah_ax_ih ay
e;14;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
e;31;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
a;56;aye-ay ay;ah_ax_ih ay
d;82;turn it up turn it up to eleven;t_er_n ih_t ah_p t_er_n ih_t ah_p t_uw ah_l_eh_v_ah_n
q;40;like who the fuck are you;l_ay_k hh_uw dh_ah f_ah_k aa_r y_uw
i;44;we don-t say hi we just come over to walk your dog;w_iy d_ow_n_t s_ey hh_ay w_iy jh_ah_s_t k_ah_m ow_v_er t_uw w_ao_k y_ao_r d_ah_g
e;13;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
i;1;left field call it;l_eh_f_t f_iy_l_d k_ao_l ah_t
c;85;drop the big beat so they gotta listen;d_r_aa_p dh_ah b_ih_g b_iy_t s_ow dh_ey g_aa_t_ah l_ih_s_ah_n
d;9;no respect;n_ow r_ih_s_p_eh_k_t
i;2;babe Ruth ball it;b_ey_b r_uw_th b_ao_l ah_t
b;36;we glowing in the dark got the spark bout to flare the fuse;w_iy g_l_ow_ih_ng ih_n dh_ah d_aa_r_k g_aa_t dh_ah s_p_aa_r_k b_aw_t t_uw f_l_eh_r dh_ah f_y_uw_z
f;51;aye-ay ay;ah_ax_ih ey
g;20;refrain Instrumental;r_ah_f_r_ey_n ih_n_s_t_r_ah_m_eh_n_t_ah_l
d;10;haven-t moved out of your parents basement yet;hh_ae_v_n_t m_uw_v_d aw_t ah_v y_ao_r p_eh_r_ah_n_t_s b_ey_s_m_ah_n_t y_eh_t
f;77;aye-ay ay;ah_ax_ih ey
o;7;movie then you could just call me The Goonies;m_uw_v_iy dh_eh_n y_uw k_uh_d jh_ah_s_t k_ao_l m_iy dh_ah 
b;5;who you Judge Judy;hh_uw y_uw jh_ah_jh jh_uw_d_iy
f;76;aye-ay ay;ah_ax_ih ey
e;73;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;59;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;15;if you like it loud we can make it loud;ah_f y_uw l_ay_k ih_t l_aw_d w_iy k_ah_n m_ey_k ih_t l_aw_d
e;70;if you like it loud we can make it loud;ah_f y_uw l_ay_k ih_t l_aw_d w_iy k_ah_n m_ey_k ih_t l_aw_d
f;79;aye-ay ay;ah_ax_ih ey
e;49;if you like it loud we can make it loud;ah_f y_uw l_ay_k ih_t l_aw_d w_iy k_ah_n m_ey_k ih_t l_aw_d
h;39;saw the magicians assistant in half;s_ao dh_ah m_ah_jh_ih_sh_ah_n_z ah_s_ih_s_t_ah_n_t ih_n hh_ae_f
f;72;aye-ay ay;ah_ax_ih ey
r;43;we be the dudes who just come over to water the lawn;w_iy b_iy dh_ah d_y_uw_d_z hh_uw jh_ah_s_t k_ah_m ow_v_er t_uw w_ao_t_er dh_ah l_ao_n
e;71;can you hold it down Cause we can hold it down;k_ah_n y_uw hh_ow_l_d ih_t d_aw_n k_aa_z w_iy k_ah_n hh_ow_l_d ih_t d_aw_n
g;54;refrain Instrumental;r_ah_f_r_ey_n ih_n_s_t_r_ah_m_eh_n_t_ah_l
d;35;like your bleached out hairdos;l_ay_k y_ao_r b_l_iy_ch_t aw_t hh_eh_r_d_uw_z
d;11;big Nat come on with the beat thats going to break your neck;b_ih_g n_ae_t k_ah_m aa_n w_ih_dh dh_ah b_iy_t dh_ae_t_s g_ow_ih_ng t_uw b_r_ey_k y_ao_r n_eh_k
m;42;who the fuck are we;hh_uw dh_ah f_ah_k aa_r w_iy
e;65;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;87;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;66;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;88;yeah you can hear me now;y_ae y_uw k_ah_n hh_ih_r m_iy n_aw
e;47;can you hear me now;k_ah_n y_uw hh_ih_r m_iy n_aw
c;8;youre not relevant trolling on the Internet;y_uw_r n_ax_t r_eh_l_ah_v_ah_n_t t_r_ow_l_ih_ng aa_n dh_ah ih_n_t_er_n_eh_t
d;28;blow this bitch blow this bitch straight to heaven;b_l_ow dh_ih_s b_ih_ch b_l_ow dh_ih_s b_ih_ch s_t_r_ey_t t_uw hh_eh_v_ah_n
g;75;refrain Instrumental;r_ah_f_r_ey_n ih_n_s_t_r_ah_m_eh_n_t_ah_l
