Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;4;and I won-t be home for tea;ah_n_d ay w_ow_n_t b_iy hh_ow_m f_r_er t_iy
d;5;don-t suppose you wanna see;d_ow_n s_ah_p_ow_z y_uw w_aa_n_ah s_iy
a;2;and I saw the road ahead with moonlight at all;ah_n_d ay s_ao dh_iy r_ow_d ah_hh_eh_d w_ah_dh m_uw_n_l_ay_t ae_t ao_l
d;10;and I won-t be home for tea;ah_n_d ay w_ow_n_t b_iy hh_ow_m f_ao_r t_iy
b;1;and I felt myself begin to fall;ah_n_d ay f_eh_l_t m_ay_s_eh_l_f b_ih_g_ih_n t_ah f_aa_l
c;9;baby baby babe;b_ey_b_iy b_ey_b_iy b_ey_b
d;11;don-t suppose you wanna see;d_ow_n_t s_ah_p_ow_z y_uw w_aa_n_ah s_iy
c;3;and baby baby babe;ah_n_d b_ey_b_iy b_ey_b_iy b_ey_b
b;7;i felt the feeling in my heart;ay f_eh_l_t dh_iy f_iy_l_ih_ng ih_n_ch m_ay hh_aa_r_t
a;0;you said the words;y_uw s_eh_d dh_iy w_er_d_z
b;8;and I saw my world just fall apart;ah_n_d ay s_ao m_ay w_er_l_d jh_ah_s_t f_aa_l ah_p_aa_r_t
e;6;you said the words;y_uw s_eh_d dh_iy w_er_d_z
