Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;47;Emmanuel;eh_m_ae_n_y_uw_ah_l
i;31;what tomorrow holds;w_ah_t t_ah_m_aa_r_ow hh_ow_l_d_z
f;11;to the wondrous sound;t_ah dh_iy w_ah_n_d_r_ah_s s_aw_n_d
l;51;the son of (is) israel;dh_ah s_ah_n ah_v ih_z ih_z_r_ey_l
c;12;of carolling the savior;ah_v k_ae_r_ah_l_l_ih1_n_g dh_iy s_ey_v_y_er
a;21;through the night;th_r_uw dh_iy n_ay_t
a;33;surely you and I will find;sh_uh_r_l_iy y_uw ah_n_d ay w_ih_l f_ay_n_d
h;18;the son of israel;dh_iy s_ah_n ah_v ih_z_r_iy_ah_l
b;46;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
b;48;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
i;22;beyond the days of old;b_iy_ao_n_d dh_iy d_ey_z ah_v ow_l_d
h;49;the son of israel;dh_iy s_ah_n ah_v ih_z_r_iy_ah_l
g;16;Emmanuel;eh_m_ae_n_y_uw_ah_l
i;25;who struggle with the human soul;hh_uw s_t_r_ah_g_ah_l w_ah_dh dh_iy y_uw_m_ah_n s_ow_l
o;23;a voice of peace;ey v_oy_s ah_v p_iy_s
n;9;painted wooden toys;p_ey_n_ah_d w_uh_d_ah_n t_oy_z
l;5;tales of how it used to be;t_ey_l_z ah_v hh_aw ah_t y_uw_z_d t_ah b_iy
b;35;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
p;28;travellers;t_r_ae_v_ah_l_er_z
a;0;we dim the light;w_iy d_ih_m dh_iy l_ay_t
b;37;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
e;8;candy corn;k_ae_n_d_iy k_ao_r_n
b;43;that the child once born in bethlehem;dh_ah_t dh_iy ch_ay_l_d w_ah_n_s b_ao_r_n ih_n_ch b_eh_th_l_ah_hh_eh_m
g;36;Emmanuel;eh_m_ae_n_y_uw_ah_l
e;13;born to us on christmas morn;b_ao_r_n t_ah y_uw_eh_s aa_n k_r_ih_s_m_ah_s m_ao_r_m
d;42;though we may forget somehow;dh_ow w_iy m_ey f_ao_r_g_eh_t s_ah_m_hh_aw
b;2;we breathe the evergreen;w_iy b_r_iy_dh dh_iy eh_v_er_g_r_iy_n
e;20;and still he calls;ah_n_d s_t_ih_l hh_iy k_ao_l_z
b;15;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
m;7;china dolls;ch_ay_n_ah d_aa_l_z
f;44;(is) still among us now;ah_z s_t_ih_l ah_m_ah_ng y_uw_eh_s n_aw
c;3;young ones wait;y_ah_ng w_ah_n_z w_ey_t
b;27;all of us;ao_l ah_v y_uw_eh_s
i;41;and the years they go;ah_n_d dh_iy y_er_z dh_ey g_ow
a;1;we stoke the fire;w_iy s_t_ow_k dh_iy f_ay_er
d;4;while the old ones make up;hh_w_ay_l dh_iy ow_l_d w_ah_n_z m_ey_k ah_p
d;24;to the weary ones;t_ah dh_iy w_ih_r_iy w_ah_n_z
b;17;Emmanuel God with us;eh_m_ae_n_y_uw_ah_l g_aa_d w_ah_dh y_uw_eh_s
f;10;treasures found;t_r_eh_zh_er_z f_aw_n_d
i;30;who can know;hh_uw k_ae_n n_ow
q;50;the son of israel;dh_ah s_ah_n ah_v ih_z_r_ey_l
h;38;the son of israel;dh_iy s_ah_n ah_v ih_z_r_iy_ah_l
a;29;through a given time;th_r_uw ey g_ih_v_ah_n t_ay_m
d;40;and the years they come;ah_n_d dh_iy y_er_z dh_ey k_ah_m
a;32;but over the horizon;b_ah_t ow_v_er dh_iy hh_er_ay_z_ah_n
