Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;24;not tryna catch a case if you know what I mean;n_ax_t t_r_ih_n_ah k_ae_ch ah k_ey_s ah_f y_uw n_ow w_ah_t ay m_iy_n
a;6;you are an average Joe;y_uw er ah_n ae_v_r_ih_jh jh_ow
f;26;remindin negus of that young niqqa Bradley Beal;r_iy_m_ay_n_d_iy_n n_iy_g_ah_s ah_v dh_ae_t y_ah_ng n_iy_q_ax b_r_ae_d_l_iy b_iy_l
b;13;and I spit these bars free of charge;ah_n_d ay s_p_ih_t dh_iy_z b_aa_r_z f_r_iy ah_v ch_aa_r_jh
f;25;im still rappin though keepin it real;ay_m s_t_ih_l r_ae_p_iy_n dh_ow k_iy_p_iy_n ih_t r_iy_l
a;2;i own a yoyo;ay ow_n ey y_ow_y_ow
c;29;0ld 420 back to make them pussies wet again;  b_ae_k t_uw m_ey_k dh_eh_m p_uh_s_iy_s w_eh_t ah_g_eh_n
n;20;cuz I like to smoke 420;k_ah_z ay l_ay_k t_uw s_m_ow_k 
g;4;i drink OJ without the Mayo;ay d_r_ih_ng_k ow_jh_ey w_ih_dh_aw_t dh_iy m_ey_ow
c;15;and I didn-t even have to get dressed;ah_n_d ay d_ih_d_ah_n iy_v_ah_n hh_ae_v t_uw g_eh_t d_r_eh_s_t
e;32;but I named my dick Chris so your mom still can kiss him;b_ah_t ay n_ey_m_d m_ay d_ih_k k_r_ih_s s_ow y_ao_r m_aa_m s_t_ih_l k_ah_n k_ih_s hh_ih_m
d;21;driving a foreign whip trying not to crash;d_r_ay_v_ih_ng ah f_ao_r_ah_n w_ih_p t_r_ay_ih_ng n_ax_t t_uw k_r_ae_sh
l;18;i heard you like to 69;ay hh_er_d y_uw l_ay_k t_uw 
b;10;i ball hard;ay b_ao_l hh_aa_r_d
e;23;from your mom and your sister;f_r_ah_m y_ao_r m_aa_m ah_n_d y_ao_r s_ih_s_t_er
b;12;i got a really big yard;ay g_aa_t ey r_iy_l_iy b_ih_g y_aa_r_d
a;3;sometimes I bounce on the pogo;s_ah_m_t_ay_m_z ay b_aw_n_s aa_n dh_iy p_ow_g_ow
i;17;waddup Yung 69;w_aa_d_uw_p y_ah_ng 
a;0;yung yolo;y_ah_ng y_ow_l_ah_ae
m;19;they call me 0ld 420;dh_ey k_ao_l m_iy  
a;7;and your mother (is) a ho;ah_n_d y_uh_r m_ah_dh_er ah_z ey hh_ow
e;28;just filled a mass grave with about a trillion bad snitches;jh_ah_s_t f_ih_l_d ah m_ae_s g_r_ey_v w_ih_dh ah_b_aw_t ah t_r_ih_l_y_ah_n b_ae_d s_n_ih_ch_er_s
d;22;but its really hard while Im gettin all of this ass;b_ah_t ih_t_s r_iy_l_iy hh_aa_r_d w_ay_l ay_m s_eh_t_iy_n ao_l ah_v dh_ih_s ae_s
a;5;whoa;hh_ow
a;9;every time you rap I say NO;eh_v_r_iy t_ay_m y_uw r_ae_p ay s_ey n_ow
c;14;yung 69 (is) the best;y_ah_ng  ah_z dh_iy b_eh_s_t
e;27;in the club with about a trillion bad bitches;ih_n dh_ah k_l_ah_b w_ih_dh ah_b_aw_t ah t_r_ih_l_y_ah_n b_ae_d b_ih_ch_ah_z
c;30;fuck a French girl with my big baguette again;f_ah_k ah f_r_eh_n_ch g_er_l w_ih_dh m_ay b_ih_g b_ah_g_u_eh_t_er ah_g_eh_n
e;31;rip to Chris Farley yeah you know a niqqa miss him;r_ih_p t_uw k_r_ih_s f_aa_r_l_iy y_ae y_uw n_ow ah n_iy_q_ax m_ih_s hh_ih_m
a;1;everyday wearing a polo;eh_v_r_iy_d_ey w_eh_r_ih_ng ey p_ow_l_ow
a;8;your car (is) really slow;y_uh_r k_aa_r ah_z r_iy_l_iy s_l_ow
h;11;just like a young Rashard;jh_ah_s_t l_ay_k ey y_ah_ng R_ae_sh_ax_r_d
