Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;14;my father (is) who you see working through me So just know;m_ay f_aa_dh_er ih_z hh_uw y_uw s_iy w_er_k_ih_ng th_r_uw m_iy s_ow jh_ah_s_t n_ow
a;1;thinking that I was strong enough to get through it alone;th_ih_ng_k_ah_ng dh_ah_t ay w_ah_z s_t_r_ao_ng iy_n_ah_f t_ah g_ih_t th_r_uw ah_t ah_l_ow_n
a;12;cause hes the one who carries me when I can-t take no more Oh;k_aa_z hh_iy_s dh_ah w_ah_n hh_uw k_ae_r_iy_z m_iy w_eh_n ay k_ae_n_t t_ey_k n_ow m_ao_r ow
b;8;to think he gave his life for you and me yeah;t_ah th_ih_ng_k hh_iy g_ey_v hh_ih_z l_ay_f f_ao_r y_uw ah_n_d m_iy y_ae
f;5;pre-lude;p_ax_r
f;21;pre-lude;p_ax_r
d;18;always here with me faithful friend never leaving my side;ao_l_w_ey_z hh_ih_r w_ih_dh m_iy f_ey_th_f_ah_l f_r_eh_n_d n_eh_v_er l_iy_v_ih_ng m_ay s_ay_d
e;3;i called on him He stepped in and saved me mercifully;ay k_ao_l_d aa_n ih_m hh_iy s_t_eh_p_t ih_n_ch ah_n_d s_ey_v_d m_iy m_er_s_ah_f_ah_l_iy
l;24;cause He working in me Never once failed a soul who truly believed the;k_aa_z hh_iy w_er_k_ih_ng ih_n m_iy n_eh_v_er w_ah_n_s f_ey_l_d ah s_ow_l hh_uw t_r_uw_l_iy b_ah_l_iy_v_d dh_ah
d;19;don-t know where Id be without him Truth be told and thats why;d_ow_n_t n_ow w_eh_r ay_d b_iy w_ih_th_aw_t hh_ih_m t_r_uw_th b_iy t_ow_l_d ah_n_d dh_ae_t_s w_ay
a;0;there was a time when I was trying to fight on my own;dh_eh_r w_ah_z ey t_ay_m hh_w_ih_n ay w_ah_z t_r_ay_ng t_ah f_ay_t aa_n m_ay ow_n
c;16;by his grace alone I-M livin to see brighter days;b_ay hh_ih_z g_r_ey_s ah_l_ow_n ay_m l_ih_v_iy_n t_uw s_iy b_r_ay_t_er d_ey_z
h;7;think;th_ih_ng_k
e;2;but when problems piled up heavily burdening me;b_ah_t hh_w_ih_n p_r_aa_b_l_ah_m_z p_ay_l_d ah_p hh_eh_v_ah_l_iy b_er_d_ah_n_ih_ng m_iy
c;17;and with his light I know he directs me in all of my ways;ah_n_d w_ih_dh hh_ih_z l_ay_t ay n_ow hh_iy d_er_eh_k_t_s m_iy ih_n ao_l ah_v m_ay w_ey_z
b;13;everytime you see me you don-t really know that;eh_v_r_iy_t_ay_m y_uw s_iy m_iy y_uw d_ow_n_t r_ih_l_iy n_ow dh_ae_t
e;23;hes my life gives me life He who strengthens me (is) in fact who you see;hh_iy_s m_ay l_ay_f g_ih_v_z m_iy l_ay_f hh_iy hh_uw s_t_r_eh_ng_th_ah_n_z m_iy ih_z ih_n f_ae_k_t hh_uw y_uw s_iy
i;9;(is) more than enough to persuade me all he ask was;ih_z m_ao_r dh_ae_n ah_n_ah_f t_uw p_er_s_w_ey_d m_iy ao_l hh_iy ae_s_k w_ah_z
e;25;living proof (is) me im just one of many;l_ih_v_ih_ng p_r_uw_f ih_z m_iy ay_m jh_ah_s_t w_ah_n ah_v m_eh_n_iy
a;11;all He asked was follow me so I gladly go;ao_l hh_iy ae_s_k_t w_ah_z f_aa_l_ow m_iy s_ow ay g_l_ae_d_l_iy g_ow
g;6;when I think of all hes done to be closer to me It-S overwhelming just to;hh_w_ih_n ay th_ih_ng_k ah_v ao_l hh_iy_s d_ah_n t_uw b_iy k_l_ow_s_ax_r t_uw m_iy ih_t_s ow_v_ax_w_eh_l_m_ih_ng jh_ah_s_t t_uw
