Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;11;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
d;20;champion greatest of them all;ch_ae_m_p_iy_ah_n g_r_ey_t_ah_s_t ah_v dh_eh_m ao_l
a;2;this time you got it right;dh_ih_s t_ay_m y_uw g_aa_t ih_t r_ay_t
b;44;you a champion;y_uw ah ch_ae_m_p_iy_ah_n
a;0;one dream the will to fight;hh_w_ah_n d_r_iy_m dh_iy w_ah_l t_ah f_ay_t
e;37;youre a champion never gonna fall;y_uw_r ah ch_ae_m_p_iy_ah_n n_eh_v_er g_aa_n_ah f_aa_l
g;27;oh-oh (oh-ooh) oh-oh;oh_hh_hh ow_uw oh_hh_hh
d;14;nobody wins by playing small;n_ow_b_aa_d_iy w_ih_n_z b_ay p_l_ey_ih_ng s_m_ao_l
e;17;a child of a shinin star;ah ch_ay_l_d ah_v ah sh_ih_n_iy_n s_t_aa_r
i;5;but theres no denying youre a;b_ah_t dh_eh_r_s n_ow d_ah_n_ay_ih_ng y_uw_r ey
c;18;they tried to keep you down;dh_ey t_r_ay_d t_uw k_iy_p y_uw d_aw_n
g;13;oh-oh (oh-ooh) oh-oh;oh_hh_hh ow_uw oh_hh_hh
f;9;youre a champion and youll always be a hero;y_uw_r ah ch_ae_m_p_iy_ah_n ah_n_d y_uw_l ao_l_w_ey_z b_iy ah hh_ih_r_ow
b;1;and all we can do (is) laugh;ah_n_d ao_l w_iy k_ae_n d_uw ah_z l_ae_f
f;23;youre a champion and youll always be a hero;y_uw_r ey ch_ae_m_p_iy_ah_n ah_n_d y_uw_l ao_l_w_ey_z b_iy ah hh_ih_r_ow
d;36;youre a champion greatest of them all;y_uw_r ah ch_ae_m_p_iy_ah_n g_r_ey_t_ah_s_t ah_v dh_eh_m ao_l
d;40;youre a champion greatest of them all;y_uw_r ah ch_ae_m_p_iy_ah_n g_r_ey_t_ah_s_t ah_v dh_eh_m ao_l
h;30;cause your stories gold if the truth be told;k_aa_z y_ao_r s_t_ao_r_iy_z g_ow_l_d ah_f dh_ah t_r_uw_th b_iy t_ow_l_d
c;4;they tried to keep you down;dh_ey t_r_ay_d t_uw k_iy_p y_uw d_aw_n
l;24;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
o;19;but theres no denying youre a;b_ah_t dh_eh_r_s n_ow d_ah_n_ay_ih_ng y_uw_r ah
f;39;youre a champion and youll always be a hero;y_uw_r ah ch_ae_m_p_iy_ah_n ah_n_d y_uw_l ao_l_w_ey_z b_iy ah hh_ih_r_ow
b;3;and no one can take it back;ah_n_d n_ow w_ah_n k_ah_n t_ey_k ih_t b_ae_k
d;42;youre a champion still standing tall;y_uw_r ah ch_ae_m_p_iy_ah_n s_t_ih_l s_t_ae_n_d_ih_ng t_ao_l
l;12;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
f;31;with all the children singing;w_ih_dh ao_l dh_ah ch_ih_l_d_r_ah_n s_ih_ng_ih_ng
e;21;youre a champion never gonna fall;y_uw_r ah ch_ae_m_p_iy_ah_n n_eh_v_er g_aa_n_ah f_aa_l
m;15;remember who you really are;r_ih_m_eh_m_b_ax hh_uw y_uw r_ih_l_iy aa_r
l;32;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
d;6;champion greatest of them all;ch_ae_m_p_iy_ah_n g_r_ey_t_ah_s_t ah_v dh_ah_m ao_l
d;8;youre a champion still standing tall;y_uw_r ah ch_ae_m_p_iy_ah_n s_t_ih_l s_t_ae_n_d_ih_ng t_ao_l
f;43;youre a champion and youll always be a hero;y_uw_r ah ch_ae_m_p_iy_ah_n ah_n_d y_uw_l ao_l_w_ey_z b_iy ah hh_ih_r_ow
h;28;and when your stories told and the truth unfolds;ah_n_d w_eh_n y_ao_r s_t_ao_r_iy_z t_ow_l_d ah_n_d dh_ah t_r_uw_th ah_n_f_ow_l_d_z
l;10;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
b;46;you a champion;y_uw ey ch_ae_m_p_iy_ah_n
d;22;youre a champion still standing tall;y_uw_r ah ch_ae_m_p_iy_ah_n s_t_ih_l s_t_ae_n_d_ih_ng t_ao_l
g;35;oh-oh (oh-ooh) oh-oh;oh_hh_hh ow_uw oh_hh_hh
l;25;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
d;38;youre a champion still standing tall;y_uw_r ah ch_ae_m_p_iy_ah_n s_t_ih_l s_t_ae_n_d_ih_ng t_ao_l
e;7;youre a champion never gonna fall;y_uw_r ah ch_ae_m_p_iy_ah_n n_eh_v_er g_aa_n_ah f_aa_l
i;34;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
n;16;fearless and beautiful;f_ih_r_l_ah_s ah_n_d b_y_uw_t_ah_f_ah_l
c;29;they will sing your praises loud;dh_ey w_ah_l s_ih_ng y_ao_r p_r_ey_z_ah_z l_aw_d
b;45;you a champion;y_uw ah ch_ae_m_p_iy_ah_n
l;26;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
e;41;youre a champion never gonna fall;y_uw_r ah ch_ae_m_p_iy_ah_n n_eh_v_er g_aa_n_ah f_aa_l
l;33;oh-oh (oh-ooh) oh-oh ohhh;oh_hh_hh ow_uw oh_hh_hh oh_h_hh
f;47;youre a champion and youll always be a hero;y_uw_r ah ch_ae_m_p_iy_ah_n ah_n_d y_uw_l ao_l_w_ey_z b_iy ah hh_ih_r_ow
