Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;4;we turned our gaze from the castles in the distance;w_iy t_er_n_d aa_r g_ey_z f_er_m dh_iy k_ae_s_ah_l_z ih_n_ch dh_iy d_ih_s_t_ah_n_s
c;8;withered hearts and cruel tormented eyes;w_ih_dh_er_d hh_aa_r_t_s ah_n_d k_r_uw_ah_l t_ao_r_m_eh_n_t_ah_d ay_z
c;11;and scoffing at the wise;ah_n_d s_k_ao_f_ih_ng ae_t dh_ah w_ay_z
e;17;can-t we find the minds that made us strong;k_ae_n_t w_iy f_ay_n_d dh_ah m_ay_n_d_z dh_ae_t m_ey_d ah_s s_t_r_ao_ng
e;18;can-t we learn to feel whats right and whats wrong;k_ae_n_t w_iy l_er_n t_uw f_iy_l w_ah_t_s r_ay_t ah_n_d w_ah_t_s r_ao_ng
c;7;cities full of hatred fear and lies;s_ih_t_iy_z f_uh_l ah_v hh_ey_t_r_ah_d f_ih_r ah_n_d l_ay_z
h;5;eyes cast down on the path of least resistance;ay_z k_ae_s_t d_aw_n aa_n dh_iy p_ae_th ah_v l_iy_s_t r_ih_z_ih_s_t_ax_n_s
a;0;when they turn the pages of history;hh_w_ih_n dh_ey t_er_n dh_iy p_ey_jh_ah_z ah_v hh_ih_s_t_er_iy
f;26;to lead us closer to the Heart;t_uw l_iy_d ah_s k_l_ow_s_ax_r t_uw dh_ah hh_aa_r_t
c;23;can-t we raise our eyes;k_ae_n_t w_iy r_ey_z aw_r ay_z
f;24;and make a start;ah_n_d m_ey_k ah s_t_aa_r_t
l;15;ancient nobles showering;ey_n_ch_ah_n_t n_ow_b_ah_l_z sh_aw_er_ih_ng
e;19;whats wrong;w_ah_t_s r_ao_ng
b;3;for the seeds that we let grow;f_ao_r dh_ah s_iy_d_z dh_ae_t w_iy l_eh_t g_r_ow
m;21;instrumental Break;ih_n_s_t_r_ah_m_eh_n_t_ah_l b_r_ey_k
b;1;when these days have passed long ago;hh_w_ih_n dh_iy_z d_ey_z hh_ae_v p_ae_s_t l_ao_ng ah_g_ow
d;16;their bitterness on youth;dh_eh_r b_ih_t_er_n_ah_s aa_n y_uw_th
c;9;scheming demons dressed in kingly guise;s_k_iy_m_ih_ng d_iy_m_ah_n_z d_r_eh_s_t ih_n k_ih_ng_l_iy g_ay_z
g;2;Will they read of us with sadness;w_ah_l dh_ey r_iy_d ah_v y_uw_eh_s w_ah_dh s_ae_d_n_ah_s
d;14;the sacred halls of Truth;dh_ah s_ey_k_r_ah_d hh_ao_l_z ah_v t_r_uw_th
l;13;the hypocrites are slandering;dh_ah hh_ih_p_ih_k_r_ih_t_s aa_r s_l_ae_n_d_er_ih_ng
c;25;can-t we find the minds;k_ae_n_t w_iy f_ay_n_d dh_ah m_ay_n_d_z
i;10;beating down the multitude;b_iy_t_ih_ng d_aw_n dh_ah m_ah_l_t_ah_t_y_uw_d
