Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;11;save room for Shrine and I were chilling we;s_ey_v r_uw_m f_r_er sh_r_ay_n ah_n_d ay w_iy_r ch_ih_l_ih_ng w_iy
f;2;you can come in;y_uw k_ah_n k_ah_m ih_n
e;18;itd be nothing more than a funny leak man;ih_t_d b_iy n_ah_th_ih_ng m_ao_r dh_ae_n ah f_ah_n_iy l_iy_k m_ae_n
h;9;beats too hard that the shit (is) killing me;b_iy_t_s t_uw hh_aa_r_d dh_ah_t dh_iy sh_iy_t ah_z k_ih_l_ih_ng m_iy
e;17;make sure it doesn-t get into some weak hands;m_ey_k sh_uh_r ih_t d_ah_z_n_t g_eh_t ih_n_t_uw s_ah_m w_iy_k hh_ae_n_d_z
e;19;im telling you now I think I need a shrink man;ay_m t_eh_l_ih_ng y_uw n_aw ay th_ih_ng_k ay n_iy_d ah sh_r_ih_ng_k m_ae_n
a;14;got enough for these clips however much my holster holds;g_aa_t ah_n_ah_f f_ao_r dh_iy_z k_l_ih_p_s hh_aw_eh_v_er m_ah_ch m_ay hh_ow_l_s_t_er hh_ow_l_d_z
d;10;your rhymes are worth that of a shilling please;y_uh_r r_ay_m_z er w_er_th dh_ah_t ah_v ey sh_ih_l_ih_ng p_l_iy_z
d;20;yo its the god damn running legion;y_ow ih_t_s dh_ah g_aa_d d_ae_m r_ah_n_ih_ng l_iy_jh_ah_n
a;13;i-ma pack my mind with rhymes the most load;ay_m_ae p_ae_k m_ay m_ay_n_d w_ih_dh r_ay_m_z dh_ah m_ow_s_t l_ow_d
a;0;yo;y_ow
b;4;an excellent beat maker steps in the door;ae_n eh_k_s_ah_l_ah_n_t b_iy_t m_ey_k_er s_t_eh_p_s ih_n dh_ah d_ao_r
a;12;in AZ this some grilling heat Im in roast mode;ih_n  dh_ih_s s_ah_m g_r_ih_l_ih_ng hh_iy_t ay_m ih_n r_ow_s_t m_ow_d
a;15;darius knows Im that of what a ghost wrote;d_er_ay_ah_s n_ow_z ay_m dh_ae_t ah_v w_ah_t ah g_ow_s_t r_ow_t
g;8;and P Rock too this (is) Madvillainy;ah_n_d p_iy r_aa_k t_uw dh_ah_s ah_z 
e;16;shine said he got a beat for me send me the link man;sh_ay_n s_eh_d hh_iy g_aa_t ah b_iy_t f_ao_r m_iy s_eh_n_d m_iy dh_ah l_ih_ng_k m_ae_n
c;7;making sounds similar to that of CL Smooth;m_ey_k_ih_ng s_aw_n_z s_ih_m_ah_l_er t_ah dh_ah_t ah_v  s_m_uw_dh
a;1;its open;ih_t_s ow_p_ah_n
b;5;i give dap to Shrine never met him before;ay g_ih_v d_aa_p t_uw sh_r_ay_n n_eh_v_er m_eh_t hh_ih_m b_ah_f_ao_r
c;6;we get in work (as) soon (as) we get the groove;w_iy g_eh_t ih_n w_er_k ae_z s_uw_n ae_z w_iy g_ih_t dh_iy g_r_uw_v
