Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;7;that weve all become obsessed;dh_ae_t w_iy_v ao_l b_ih_k_ah_m ah_b_s_eh_s_t
c;14;when we don-t see that each glimpse could be our last;w_eh_n w_iy d_ow_n_t s_iy dh_ae_t iy_ch g_l_ih_m_p_s k_uh_d b_iy aw_r l_ae_s_t
d;20;nigerian King callin out thats a normal scheme;n_ay_jh_ih_r_iy_ah_n k_ih_ng k_ao_l_iy_n aw_t dh_ae_t_s ah n_ao_r_m_ah_l s_k_iy_m
c;10;because life (is) a test that none of us pass;b_ih_k_ao_z l_ay_f ih_z ah t_eh_s_t dh_ae_t n_ah_n ah_v ah_s p_ae_s
a;1;not this weird kid locked up in my brain-s basement;n_ax_t dh_ih_s w_ih_r_d k_ih_d l_aa_k_t ah_p ih_n m_ay b_r_ey_n_z b_ey_s_m_ah_n_t
d;23;fiending for anything green if you know what I mean;f_iy_n_d_ih_ng f_ao_r eh_n_iy_th_ih_ng g_r_iy_n ah_f y_uw n_ow w_ah_t ay m_iy_n
b;9;i needed it off my chest;ay n_iy_d_ah_d ih_t ao_f m_ay ch_eh_s_t
e;17;check the obituary;ch_eh_k dh_ah ow_b_ih_ch_uw_eh_r_iy
b;4;because we especially can-t express;b_ih_k_ao_z w_iy ah_s_p_eh_sh_l_iy k_ae_n_t ih_k_s_p_r_eh_s
b;18;falling into fiction like the Tooth Fairy;f_aa_l_ih_ng ih_n_t_uw f_ih_k_sh_ah_n l_ay_k dh_ah t_uw_th f_eh_r_iy
a;0;im not fucking hip I need a replacement;ay_m n_ax_t f_ah_k_ih_ng hh_ih_p ay n_iy_d ah r_ah_p_l_ey_s_m_ah_n_t
a;2;thats what fear did ambition turns complacent;dh_ae_t_s w_ah_t f_ih_r d_ih_d ae_m_b_ih_sh_ah_n t_er_n_z k_ah_m_p_l_ey_s_ah_n_t
b;3;thats what peered in and where all the years went;dh_ae_t_s w_ah_t p_ih_r_d ih_n ah_n_d w_eh_r ao_l dh_ah y_ih_r_z w_eh_n_t
d;21;it may seem like we are deemed to be seen;ih_t m_ey s_iy_m l_ay_k w_iy aa_r d_iy_m_d t_uw b_iy s_iy_n
d;22;(as) obscene teens idolizing Charlie Sheen;ae_z ax_b_s_iy_n t_iy_n_z ay_d_ah_l_ay_z_ih_ng ch_aa_r_l_iy sh_iy_n
c;12;with all of it moving fast;w_ih_dh ao_l ah_v ih_t m_uw_v_ih_ng f_ae_s_t
b;6;waiting in line to confess;w_ey_t_ih_ng ih_n_ch l_ay_n t_uw k_ah_n_f_eh_s
b;8;with the best and worst dressed;w_ih_dh dh_ah b_eh_s_t ah_n_d w_er_s_t d_r_eh_s_t
c;11;we just go from class to class;w_iy jh_ah_s_t g_ow f_r_ah_m k_l_ae_s t_uw k_l_ae_s
b;5;what we do and say in jest;w_ah_t w_iy d_uw ah_n_d s_ey ih_n jh_eh_s_t
e;16;oh bitch where (is) he;ow b_ih_ch w_eh_r ih_z hh_iy
c;13;but we talk trash and rehash shit from the past;b_ah_t w_iy t_ao_k t_r_ae_sh ah_n_d r_iy_hh_ae_sh sh_iy_t f_r_ah_m dh_ah p_ae_s_t
d;19;your teeth are fallen out yeah thats a normal dream;y_ao_r t_iy_th aa_r f_aa_l_ah_n aw_t y_ae dh_ae_t_s ah n_ao_r_m_ah_l d_r_iy_m
