Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;12;the food here suck Im not about to wait;dh_ah f_uw_d hh_ih_r s_ah_k ay_m n_ax_t ah_b_aw_t t_uw w_ey_t
d;18;breakout gonna bust of this joint;b_r_ey_k_aw_t g_aa_n_ah b_ah_s_t ah_v dh_ih_s jh_oy_n_t
e;5;breakout Im coming after you;b_r_ey_k_aw_t ay_m k_ah_m_ih_ng ae_f_t_er y_uw
c;16;breakout Id say our love (is) overdue;b_r_ey_k_aw_t ay_d s_ey aw_r l_ah_v ih_z ow_v_er_d_uw
b;2;lyin here rottin for someone else-s mistake;l_ay_iy_n hh_ih_r r_aa_t_iy_n f_ao_r s_ah_m_w_ah_n eh_l_s_ah_z m_ih_s_t_ey_k
d;17;breakout Im at the breakin point;b_r_ey_k_aw_t ay_m ae_t dh_ah b_r_ey_k_iy_n p_oy_n_t
b;10;im sick and tired of punching out license plates;ay_m s_ih_k ah_n_d t_ay_r_d ah_v p_ah_n_ch_ih_ng aw_t l_ay_s_ah_n_s p_l_ey_t_s
c;6;breakout Id say our love (is) overdue;b_r_ey_k_aw_t ay_d s_ey aw_r l_ah_v ih_z ow_v_er_d_uw
a;1;paying for a crime when I didn-t do anything wrong;p_ey_ih_ng f_ao_r ah k_r_ay_m w_eh_n ay d_ih_d_n_t d_uw eh_n_iy_th_ih_ng r_ao_ng
e;15;breakout Im coming after you;b_r_ey_k_aw_t ay_m k_ah_m_ih_ng ae_f_t_er y_uw
b;13;well Ive come to my senses It-s time to make a break;w_eh_l ay_v k_ah_m t_ah m_ay s_eh_n_s_ah_z ih_t_s t_ay_m t_uw m_ey_k ah b_r_ey_k
b;3;ive come to my senses its time to make a break;ay_v k_ah_m t_ah m_ay s_eh_n_s_ah_z ih_t_s t_ay_m t_uw m_ey_k ah b_r_ey_k
d;8;breakout gonna bust of this joint;b_r_ey_k_aw_t g_aa_n_ah b_ah_s_t ah_v dh_ih_s jh_oy_n_t
b;11;for a criminal justice system that I hate;f_ao_r ah k_r_ih_m_ah_n_ah_l jh_ah_s_t_ah_s s_ih_s_t_ah_m dh_ae_t ay hh_ey_t
a;0;been in this cell block seven years too long;b_ah_n ih_n_ch dh_ah_s s_eh_l b_l_aa_k s_eh_v_ah_n y_ih_r_z t_uw l_ao_ng
d;7;breakout Im at the breakin point;b_r_ey_k_aw_t ay_m ae_t dh_ah b_r_ey_k_iy_n p_oy_n_t
