Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;7;i love you;ay l_ah_v y_uw
a;27;right there right there right there;r_ay_t dh_eh_r r_ay_t dh_eh_r r_ay_t dh_eh_r
f;17;just be my home and shelter me from this cold;jh_ah_s_t b_iy m_ay hh_ow_m ah_n_d sh_eh_l_t_er m_iy f_r_ah_m dh_ih_s k_ow_l_d
g;15;ive been running running for so long;ay_v b_ih_n r_ah_n_ih_ng r_ah_n_ih_ng f_ao_r s_ow l_ao_ng
e;9;cause Im trying to tell you my heart (is) for sale;k_aa_z ay_m t_r_ay_ih_ng t_uw t_eh_l y_uw m_ay hh_aa_r_t ih_z f_ao_r s_ey_l
d;4;but maybe soon my confidence might rise;b_ah_t m_ey_b_iy s_uw_n m_ay k_aa_n_f_ah_d_ah_n_s m_ay_t r_ay_z
b;10;but honestly baby Id give it to you for free;b_ah_t aa_n_ah_s_t_l_iy b_ey_b_iy ay_d g_ih_v ih_t t_uw y_uw f_ao_r f_r_iy
h;29;just tell me if you need me;jh_ah_s_t t_eh_l m_iy ah_f y_uw n_iy_d m_iy
i;12;just promise me youll never ever ever ever break it;jh_ah_s_t p_r_aa_m_ah_s m_iy y_uw_l n_eh_v_er eh_v_er eh_v_er eh_v_er b_r_ey_k ih_t
c;3;cause these three soft words seem to always come up rough;k_aa_z dh_iy_z th_r_iy s_aa_f_t w_er_d_z s_iy_m t_uw ao_l_w_ey_z k_ah_m ah_p r_ah_f
a;0;poetic words and humble gestures;p_ow_eh_t_ih_k w_er_d_z ah_n_d hh_ah_m_b_ah_l jh_eh_s_ch_er_z
d;5;well whats the point when Im always lost in your eyes;w_eh_l w_ah_t_s dh_ah p_oy_n_t w_eh_n ay_m ao_l_w_ey_z l_ao_s_t ih_n y_ao_r ay_z
f;25;la La Oh;l_aa l_aa ow
b;1;are just baby steps to show you how I feel;er jh_ah_s_t b_ey_b_iy s_t_eh_p_s t_ah sh_ow y_uw hh_aw ay f_iy_l
a;30;just tell me if you need me and Ill be there;jh_ah_s_t t_eh_l m_iy ah_f y_uw n_iy_d m_iy ah_n_d ay_l b_iy dh_eh_r
f;19;i can-t fight no more I can-t fight no;ay k_ae_n_t f_ay_t n_ow m_ao_r ay k_ae_n_t f_ay_t n_ow
b;11;cause I wanna be the king who fights for his queen;k_aa_z ay w_aa_n_ah b_iy dh_ah k_ih_ng hh_uw f_ay_t_s f_ao_r hh_ih_z k_w_iy_n
f;24;no no no no no no;n_ow n_ow n_ow n_ow n_ow n_ow
g;18;i can-t fight no more;ay k_ae_n_t f_ay_t n_ow m_ao_r
c;2;but lately I feel that its just not enough;b_ah_t l_ey_t_l_iy ay f_iy_l dh_ah_t ih_t_s jh_ah_s_t n_ax_t ah_n_ah_f
e;8;baby girl I hope you hear the voice of this lost male;b_ey_b_iy g_er_l ay hh_ow_p y_uw hh_ih_r dh_ah v_oy_s ah_v dh_ih_s l_ao_s_t m_ey_l
e;23;well baby its a new day;w_eh_l b_ey_b_iy ih_t_s ah n_y_uw d_ey
a;26;just tell me if you need me just tell me if you need me and Ill be there;jh_ah_s_t t_eh_l m_iy ah_f y_uw n_iy_d m_iy jh_ah_s_t t_eh_l m_iy ah_f y_uw n_iy_d m_iy ah_n_d ay_l b_iy dh_eh_r
e;21;beat Change;b_iy_t ch_ey_n_jh
h;16;but I know each path will lead me back to you;b_ah_t ay n_ow iy_ch p_ae_th w_ah_l l_iy_d m_iy b_ae_k t_uw y_uw
l;28;i wanna take you higher and higher now;ay w_aa_n_ah t_ey_k y_uw hh_ay_er ah_n_d hh_ay_er n_aw
f;13;just promise me youll never ever ever no no;jh_ah_s_t p_r_aa_m_ah_s m_iy y_uw_l n_eh_v_er eh_v_er eh_v_er n_ow n_ow
