Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;12;everybody in the town my homies;eh_v_r_iy_b_aa_d_iy ih_n dh_ah t_aw_n m_ay hh_aa_m_ah_er_s
i;10;they all know know me;dh_ey ao_l n_ow n_ow m_iy
n;37;got her man yelling I be dog on it;g_aa_t hh_er m_ae_n y_eh_l_ih_ng ay b_iy d_ah_g aa_n ih_t
p;31;i seen better nigga who;ay s_iy_n b_eh_t_er n_ih_g_ae hh_uw
d;11;two braids East Side Long Beach;t_uw b_r_ey_d_z iy_s_t s_ay_d l_ao_ng b_iy_ch
b;40;mami got a taste for the kids I ain-t judging her biz;m_ae_m_ih g_aa_t ah t_ey_s_t f_ao_r dh_ah k_ih_d_z ay ey_n_t jh_ah_jh_ih_ng hh_er b_ih_z
b;4;drop it for a real nigga;d_r_aa_p ih_t f_ao_r ah r_iy_l n_ih_g_ae
n;38;he mad cause he see the dog on it;hh_iy m_ae_d k_aa_z hh_iy s_iy dh_ah d_ah_g aa_n ih_t
a;1;do it like that;d_uw ih_t l_ay_k dh_ae_t
a;3;you keep moving like that;y_uw k_iy_p m_uw_v_ih_ng l_ay_k dh_ae_t
a;2;and girl you in the league you finna win me yeah;ah_n_d g_er_l y_uw ih_n dh_ah l_iy_g y_uw f_ih_n_ae w_ih_n m_iy y_ae
f;34;hit er with that D make her office full right;hh_ih_t er w_ih_dh dh_ae_t d_iy m_ey_k hh_er ao_f_ah_s f_uh_l r_ay_t
h;30;she alright she cool;sh_iy ao_l_r_ay_t sh_iy k_uw_l
d;39;it (is) what it (is) got her wanting the jiz;ah_t ih_z w_ah_t ih_t ih_z g_aa_t hh_er w_aa_n_t_ih_ng dh_ah jh_iy_z
i;41;now he know it ain-t his;n_aw hh_iy n_ow ih_t ey_n_t hh_ih_z
m;17;she my loan no cosign;sh_iy m_ay l_ow_n n_ow k_ow_s_iy_b_n
c;16;i rock that thang like a lullaby;ay r_aa_k dh_ae_t dh_ae_n_b l_ay_k ah l_ah_l_ah_b_ay
e;33;its my joystick so Im in control;ih_t_s m_ay jh_oy_s_t_ih_k s_ow ay_m ih_n k_ah_n_t_r_ow_l
o;26;her and her friend they booties Mm;hh_er ah_n_d hh_er f_r_eh_n_d dh_ey b_uw_t_iy_z 
h;24;she on tonight them hips don-t lie they tell the truth;sh_iy aa_n t_uw_n_ay_t dh_ah_m hh_ih_p_s d_ow_n l_ay dh_ey t_eh_l dh_iy t_r_uw_th
b;5;drop it for a real nigga;d_r_aa_p ih_t f_ao_r ah r_iy_l n_ih_g_ae
h;25;when she dip look what the booty do;hh_w_ih_n sh_iy d_ih_p l_uh_k hh_w_ah_t dh_iy b_uw_t_iy d_uw
b;42;scratch him off the list;s_k_r_ae_ch hh_ih_m ao_f dh_ah l_ih_s_t
b;6;drop it for a real drop it for a real nigga;d_r_aa_p ih_t f_ao_r ah r_iy_l d_r_aa_p ih_t f_ao_r ah r_iy_l n_ih_g_ae
f;14;got the kid horn add a Y;g_aa_t dh_ah k_ih_d hh_ao_r_n ae_d ah w_ay
g;19;if not its all good;ah_f n_ax_t ih_t_s ao_l g_uh_d
g;20;i like em ghetto straight from the hood;ay l_ay_k eh_m g_eh_t_ow s_t_r_ey_t f_r_ah_m dh_ah hh_uh_d
h;23;mommy hips made for a hula hoop;m_aa_m_iy hh_ih_p_s m_ey_d f_r_er ey hh_uw_l_ah hh_uw_p
f;28;hold on grab tight;hh_ow_l_d aa_n g_r_ae_b t_ay_t
n;18;get it;g_eh_t ih_t
b;7;drop it for a real nigga;d_r_aa_p ih_t f_ao_r ah r_iy_l n_ih_g_ae
n;36;she act like she don-t but that cat want it;sh_iy ae_k_t l_ay_k sh_iy d_ow_n_t b_ah_t dh_ae_t k_ae_t w_aa_n_t ih_t
g;22;no question bout it I know I would;n_ow k_w_eh_sh_ah_n b_aw_t ah_t ay n_ow ay w_uh_d
n;35;that stank don-t it;dh_ae_t s_t_ae_ng_k d_ow_n_t ih_t
f;15;treat her like my child keep her in my side;t_r_iy_t hh_er l_ay_k m_ay ch_ay_l_d k_iy_p hh_er ih_n m_ay s_ay_d
g;21;ill save that thing she misunderstood;ay_l s_ey_v dh_ah_t th_ih_ng sh_iy m_ih_s_ah_n_d_er_s_t_uh_d
c;8;drop it for a real nigga Huh;d_r_aa_p ih_t f_ao_r ah r_iy_l n_ih_g_ae hh_ah
a;0;she gon drop it on me drop it on me yeah;sh_iy g_aa_n d_r_aa_p ah_t aa_n m_iy d_r_aa_p ah_t aa_n m_iy y_ae
e;32;sike I play that role;s_ay_k ay p_l_ey dh_ah_t r_ow_l
e;13;but the way you get it you my only;b_ah_t dh_ah w_ey y_uw g_eh_t ih_t y_uw m_ay ow_n_l_iy
e;29;hips like handle bars on motorbikes;hh_ih_p_s l_ay_k hh_ae_n_d_ah_l b_aa_r_z aa_n m_ow_t_er_b_ay_k_s
