Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
h;28;built on my fears;b_ih_l_t aa_n m_ay f_ih_r_z
f;14;shattered your thoughts of a good thing that you never had;sh_ae_t_er_d y_ao_r th_ao_t_s ah_v ah g_uh_d th_ih_ng dh_ae_t y_uw n_eh_v_er hh_ae_d
c;20;theres something left;dh_eh_r_s s_ah_m_th_ih_ng l_eh_f_t
c;36;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
c;45;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
e;26;observe nature from a black top view;ah_b_z_er_v n_ey_ch_er f_r_ah_m ah b_l_ae_k t_aa_p v_y_uw
c;7;theres something left;dh_eh_r_s s_ah_m_th_ih_ng l_eh_f_t
a;27;left you defenseless hoping for defeat;l_eh_f_t y_uw d_ah_f_eh_n_s_l_ah_s hh_ow_p_ih_ng f_ao_r d_ah_f_iy_t
c;41;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
b;33;for me on this ride;f_ao_r m_iy aa_n dh_ih_s r_ay_d
b;8;with you by my side;w_ih_dh y_uw b_ay m_ay s_ay_d
i;39;theres something left for me;dh_eh_r_s s_ah_m_th_ih_ng l_eh_f_t f_ao_r m_iy
b;44;with you in my life;w_ih_dh y_uw ih_n m_ay l_ay_f
b;19;for me on this ride;f_ao_r m_iy aa_n dh_ih_s r_ay_d
e;47;nothing left nooo;n_ah_th_ih_ng l_eh_f_t n_uh_k_ae
c;22;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
c;43;theres something left;dh_eh_r_s s_ah_m_th_ih_ng l_eh_f_t
c;29;confession of obsession;k_ah_n_f_eh_sh_ah_n ah_v ah_b_s_eh_sh_ah_n
b;42;with this ghost on my side;w_ih_dh dh_ih_s g_ow_s_t aa_n m_ay s_ay_d
d;16;can-t stop the feeling it comes so strong;k_ae_n_t s_t_aa_p dh_ah f_iy_l_ih_ng ih_t k_ah_m_z s_ow s_t_r_ao_ng
b;40;with you by my side;w_ih_dh y_uw b_ay m_ay s_ay_d
b;30;one day happy place for you to hide;w_ah_n d_ey hh_ae_p_iy p_l_ey_s f_ao_r y_uw t_uw hh_ay_d
a;0;shot down your instincts turned into a freak;sh_aa_t d_aw_n y_uh_r ih_n_s_t_ih_ng_k_t_s t_er_n_d ih_n_t_ah ey f_r_iy_k
c;32;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
d;15;hopelessly knowing whats right or wrong;hh_ow_p_l_ah_s_l_iy n_ow_ih_ng w_ah_t_s r_ay_t ao_r r_ao_ng
a;13;stuck in with no way out a gift for your grief;s_t_ah_k ih_n w_ih_dh n_ow w_ey aw_t ah g_ih_f_t f_ao_r y_ao_r g_r_iy_f
b;35;with you by my side;w_ah_dh y_uw b_ay m_ay s_ay_d
c;18;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
b;21;with you by my side;w_ah_dh y_uw b_ay m_ay s_ay_d
e;3;shallow plains for you to find what you;sh_ae_l_ow p_l_ey_n_z f_r_er y_uw t_ah f_ay_n_d hh_w_ah_t y_uw
c;37;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
b;6;for me on this ride;f_ao_r m_iy aa_n dh_ih_s r_ay_d
c;9;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
c;5;theres nothing left;dh_eh_r_s n_ah_th_ih_ng l_eh_f_t
c;34;theres something left;dh_eh_r_s s_ah_m_th_ih_ng l_eh_f_t
a;2;how fast changes come for you to finally see;hh_aw f_ae_s_t ch_ey_n_jh_ah_z k_ah_m f_r_er y_uw t_ah f_ay_n_ah_l_iy s_iy
b;1;you said this was your first time;y_uw s_eh_d dh_ah_s w_ah_z y_uh_r f_er_s_t t_ay_m
c;11;noooo nothing left; n_ah_th_ih_ng l_eh_f_t
g;24;noooo;
b;38;for me on this ride;f_ao_r m_iy aa_n dh_ih_s r_ay_d
