Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
t;90;cause when we look back it was;k_aa_z w_eh_n w_iy l_uh_k b_ae_k ih_t w_ah_z
g;59;cause when we look back it was;k_aa_z hh_w_ih_n w_iy l_uh_k b_ae_k ah_t w_ah_z
g;69;never what you thought it was;n_eh_v_er hh_w_ah_t y_uw th_ao_t ah_t w_ah_z
i;98;how do we get ourselves;hh_aw d_uw w_iy g_eh_t aw_er_s_eh_l_v_z
e;25;to put up with the foolishness;t_ah p_uh_t ah_p w_ah_dh dh_iy f_uw_l_ih_sh_n_ah_s
g;15;caught up;k_aa_t ah_p
a;17;caught up thinking this time;k_aa_t ah_p th_ih_ng_k_ah_ng dh_ih_s t_ay_m
g;89;so caught up;s_ow k_aa_t ah_p
g;68;when you were so caught up;hh_w_ih_n y_uw w_er s_ow k_aa_t ah_p
g;111;when you were so caught up;w_eh_n y_uw w_er s_ow k_aa_t ah_p
e;48;tryna really love this dude;t_r_ih_n_ah r_ih_l_iy l_ah_v dh_ih_s d_uw_d
e;6;you only want me to do;y_uw ow_n_l_iy w_aa_n_t m_iy t_uw d_uw
g;109;when you were so caught up;w_eh_n y_uw w_er s_ow k_aa_t ah_p
i;88;how do we get ourselves;hh_aw d_uw w_iy g_eh_t aw_er_s_eh_l_v_z
b;77;accepting in the end;ae_k_s_eh_p_t_ih_ng ih_n dh_ah eh_n_d
l;110;never what you thought it was;n_eh_v_er w_ah_t y_uw th_ao_t ih_t w_ah_z
q;64;crazy situations;k_r_ey_z_iy s_ih_ch_uw_ey_sh_ah_n_z
f;10;im caught up in this house;ay_m k_aa_t ah_p ih_n_ch dh_ah_s hh_aw_s
g;32;never what you thought it was;n_eh_v_er hh_w_ah_t y_uw th_ao_t ah_t w_ah_z
b;83;with the things he said;w_ih_dh dh_ah th_ih_ng_z hh_iy s_eh_d
g;67;never what you thought it was;n_eh_v_er hh_w_ah_t y_uw th_ao_t ah_t w_ah_z
g;22;cause when we look back it was;k_aa_z hh_w_ih_n w_iy l_uh_k b_ae_k ah_t w_ah_z
g;99;so caught up;s_ow k_aa_t ah_p
g;91;never enough;n_eh_v_er ah_n_ah_f
f;11;i need to get out;ay n_iy_d t_ah g_ih_t aw_t
a;38;hes still a good guy;hh_iy_s s_t_ih_l ah g_uh_d g_ay
b;96;wreck Heaven;r_eh_k hh_eh_v_ah_n
d;46;in my issues;ih_n m_ay ih_sh_uw_z
r;82;cause he pacified me;k_aa_z hh_iy p_ae_s_ah_f_ay_d m_iy
c;43;when we were good yeah;w_eh_n w_iy w_er g_uh_d y_ae
g;74;caught up;k_aa_t ah_p
m;27;crazy situations just;k_r_ey_z_iy s_ih_ch_uw_ey_sh_ah_n_z jh_ah_s_t
g;21;so caught up;s_ow k_aa_t ah_p
h;55;like every single day;l_ay_k eh_v_r_iy s_ih_ng_g_ah_l d_ey
g;104;never worth much;n_eh_v_er w_er_th m_ah_ch
g;105;crazy situations just;k_r_ey_z_iy s_ih_ch_uw_ey_sh_ah_n_z jh_ah_s_t
a;0;caught up in life;k_aa_t ah_p ih_n_ch l_ay_f
p;54;caught up in this selfishness;k_aa_t ah_p ih_n_ch dh_ah_s s_eh_l_f_ih_sh_n_ah_s
g;30;never what you thought it was;n_eh_v_er hh_w_ah_t y_uw th_ao_t ah_t w_ah_z
g;45;caught up;k_aa_t ah_p
t;108;never what you thought it was;n_eh_v_er w_ah_t y_uw th_ao_t ih_t w_ah_z
b;28;wreck Heaven;r_eh_k hh_eh_v_ah_n
g;78;caught up;k_aa_t ah_p
e;62;to put up with the foolishness;t_ah p_uh_t ah_p w_ah_dh dh_iy f_uw_l_ih_sh_n_ah_s
a;2;caught up in time;k_aa_t ah_p ih_n_ch t_ay_m
g;101;never enough;n_eh_v_er ah_n_ah_f
g;94;never worth much;n_eh_v_er w_er_th m_ah_ch
g;31;when you were so caught up;hh_w_ih_n y_uw w_er s_ow k_aa_t ah_p
d;79;maybe Ill get a ring;m_ey_b_iy ay_l g_eh_t ah r_ih_ng
b;65;wreck Heaven;r_eh_k hh_eh_v_ah_n
g;26;never worth much;n_eh_v_er w_er_th m_ah_ch
g;95;crazy situations just;k_r_ey_z_iy s_ih_ch_uw_ey_sh_ah_n_z jh_ah_s_t
b;52;caught up telling myself;k_aa_t ah_p t_eh_l_ih_ng m_ay_s_eh_l_f
b;86;when he slept in my bed;w_eh_n hh_iy s_l_eh_p_t ih_n m_ay b_eh_d
s;85;being left up oh;b_iy_ih_ng l_eh_f_t ah_p ow
a;36;caught up in lies;k_aa_t ah_p ih_n_ch l_ay_z
b;18;i was being careful;ay w_ah_z b_iy_ih_ng k_eh_r_f_ah_l
g;23;never enough;n_eh_v_er iy_n_ah_f
b;16;in a situation thats nothing but stressful;ih_n_ch ey s_ih_ch_uw_ey_sh_ah_n dh_ae_t_s n_ah_th_ih_ng b_ah_t s_t_r_eh_s_f_ah_l
e;50;when I was the only one loving;w_eh_n ay w_ah_z dh_ah ow_n_l_iy w_ah_n l_ah_v_ih_ng
l;8;things that I like to;th_ih_ng_z dh_ae_t ay l_ay_k t_uw
g;63;never worth much;n_eh_v_er w_er_th m_ah_ch
e;103;to put up with the foolishness;t_uw p_uh_t ah_p w_ih_dh dh_ah f_uw_l_ih_sh_n_ah_s
g;72;caught up;k_aa_t ah_p
t;100;cause when we look back it was;k_aa_z w_eh_n w_iy l_uh_k b_ae_k ih_t w_ah_z
b;1;caught in a mess;k_aa_t ih_n_ch ey m_eh_s
f;13;no wonder how;n_ow w_ah_n_d_er hh_aw
g;60;never enough;n_eh_v_er iy_n_ah_f
b;37;caught up in telling myself;k_aa_t ah_p ih_n_ch t_eh_l_ih_ng m_ay_s_eh_l_f
g;33;when you were so caught up;hh_w_ih_n y_uw w_er s_ow k_aa_t ah_p
o;42;caught up in the holidays;k_aa_t ah_p ih_n dh_ah hh_aa_l_ah_d_ey_z
b;106;wreck Heaven;r_eh_k hh_eh_v_ah_n
n;41;the way things looked;dh_ah w_ey th_ih_ng_z l_uh_k_t
g;84;caught up;k_aa_t ah_p
b;35;caught up in my head;k_aa_t ah_p ih_n_ch m_ay hh_eh_d
g;81;caught up;k_aa_t ah_p
d;5;caught up in the things;k_aa_t ah_p ih_n dh_ah th_ih_ng_z
b;12;caught up suffocating deadly;k_aa_t ah_p s_ah_f_ah_k_ey_t_ih_ng d_eh_d_l_iy
g;49;caught up in love;k_aa_t ah_p ih_n l_ah_v
c;3;caught up in less than;k_aa_t ah_p ih_n_ch l_eh_s dh_ae_n
g;70;when you were so caught up;hh_w_ih_n y_uw w_er s_ow k_aa_t ah_p
e;93;to put up with the foolishness;t_uw p_uh_t ah_p w_ih_dh dh_ah f_uw_l_ih_sh_n_ah_s
b;20;how do we get ourselves;hh_aw d_uw w_iy g_ih_t aa_r_s_eh_l_v_z
