Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;39;smoke FILLED THE AIR;s_m_ow_k f_ih_l_d dh_ah eh_r
c;3;it HAPPENED;ah_t hh_ae_p_ah_n_d
i;57;when SLIME ESCAPES THE LAW;w_eh_n s_l_ay_m ah_s_k_ey_p_s dh_ah l_aa
h;22;let NO MERCY SHOW;l_eh_t n_ow m_er_s_iy sh_ow
f;6;a CHILD-S SCREAM;ey ch_ay_l_d_z s_k_r_iy_m
b;56;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
g;19;since HE DIDN-T SEEM TO CARE;s_ih_n_s hh_iy d_ih_d_ah_n_t s_iy_m t_uw k_eh_r
b;54;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
e;35;why SHOULD PARENTS CRY;w_ay sh_uh_d p_eh_r_ah_n_t_s k_r_ay
e;37;how MANY HAVE TO DIE;hh_aw m_eh_n_iy hh_ae_v t_uw d_ay
b;34;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
b;50;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
c;40;and MARCHED IN ANGER;ah_n_d m_aa_r_ch_t ih_n ae_ng_g_er
g;41;to DO WHAT-S FAIR;t_uw d_uw w_ah_t_s f_eh_r
g;33;then DON-T YOU THINK IT-S ONLY FAIR;dh_eh_n d_ow_n_t y_uw th_ih_ng_k ih_t_s ow_n_l_iy f_eh_r
a;17;with THEIR MANGLED LIVES;w_ah_dh dh_eh_r m_ae_ng_g_ah_l_d l_ih_v_z
h;24;don-t LET HIM GO;d_ow_n_t l_eh_t hh_ih_m g_ow
g;38;the MOB ASSEMBLED;dh_ah m_aa_b ah_s_eh_m_b_ah_l_d
a;63;get HIM GET HIM GET HIM;g_eh_t hh_ih_m g_eh_t hh_ih_m g_eh_t hh_ih_m
b;48;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
g;30;and OFF HE WENT;ah_n_d ao_f hh_iy w_eh_n_t
a;15;those LITTLE KIDS;dh_ow_z l_ih_t_ah_l k_ih_d_z
n;12;did LITTLE GOOD;d_ah_d l_ih_t_ah_l g_uh_d
b;52;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
d;4;in THE BROAD DAYLIGHT;ih_n_ch dh_ah b_r_ao_d d_ey_l_ay_t
d;8;but NO ONE CAME;b_ah_t n_ow w_ah_n k_ey_m
i;25;the MAN WAS CAUGHT;dh_ah m_ae_n w_ah_z k_aa_t
g;20;then DON-T YOU THINK IT-S ONLY FAIR;dh_eh_n d_ow_n_t y_uw th_ih_ng_k ih_t_s ow_n_l_iy f_eh_r
h;61;let NO MERCY SHOW;l_eh_t n_ow m_er_s_iy sh_ow
b;23;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
b;1;stay Hungry;s_t_ey hh_ah_ng_g_r_iy
b;58;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
a;0;twisted Sister;t_w_ih_s_t_ah_d s_ih_s_t_er
b;44;and SHOW THE OTHERS;ah_n_d sh_ow dh_ah ah_dh_er_z
e;16;ohh HE LEFT BEHIND;ow_ae hh_iy l_eh_f_t b_ah_hh_ay_n_d
h;10;no;n_ow
a;43;this SOULESS THING;dh_ih_s  th_ih_ng
g;46;now BEFORE YOU SHAKE YOUR HEAD;n_aw b_ah_f_ao_r y_uw sh_ey_k y_ao_r hh_eh_d
d;14;from THE NEIGHBORHOOD;f_er_m dh_ah n_ey_b_er_hh_uh_d
m;59;well EVEN UP THE SCORE;w_iy_l iy_v_ah_n ah_p dh_ah s_k_ao_r
l;51;pray THIS ISN-T TRUE;p_r_ey dh_ih_s ih_z_ah_n_t t_r_uw
b;36;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
g;32;since THE LAW DON-T SEEM TO CARE;s_ih_n_s dh_ah l_aa d_ow_n_t s_iy_m t_uw k_eh_r
b;62;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
f;29;his LAWYER SCREAMED YOU MUST SET HIM FREE;hh_ih_z l_ao_y_er s_k_r_iy_m_d y_uw m_ah_s_t s_eh_t hh_ih_m f_r_iy
g;9;or SEEMED TO CARE;er s_iy_m_d t_uw k_eh_r
p;31;on A TECHNICALITY;aa_n ah t_eh_k_n_ah_k_ae_l_ah_t_iy
e;55;how MANY HAVE TO DIE;hh_aw m_eh_n_iy hh_ae_v t_uw d_ay
e;5;so UNEXPECTED CAME THE KNIFE;s_ow ah_n_ih_k_s_p_eh_k_t_ah_d k_ey_m dh_ah n_ay_f
a;45;what EVIL BRINGS;w_ah_t iy_v_ah_l b_r_ih_ng_z
b;60;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
d;13;a LOCAL STRANGER;ey l_ow_k_ah_l s_t_r_ey_n_jh_er
l;49;tell ME WHAT YOU-D DO;t_eh_l m_iy w_ah_t y_uw_d d_uw
g;7;sliced THROUGH THE AIR;s_l_ay_s_t th_r_uw dh_ah eh_r
e;53;why SHOULD PARENTS CRY;w_ay sh_uh_d p_eh_r_ah_n_t_s k_r_ay
b;28;from A THREE DRINK LUNCH;f_r_ah_m ah th_r_iy d_r_ih_ng_k l_ah_n_ch
m;11;the MAN-S DESCRIPTION;dh_iy m_ae_n_z d_ah_s_k_r_ih_p_sh_ah_n
b;42;to BRING TO JUSTICE;t_uw b_r_ih_ng t_uw jh_ah_s_t_ah_s
o;27;who HAD JUST RETURNED;hh_uw hh_ae_d jh_ah_s_t r_ah_t_er_n_d
g;47;think IF IT WAS YOUR CHILD INSTEAD;th_ih_ng_k ah_f ih_t w_ah_z y_ao_r ch_ay_l_d ih_n_s_t_eh_d
e;18;and THEIR TORTURED MINDS;ah_n_d dh_eh_r t_ao_r_ch_er_d m_ay_n_d_z
b;2;b Street Justice;b_iy s_t_r_iy_t jh_ah_s_t_ah_s
b;26;and BROUGHT BEFORE A JUDGE;ah_n_d b_r_ao_t b_ah_f_ao_r ah jh_ah_jh
b;21;call FOR STREET JUSTICE;k_ao_l f_ao_r s_t_r_iy_t jh_ah_s_t_ah_s
