Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;45;inside inside inside;ih_n_s_ay_d ih_n_s_ay_d ih_n_s_ay_d
i;0;last time that I saw you;l_ae_s t_ay_m dh_ah_t ay s_ao y_uw
q;34;to be scribed;t_uw b_iy s_k_r_ay_b_b
d;31;damn;d_ae_m
a;21;shameless and humming;sh_ey_m_l_ah_s ah_n_d hh_ah_m_ih_ng
e;12;the creed;dh_ah k_r_iy_d
d;43;repave repave repave repave;r_eh_p_ae_v_ah_n_uw r_eh_p_ae_v_ah_n_uw r_eh_p_ae_v_ah_n_uw r_eh_p_ae_v_ah_n_uw
o;26;im talking about it;ay_m t_ao_k_ih_ng ah_b_aw_t ih_t
g;37;behave behave behave behave;b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v
g;46;the lathe the lathe the lathe;dh_ah l_ey_dh dh_ah l_ey_dh dh_ah l_ey_dh
h;25;but the sutra didn-t suit ya that long day in the park;b_ah_t dh_ah s_uw_t_r_ow_ae d_ih_d_n_t s_uw_t y_aa dh_ae_t l_ao_ng d_ey ih_n dh_ah p_aa_r_k
a;27;talking real love;t_ao_k_ih_ng r_iy_l l_ah_v
b;2;stranded in the housing;s_t_r_ae_n_d_ah_d ih_n_ch dh_iy hh_aw_z_ih_ng
d;11;can-t believe your father left his land;k_ae_n_t b_ah_l_iy_v y_ao_r f_aa_dh_er l_eh_f_t hh_ih_z l_ae_n_d
a;29;on that love;aa_n dh_ae_t l_ah_v
d;32;can-t believe you left me on the lam;k_ae_n_t b_ah_l_iy_v y_uw l_eh_f_t m_iy aa_n dh_ah l_ae_m
f;42;decide decide decide decide;d_ah_s_ay_d d_ah_s_ay_d d_ah_s_ay_d d_ah_s_ay_d
c;48;lover won-t you talk to me about the long red war;l_ah_v_er w_ow_n_t y_uw t_ao_k t_uw m_iy ah_b_aw_t dh_ah l_ao_ng r_eh_d w_ao_r
i;38;spend all of that time not wanting to;s_p_eh_n_d ao_l ah_v dh_ae_t t_ay_m n_ax_t w_aa_n_t_ih_ng t_uw
a;1;you had me housed up on your red red rum;y_uw hh_ae_d m_iy hh_aw_z_d ah_p aa_n y_uh_r r_eh_d r_eh_d r_ah_m
b;6;and every cape town;ah_n_d eh_v_er_iy k_ey_p t_aw_n
f;40;rely rely rely rely;r_iy_l_ay r_iy_l_ay r_iy_l_ay r_ah_l_ay
f;36;rely rely rely rely;r_iy_l_ay r_iy_l_ay r_iy_l_ay r_ah_l_ay
p;28;i wanna re-up;ay w_aa_n_ah r_p_er
i;16;spend all of that time not wanting to;s_p_eh_n_d ao_l ah_v dh_ae_t t_ay_m n_ax_t w_aa_n_t_ih_ng t_uw
l;3;of our moving house and;ah_v aa_r m_uw_v_ih_ng hh_aw_s ah_n_d
a;22;like a violent strumming;l_ay_k ah v_ay_ah_l_ah_n_t s_t_r_ah_m_ih_ng
f;14;rely rely rely rely;r_ah_l_ay r_ah_l_ay r_ah_l_ay r_ah_l_ay
e;33;to be seen;t_uw b_iy s_iy_n
h;24;we were gonna hit every mark in stark;w_iy w_er g_aa_n_ah hh_ih_t eh_v_er_iy m_aa_r_k ih_n s_t_aa_r_k
f;13;to cry;t_uw k_r_ay
n;20;theres a car pit in our minds were in;dh_eh_r_s ah k_aa_r p_ih_t ih_n aw_r m_ay_n_d_z w_er ih_n
c;7;we were gonna give a full report of sorts;w_iy w_er g_aa_n_ah g_ih_v ah f_uh_l r_ih_p_ao_t ah_v s_ao_r_t_s
g;41;behave behave behave behave;b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v
h;18;climbed up on your carpet;k_l_ay_m_d ah_p aa_n y_ao_r k_aa_r_p_ah_t
m;8;to your mother up in kabo and her new cohort;t_uw y_ao_r m_ah_dh_er ah_p ih_n k_ae_b_iy_ae ah_n_d hh_er n_y_uw k_ow_hh_ao_r_t
d;10;damn;d_ae_m
c;5;we were gonna hit every port;w_iy w_er g_aa_n_ah hh_ih_t eh_v_er_iy p_ao_r_t
i;35;ill tell you now that you;ay_l t_eh_l y_uw n_aw dh_ae_t y_uw
g;15;behave behave behave behave;b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v b_ah_hh_ey_v
