Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;36;you might have him but I always get the last word;y_uw m_ay_t hh_ae_v hh_ih_m b_ah_t ay ao_l_w_ey_z g_eh_t dh_ah l_ae_s_t w_er_d
q;11;she-s an actress whoa oa;s_hh_iy_z ae_n ae_k_t_r_ah_s w_ow ow_ey_eh
n;5;i never saw it coming wouldn-t have suspected it;ay n_eh_v_er s_ao ah_t k_ah_m_ih_ng w_uh_d_ah_n_t hh_ae_v s_ah_s_p_eh_k_t_ah_d ih_t
f;31;she should keep in mind she should keep in mind;sh_iy sh_uh_d k_iy_p ih_n m_ay_n_d sh_iy sh_uh_d k_iy_p ih_n m_ay_n_d
q;40;she-s an actress whoa oa;s_hh_iy_z ae_n ae_k_t_r_ah_s w_ow ow_ey_eh
q;27;she-s an actress whoa oa;s_hh_iy_z ae_n ae_k_t_r_ah_s w_ow ow_ey_eh
r;23;they wouldn-t teach you that in prep school so its up to me;dh_ey w_uh_d_ah_n_t t_iy_ch y_uw dh_ae_t ih_n p_r_eh_p s_k_uw_l s_ow ih_t_s ah_p t_uw m_iy
b;43;on the playground won-t make you many friends;aa_n dh_ah p_l_ey_g_r_aw_n_d w_ow_n_t m_ey_k y_uw m_eh_n_iy f_r_eh_n_d_z
p;8;she underestimated just who she was stealing from;sh_iy ah_n_d_er_eh_s_t_ah_m_ey_t_ah_d jh_ah_s_t hh_uw sh_iy w_ah_z s_t_iy_l_ih_ng f_er_m
c;33;im just another thing for you to roll your eyes at honey;ay_m jh_ah_s_t ah_n_ah_dh_er th_ih_ng f_ao_r y_uw t_uw r_ow_l y_ao_r ay_z ae_t hh_ah_n_iy
e;42;soon she-s gonna find stealing other people-s toys;s_uw_n s_hh_iy_z g_aa_n_ah f_ay_n_d s_t_iy_l_ih_ng ah_dh_er p_iy_p_ah_l_z t_oy_z
b;53;she took him faster than you could say (sabotage-);sh_iy t_uh_k hh_ih_m f_ae_s_t_er dh_ae_n y_uw k_uh_d s_ey s_ae_b_ah_t_aa_zh_eh
b;45;there (is) nothing I do better than revenge;dh_eh_r ih_z n_ah_th_ih_ng ay d_uw b_eh_t_er dh_ae_n r_iy_v_eh_n_jh
d;24;but no amount of vintage dresses gives you dignity;b_ah_t n_ow ah_m_aw_n_t ah_v v_ih_n_t_ih_jh d_r_eh_s_ah_z g_ih_v_z y_uw d_ih_g_n_ah_t_iy
h;49;i don-t think you do don-t think you do;ay d_ow_n_t th_ih_ng_k y_uw d_uw d_ow_n_t th_ih_ng_k y_uw d_uw
