Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;5;so you bring me close like the night to a crow;s_ow y_uw b_r_ih_ng m_iy k_l_ow_s l_ay_k dh_ah n_ay_t t_uw ah k_r_ow
f;31;i don-t know what to do;ay d_ow_n_t n_ow w_ah_t t_uw d_uw
f;32;i don-t know what to do;ay d_ow_n_t n_ow w_ah_t t_uw d_uw
a;17;no love left here;n_ow l_ah_v l_eh_f_t hh_ih_r
b;6;tell me to breath in while you start real slow;t_eh_l m_iy t_uw b_r_eh_th ih_n w_ay_l y_uw s_t_aa_r_t r_iy_l s_l_ow
l;16;consumed by the words muttered through a cough;k_ah_n_s_uw_m_d b_ay dh_ah w_er_d_z m_ah_t_er_d th_r_uw ah k_aa_f
f;35;i don-t I don-t I don-t know what to do;ay d_ow_n_t ay d_ow_n_t ay d_ow_n_t n_ow w_ah_t t_uw d_uw
c;11;let me drink all the blood youve bled;l_eh_t m_iy d_r_ih_ng_k ao_l dh_ah b_l_ah_d y_uw_v b_l_eh_d
m;20;la la la la la la la la la 2x;l_aa l_aa l_aa l_aa l_aa l_aa l_aa l_aa l_aa 
e;23;take me to bed to make yourself feel alright;t_ey_k m_iy t_uw b_eh_d t_uw m_ey_k y_er_s_eh_l_f f_iy_l ao_l_r_ay_t
d;13;looks like Im stuck in the fucking sheets;l_uh_k_s l_ay_k ay_m s_t_ah_k ih_n dh_ah f_ah_k_ih_ng sh_iy_t_s
l;15;behind to where we both fell off;b_ah_hh_ay_n_d t_uw w_eh_r w_iy b_ow_th f_eh_l ao_f
d;25;the water-s hit my lungs its dripping through the seams;dh_ah w_ao_t_er_z hh_ih_t m_ay l_ah_ng_z ih_t_s d_r_ih_p_ih_ng th_r_uw dh_ah s_iy_m_z
d;27;take me into my own bad dream please;t_ey_k m_iy ih_n_t_uw m_ay ow_n b_ae_d d_r_iy_m p_l_iy_z
n;29;because when Im with you;b_ih_k_ao_z w_eh_n ay_m w_ih_dh y_uw
c;10;im lost inside you let me stay in your head;ay_m l_ao_s_t ih_n_s_ay_d y_uw l_eh_t m_iy s_t_ey ih_n y_ao_r hh_eh_d
h;2;you push and you pull until you feel full;y_uw p_uh_sh ah_n_d y_uw p_uh_l ah_n_t_ih_l y_uw f_iy_l f_uh_l
g;28;take me fuck me make me feel nothing;t_ey_k m_iy f_ah_k m_iy m_ey_k m_iy f_iy_l n_ah_th_ih_ng
b;4;the light-s turned out and you feel so cold;dh_ah l_ay_t_s t_er_n_d aw_t ah_n_d y_uw f_iy_l s_ow k_ow_l_d
a;18;this (is) just fucking pleasure my dear;dh_ih_s ih_z jh_ah_s_t f_ah_k_ih_ng p_l_eh_zh_er m_ay d_ih_r
g;34;i know that;ay n_ow dh_ae_t
g;0;so take me in make me feel like im drowning;s_ow t_ey_k m_iy ih_n_ch m_ey_k m_iy f_iy_l l_ay_k ay_m d_r_aw_n_ih_ng
e;22;so you can suck out my life fuck out of spite;s_ow y_uw k_ah_n s_ah_k aw_t m_ay l_ay_f f_ah_k aw_t ah_v s_p_ay_t
b;33;i know I know I know;ay n_ow ay n_ow ay n_ow
d;12;got me feeling sweet my little treat;g_aa_t m_iy f_iy_l_ih_ng s_w_iy_t m_ay l_ih_t_ah_l t_r_iy_t
i;8;la la la la la la la la la 2x;l_aa l_aa l_aa l_aa l_aa l_aa l_aa l_aa l_aa 
a;1;drowning in your skin darkness from within;d_r_aw_n_ih_ng ih_n y_ao_r s_k_ih_n d_aa_r_k_n_ah_s f_r_ah_m w_ah_dh_ih_n
d;24;fill my head with bad dreams don-t know what it means;f_ih_l m_ay hh_eh_d w_ih_dh b_ae_d d_r_iy_m_z d_ow_n_t n_ow w_ah_t ih_t m_iy_n_z
