Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;14;come together cause I understand;k_ah_m t_ah_g_eh_dh_er k_aa_z ay ah_n_d_er_s_t_ae_n_d
d;13;they say Ill Only do you wrong;dh_ey s_ey ay_l ow_n_l_iy d_uw y_uw r_ao_ng
b;12;such a sweet thing when you open up baby;s_ah_ch ey s_w_iy_t th_ih_ng hh_w_ih_n y_uw ow_p_ah_n ah_p b_ey_b_iy
d;0;hey sister why you all alone;hh_ey s_ih_s_t_er w_ay y_uw ao_l ah_l_ow_n
c;8;no more living life behind a shadow;n_ow m_ao_r l_ih_v_ih_ng l_ay_f b_ah_hh_ay_n_d ey sh_ae_d_ow
b;7;little sister Can-T you find another way;l_ih_t_ah_l s_ih_s_t_er k_ae_n_t y_uw f_ay_n_d ah_n_ah_dh_er w_ey
a;2;hey little sister Can I come inside dear;hh_ey l_ih_t_ah_l s_ih_s_t_er k_ah_n ay k_ah_m ih_n_s_ay_d d_ih_r
b;5;i know you like nobody ever baby;ay n_ow y_uw l_ay_k n_ow_b_ah_d_iy eh_v_er b_ey_b_iy
g;11;slowly dancing cheek to cheek;s_l_ow_l_iy d_ae_n_s_ih_ng ch_iy_k t_ah ch_iy_k
a;10;you whisper secrets in my ear;y_uw w_ih_s_p_er s_iy_k_r_ah_t_s ih_n_ch m_ay ih_r
e;3;i want to show you all my love;ay w_aa_n_t t_uw sh_ow y_uw ao_l m_ay l_ah_v
f;4;i want to be the only one;ay w_aa_n_t t_uw b_iy dh_ah ow_n_l_iy w_ah_n
b;17;little sister Can-T you find another way;l_ih_t_ah_l s_ih_s_t_er k_ae_n_t y_uw f_ay_n_d ah_n_ah_dh_er w_ey
c;18;no more living life behind a shadow;n_ow m_ao_r l_ih_v_ih_ng l_ay_f b_ah_hh_ay_n_d ah sh_ae_d_ow
a;1;im standing out your window;ay_m s_t_ae_n_d_ih_ng aw_t y_ao_r w_ih_n_d_ow
b;15;just who you really are yeah baby;jh_ah_s_t hh_uw y_uw r_ih_l_iy aa_r y_ae b_ey_b_iy
