Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;4;im on the run;ay_m aa_n dh_ah r_ah_n
b;10;im on the run;ay_m aa_n dh_ah r_ah_n
b;20;im on the run;ay_m aa_n dh_ah r_ah_n
h;11;destination x21;d_eh_s_t_ah_n_ey_sh_ah_n 
a;19;until This thing has blown over;ah_n_t_ih_l dh_ih_s th_ih_ng hh_ah_z b_l_ow_n ow_v_er
d;14;its the end of it;ih_t_s dh_ah eh_n_d ah_v ih_t
f;3;if im caught its the end of it Its the end of it;ah_f ay_m k_aa_t ih_t_s dh_ah eh_n_d ah_v ih_t ih_t_s dh_ah eh_n_d ah_v ih_t
d;0;they know its my destination;dh_ey n_ow ah_t_s m_ay d_eh_s_t_ah_n_ey_sh_ah_n
l;13;its the x12;ih_t_s dh_ah 
c;18;i wan na cool down find somewhere shady;ay w_aa_n n_aa k_uw_l d_aw_n f_ay_n_d s_ah_m_w_eh_r sh_ey_d_iy
b;7;the feelings Sending me under;dh_iy f_iy_l_ih_ng_z s_eh_n_d_ih_ng m_iy ah_n_d_er
c;8;i wan na cool down find somewhere shady;ay w_aa_n n_aa k_uw_l d_aw_n f_ay_n_d s_ah_m_w_eh_r sh_ey_d_iy
i;12;its the end of it x8;ih_t_s dh_ah eh_n_d ah_v ih_t eh_k_s_ae
c;16;need a ride to the boarder baby;n_iy_d ah r_ay_d t_uw dh_ah b_ao_r_d_er b_ey_b_iy
g;5;run run x16;r_ah_n r_ah_n 
e;1;cross the line and Im lost forever more;k_r_ao_s dh_iy l_ay_n ah_n_d ay_m l_ao_s_t f_er_eh_v_er m_ao_r
b;15;im on the run;ay_m aa_n dh_ah r_ah_n
b;17;the feelings Sending me under;dh_ah f_iy_l_ih_ng_z s_eh_n_d_ih_ng m_iy ah_n_d_er
c;6;need a ride to the boarder baby;n_iy_d ah r_ay_d t_uw dh_ah b_ao_r_d_er b_ey_b_iy
a;9;until This thing has blown over;ah_n_t_ih_l dh_ih_s th_ih_ng hh_ah_z b_l_ow_n ow_v_er
a;2;keep lookin over my shoulder;k_iy_p l_uh_k_iy_n ow_v_er m_ay sh_ow_l_d_er
