Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;15;not doing it Frodo or for the shire;n_ax_t d_uw_ih_ng ih_t F_r_oh_d_ax ao_r f_ao_r dh_ah sh_ay_r
a;1;some say in ice;s_ah_m s_ey ih_n_ch ay_s
a;2;from What Ive tasted of desire;f_er_m w_ah_t ay_v t_ey_s_t_ah_d ah_v d_ah_z_ay_r
f;11;i got ta focus;ay g_aa_t t_aa f_ow_k_ah_s
g;17;marry me marry me;m_eh_r_iy m_iy m_eh_r_iy m_iy
e;7;ice (is) also great;ay_s ah_z ao_l_s_ow g_r_ey_t
d;6;for destruction;f_r_er d_ah_s_t_r_ah_k_sh_ah_n
a;14;she got a job Im for hire;sh_iy g_aa_t ah jh_oh_b ay_m f_ao_r hh_ay_er
a;13;try fighting a liar (as) opposed to lighting a fire;t_r_ay f_ay_t_ih_ng ah l_ay_er ae_z ah_p_ow_z_d t_uw l_ay_t_ih_ng ey f_ay_er
a;0;some say the world will end in fire;s_ah_m s_ey dh_iy w_er_l_d w_ah_l eh_n_d ih_n_ch f_ay_er
a;8;and would suffice;ah_n_d w_uh_d s_ah_f_ay_s
c;5;i think I know enough of hate to say that;ay th_ih_ng_k ay n_ow iy_n_ah_f ah_v hh_ey_t t_ah s_ey dh_ah_t
h;20;make this shit (ever-last);m_ey_k dh_ah_s sh_iy_t eh_v_l_ae_s_t
a;4;but If I had to perish twice;b_ah_t ah_f ay hh_ae_d t_uw p_eh_r_ih_sh t_w_ay_s
a;3;i hold with those who favor fire;ay hh_ow_l_d w_ih_dh dh_ow_z hh_uw f_ey_v_er f_ay_er
b;19;on one knee (as) I ask;aa_n w_ah_n n_iy ae_z ay ae_s_k
b;21;my wish (is) this chick Have a blast;m_ay w_ih_sh ih_z dh_ih_s ch_ih_k hh_ae_v ah b_l_ae_s_t
a;10;you know I got an English final;y_uw n_ow ay g_aa_t ae_n ih_ng_g_l_ih_sh f_ay_n_ah_l
c;22;in my company;ih_n m_ay k_ah_m_p_ah_n_iy
