Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;27;diamonds yes they (glowin-);d_ay_m_ah_n_d_z y_eh_s dh_ey g_l_ow_iy_n_eh
h;3;hop up in my whip and I feel up like YEET;hh_aa_p ah_p ih_n m_ay w_ih_p ah_n_d ay f_iy_l ah_p l_ay_k 
s;18;im so fly catch me;ay_m s_ow f_l_ay k_ae_ch m_iy
p;10;callin up my plug cause I know he got that YEET;k_ao_l_iy_n ah_p m_ay p_l_ah_g k_aa_z ay n_ow hh_iy g_aa_t dh_ae_t 
u;20;she like my swag;sh_iy l_ay_k m_ay s_w_ae_g
d;32;should know damn dice;sh_uh_d n_ow d_ae_m d_ay_s
c;23;peel off on that lap baby;p_iy_l ao_f aa_n dh_ae_t l_ae_p b_ey_b_iy
e;0;finessin with the check got the hoes like YEET;f_ay_n_z_s_ih_n w_ah_dh dh_iy ch_eh_k g_aa_t dh_iy hh_ow_z l_ay_k 
y;33;hoes they be flexin YEET;hh_ow_z dh_ey b_iy f_l_eh_k_s_iy_m 
l;5;in the club like YEET;ih_n dh_ah k_l_ah_b l_ay_k 
q;11;bad bitch in my bed and she givin up that YEET;b_ae_d b_ih_ch ih_n m_ay b_eh_d ah_n_d sh_iy g_ih_v_ih_n ah_p dh_ae_t 
i;4;i got the hoes like YEET;ay g_aa_t dh_ah hh_ow_z l_ay_k 
e;34;and ye ain-t talkin money then you must be slick;ah_n_d y_eh ey_n_t t_aa_k_ah_n m_ah_n_iy dh_eh_n y_uw m_ah_s_t b_iy s_l_ih_k
f;1;the gas Im smokin on got the club like YEET;dh_iy g_ae_s ay_m s_m_ow_iy_n aa_n g_aa_t dh_ah k_l_ah_b l_ay_k 
w;21;and its up to my ride I pull up feel that YEET;ah_n_d ih_t_s ah_p t_uw m_ay r_ay_d ay p_uh_l ah_p f_iy_l dh_ae_t 
c;24;you know thats hot drop baby;y_uw n_ow dh_ae_t_s hh_aa_t d_r_aa_p b_ey_b_iy
o;9;showtime Showtime;sh_ow_t_ay_m sh_ow_t_ay_m
m;6;on my phone like YEET;aa_n m_ay f_ow_n l_ay_k 
d;31;got you ho on my side make you look twice;g_aa_t y_uw hh_ow aa_n m_ay s_ay_d m_ey_k y_uw l_uh_k t_w_ay_s
a;12;fresh I fuck her then its fucked up;f_r_eh_sh ay f_ah_k hh_er dh_eh_n ih_t_s f_ah_k_t ah_p
d;30;hate bein broke don-t feel right;hh_ey_t b_iy_n b_r_ow_k d_ow_n_t f_iy_l r_ay_t
b;15;i walk in and your bitch (starin-);ay w_ao_k ih_n ah_n_d y_ao_r b_ih_ch s_t_ae_r_ih_n_eh
r;14;ask her what was that thats that YEET;ae_s_k hh_er w_ah_t w_ah_z dh_ae_t dh_ae_t_s dh_ah_t 
g;2;bitches on my line they on my phone like YEET;b_ih_ch_ah_z aa_n m_ay l_ay_n dh_ey aa_n m_ay f_ow_n l_ay_k 
a;13;pass her up;p_ae_s hh_er ah_p
b;16;other niggas no (comparin-);ah_dh_er n_ih_g_ae_s n_ow k_aa_m_p_aa_r_iy_n_eh
t;19;with some J-s on my feet;w_ih_dh s_ah_m jh_ey_z aa_n m_ay f_iy_t
n;7;when I peel off like YEET;w_eh_n ay p_iy_l ao_f l_ay_k 
x;26;bad bitches rollin- ;b_ae_d b_ih_ch_ah_z  r_aa_l_ih_n_z
d;29;pocket full of money can-t walk right;p_aa_k_ah_t f_uh_l ah_v m_ah_n_iy k_ae_n_t w_ao_k r_ay_t
b;17;we ain-t cuffin so we (cheerin-);w_iy ey_n_t k_ah_f_iy_n s_ow w_iy ch_ih_r_iy_n_eh
b;25;bands we be (blowin-);b_ae_n_d_z w_iy b_iy b_l_ow_iy_n_eh
