Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;28;turbo on the boards sounding like DJ Premier;t_er_b_ow aa_n dh_ah b_ao_r_d_z s_aw_n_d_ih_ng l_ay_k  p_r_eh_m_ih_r
c;48;i leave the car crib smelling rotten;ay l_iy_v dh_ah k_aa_r k_r_ih_b s_m_eh_l_ih_ng r_aa_t_ah_n
f;29;like like DJ Premier;l_ay_k l_ay_k  p_r_eh_m_ih_r
e;20;ignoring all the shit at the crib snoring;ih_g_n_ao_r_ih_ng ao_l dh_ah sh_iy_t ae_t dh_ah k_r_ih_b s_n_ao_r_ih_ng
a;38;but thats my (word-flow);b_ah_t dh_ae_t_s m_ay w_er_d_f_l_ow
d;17;illmatic flow AKA The (Don-);ih_l_m_ae_t_ih_k f_l_ow aa_k_ah dh_ah eh
f;27;listen up so ya-ll can figure out the poem real clear;l_ih_s_ah_n ah_p s_ow y_aa_l k_ah_n f_ih_g_y_er aw_t dh_ah p_ow_ah_m r_iy_l k_l_ih_r
d;37;just like your getting some neck;jh_ah_s_t l_ay_k y_ao_r g_eh_t_ih_ng s_ah_m n_eh_k
n;39;everything I drop belong to Turbo;eh_v_r_iy_th_ih_ng ay d_r_aa_p b_ah_l_ao_ng t_uw t_er_b_ow
b;42;sit back and discover;s_ih_t b_ae_k ah_n_d d_ih_s_k_ah_v_er
c;46;im obnoxious;ay_m aa_b_n_aa_k_sh_ah_s
a;10;deranged insane spitting shit off the brain;d_ih_r_ey_n_jh_d ih_n_s_ey_n s_p_ih_t_ih_ng sh_iy_t ao_f dh_ah b_r_ey_n
d;16;prince of my own city call it When Im (Gone-);p_r_ih_n_s ah_v m_ay ow_n s_ih_t_iy k_ao_l ih_t w_eh_n ay_m eh
b;2;uh;ah
a;0;snt Three Yeah Okay; th_r_iy y_ae ow_k_ey
a;9;they say Im crazy I can-t be contained;dh_ey s_ey ay_m k_r_ey_z_iy ay k_ae_n_t b_iy k_ah_n_t_ey_n_d
l;53;but when your evil ain-t nobody want you;b_ah_t w_eh_n y_ao_r iy_v_ah_l ey_n_t n_ow_b_aa_d_iy w_aa_n_t y_uw
a;26;we got Turbo on the boards sounding like DJ Premier so;w_iy g_aa_t t_er_b_ow aa_n dh_ah b_ao_r_d_z s_aw_n_d_ih_ng l_ay_k  p_r_eh_m_ih_r s_ow
b;43;try to be like my brother;t_r_ay t_uw b_iy l_ay_k m_ay b_r_ah_dh_er
d;14;i confess your girl (is) so easy to undress;ay k_ah_n_f_eh_s y_ao_r g_er_l ih_z s_ow iy_z_iy t_uw ah_n_d_r_eh_s
a;11;until I get arraigned;ah_n_t_ih_l ay g_eh_t er_ey_n_d
a;21;i do it with my eyes closed;ay d_uw ih_t w_ih_dh m_ay ay_z k_l_ow_z_d
b;40;yeah you heard no other;y_ae y_uw hh_er_d n_ow ah_dh_er
g;34;just kick back (as) I kick raps;jh_ah_s_t k_ih_k b_ae_k ae_z ay k_ih_k r_ae_p_s
c;49;but when I roll up my ganja;b_ah_t w_eh_n ay r_ow_l ah_p m_ay g_aa_n_y_ah
a;22;i know the most but never boast;ay n_ow dh_ah m_ow_s_t b_ah_t n_eh_v_er b_ow_s_t
d;13;not impressed with the best;n_ax_t ih_m_p_r_eh_s_t w_ih_dh dh_ah b_eh_s_t
a;6;california living like Im Bayless;k_ae_l_ah_f_ao_r_n_y_ah l_ih_v_ih_ng l_ay_k ay_m b_ey_l_ih_s
l;18;now Im soaring cause you;n_aw ay_m s_ao_r_ih_ng k_aa_z y_uw
c;5;but only when I wrist watch;b_ah_t ow_n_l_iy hh_w_ih_n ay r_ih_s_t w_aa_ch
d;12;moving pieces of my checkerboard to get checks;m_uw_v_ih_ng p_iy_s_ah_z ah_v m_ay ch_eh_k_er_b_ao_r_d t_uw g_eh_t ch_eh_k_s
h;60;like;l_ay_k
o;47;i smoke sip concoctions;ay s_m_ow_k s_ih_p k_ah_n_k_aa_k_sh_ah_n_z
b;45;i think youve taking enough;ay th_ih_ng_k y_uw_v t_ey_k_ih_ng ah_n_ah_f
