Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;61;people hoping that I make it so Im staying dedicated;p_iy_p_ah_l hh_ow_p_ih_ng dh_ae_t ay m_ey_k ih_t s_ow ay_m s_t_ey_ih_ng d_eh_d_ah_k_ey_t_ah_d
f;43;yeah somebody-s gotta man yeah somebody-s gotta;y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah m_ae_n y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah
d;51;deep like rave its feeling so loud;d_iy_p l_ay_k r_ey_v ih_t_s f_iy_l_ih_ng s_ow l_aw_d
g;38;half the time what youre looking for (is) up in your face;hh_ae_f dh_ah t_ay_m w_ah_t y_uw_r l_uh_k_ih_ng f_ao_r ih_z ah_p ih_n y_ao_r f_ey_s
a;29;your style (is) repetitive violent and negative;y_ao_r s_t_ay_l ih_z r_ah_p_eh_t_ah_t_ih_v v_ay_ah_l_ah_n_t ah_n_d n_eh_g_ah_t_ih_v
d;10;this (is) gonna pump now Zubys gonna bump loud;dh_ah_s ah_z g_aa_n_ah p_ah_m_p n_aw Z_uw_b_ax_s g_aa_n_ah b_ah_m_p l_aw_d
i;57;hand elevation fans in elation;hh_ae_n_d eh_l_ah_v_ey_sh_ah_n f_ae_n_z ih_n ah_l_ey_sh_ah_n
f;46;ha ha Somebody-s gotta man uh yeah somebody-s gotta;hh_ah hh_ah s_ah_m_b_aa_d_iy g_aa_t_ah m_ae_n ah y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah
d;26;rackin up pounds and Im taking this crown;r_ae_k_iy_n ah_p p_aw_n_d_z ah_n_d ay_m t_ey_k_ih_ng dh_ih_s k_r_aw_n
d;50;chyeeea Jump off stage reach into the crowd;ch_ih_e_er_ax jh_ah_m_p ao_f s_t_ey_jh r_iy_ch ih_n_t_uw dh_ah k_r_aw_d
a;44;people hoping that I make it so Im staying dedicated;p_iy_p_ah_l hh_ow_p_ih_ng dh_ae_t ay m_ey_k ih_t s_ow ay_m s_t_ey_ih_ng d_eh_d_ah_k_ey_t_ah_d
a;2;chyeeea Running and I pass em gunning and I blast em;ch_ih_e_er_ax r_ah_n_ih_ng ah_n_d ay p_ae_s eh_m g_ah_n_ih_ng ah_n_d ay b_l_ae_s_t eh_m
g;48;breaking walls and flipping pages when they call Im ripping stages;b_r_ey_k_ih_ng w_ao_l_z ah_n_d f_l_ih_p_ih_ng p_ey_jh_ah_z w_eh_n dh_ey k_ao_l ay_m r_ih_p_ih_ng s_t_ey_jh_ah_z
n;19;love my people always say it close to me were so related;l_ah_v m_ay p_iy_p_ah_l ao_l_w_ey_z s_ey ih_t k_l_ow_s t_uw m_iy w_iy_r s_ow r_ih_l_ey_t_ih_d
d;9;people getting drunk now (pro-lly) gonna front now;p_iy_p_ah_l g_ih_t_ih_ng d_r_ah_ng_k n_aw p_r_ow_eh_l_l_ih g_aa_n_ah f_r_ah_n_t n_aw
q;36;but know Im that hot cause I burn like cigs;b_ah_t n_ow ay_m dh_ae_t hh_aa_t k_aa_z ay b_er_n l_ay_k s_iy_g_ah_s
c;56;put it on deck and put it on blast;p_uh_t ih_t aa_n d_eh_k ah_n_d p_uh_t ih_t aa_n b_l_ae_s_t
b;14;slack and I slow up rap and I flow up;s_l_ae_k ah_n_d ay s_l_ow ah_p r_ae_p ah_n_d ay f_l_ow ah_p
c;55;getting respect and doing fast;g_eh_t_ih_ng r_ih_s_p_eh_k_t ah_n_d d_uw_ih_ng f_ae_s_t
d;27;cause the boy does rounds til Im running this town;k_aa_z dh_ah b_oy d_ah_z r_aw_n_d_z t_ih_l ay_m r_ah_n_ih_ng dh_ih_s t_aw_n
p;31;mine (is) a medicine rhyme like a veteran;m_ay_n ih_z ah m_eh_d_ah_s_ah_n r_ay_m l_ay_k ah v_eh_t_ax_r_ax_n
c;4;not looking back but seeing what happened;n_ax_t l_uh_k_ih_ng b_ae_k b_ah_t s_iy_ih_ng hh_w_ah_t hh_ae_p_ah_n_d
a;18;people hoping that I make it so Im staying dedicated;p_iy_p_ah_l hh_ow_p_ih_ng dh_ah_t ay m_ey_k ah_t s_ow ay_m s_t_ey_ih_ng d_eh_d_ah_k_ey_t_ah_d
b;3;ripping them tracks up flipping em back but;r_ih_p_ih_ng dh_ah_m t_r_ae_k_s ah_p f_l_ih_p_ih_ng eh_m b_ae_k b_ah_t
n;45;love my people always say it close to me were so related;l_ah_v m_ay p_iy_p_ah_l ao_l_w_ey_z s_ey ah_t k_l_ow_s t_uw m_iy w_iy_r s_ow r_ih_l_ey_t_ih_d
i;58;had to come back and its a standing ovation;hh_ae_d t_uw k_ah_m b_ae_k ah_n_d ih_t_s ah s_t_ae_n_d_ih_ng ow_v_ey_sh_ah_n
d;7;sun up to sundown bro put your gun down;s_ah_n ah_p t_uw s_ah_n_d_aw_n b_r_ow p_uh_t y_ao_r g_ah_n d_aw_n
g;39;half the rhymes with the metaphors never be traced;hh_ae_f dh_ah r_ay_m_z w_ih_dh dh_ah m_eh_t_ah_f_ao_r_z n_eh_v_er b_iy t_r_ey_s_t
a;30;mindless rhymeless flow like a sedative;m_ay_n_d_l_ah_s r_ay_m_l_eh_s f_l_ow l_ay_k ah s_eh_d_ah_t_ih_v
b;12;life (is) a struggle rap (is) a hustle;l_ay_f ah_z ey s_t_r_ah_g_ah_l r_ae_p ah_z ey hh_ah_s_ah_l
g;53;and they see me and they all go crazy;ah_n_d dh_ey s_iy m_iy ah_n_d dh_ey ao_l g_ow k_r_ey_z_iy
d;8;you ain-t gotta dump now people having fun now;y_uw ey_n_t g_aa_t_ah d_ah_m_p n_aw p_iy_p_ah_l hh_ae_v_ih_ng f_ah_n n_aw
h;34;call me caps lock cause my words stay big;k_ao_l m_iy k_ae_p_s l_aa_k k_aa_z m_ay w_er_d_z s_t_ey b_ih_g
m;13;try (is) a must though strive and I must blow;t_r_ay ah_z ey m_ah_s_t dh_ow s_t_r_ay_v ah_n_d ay m_ah_s_t b_l_ow
e;17;uh uh somebody-s gotta win yeah yeah somebody-s gotta lose;ah ah s_ah_m_b_ah_d_iy g_aa_t_ah w_ih_n y_ae y_ae s_ah_m_b_ah_d_iy g_aa_t_ah l_uw_z
e;60;chyeeea Yeah yeah somebody-s gotta win uh yeah somebody-s gotta lose;ch_ih_e_er_ax y_ae y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah w_ih_n ah y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah l_uw_z
h;35;no Im not hot cause I earn like big;n_ow ay_m n_ax_t hh_aa_t k_aa_z ay er_n l_ay_k b_ih_g
f;63;yeah ha ha Somebody-s gotta ha yeah somebody-s gotta;y_ae hh_ah hh_ah s_ah_m_b_aa_d_iy g_aa_t_ah hh_ah y_ae s_ah_m_b_ax_d_ih_z g_aa_t_ah
f;20;ha ha somebody-s gotta man uh uh somebody-s gotta;hh_ah hh_ah s_ah_m_b_ax_d_ih_z g_aa_t_ah m_ae_n ah ah s_ah_m_b_ax_d_ih_z g_aa_t_ah
g;65;breaking walls and flipping pages when they call Im ripping stages;b_r_ey_k_ih_ng w_ao_l_z ah_n_d f_l_ih_p_ih_ng p_ey_jh_ah_z w_eh_n dh_ey k_ao_l ay_m r_ih_p_ih_ng s_t_ey_jh_ah_z
l;64;moving up Im almost famous now they knowing what my name (is);m_uw_v_ih_ng ah_p ay_m ao_l_m_ow_s_t f_ey_m_ah_s n_aw dh_ey n_ow_ih_ng w_ah_t m_ay n_ey_m ih_z
n;62;love my people always say it close to me were so related;l_ah_v m_ay p_iy_p_ah_l ao_l_w_ey_z s_ey ih_t k_l_ow_s t_uw m_iy w_iy_r s_ow r_ih_l_ey_t_ih_d
l;0;they don-t know about me;dh_ey d_ow_n n_ow ah_b_aw_t m_iy
o;47;moving up Im almost famous now they knowing what my name (is);m_uw_v_ih_ng ah_p ay_m ao_l_m_ow_s_t f_ey_m_ah_s n_aw dh_ey n_ow_ih_ng w_ah_t m_ay n_ey_m ih_z
d;24;every line I spit Im breaking it down;eh_v_er_iy l_ay_n ay s_p_ih_t ay_m b_r_ey_k_ih_ng ih_t d_aw_n
g;22;breaking walls and flipping pages when they call Im ripping stages;b_r_ey_k_ih_ng w_ao_l_z ah_n_d f_l_ih_p_ih_ng p_ey_jh_ah_z w_eh_n dh_ey k_ao_l ay_m r_ih_p_ih_ng s_t_ey_jh_ah_z
o;21;moving up Im almost famous now they knowing what my name (is);m_uw_v_ih_ng ah_p ay_m ao_l_m_ow_s_t f_ey_m_ah_s n_aw dh_ey n_ow_ih_ng w_ah_t m_ay n_ey_m ih_z
