Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;26;even through I betray him constantly;iy_v_ah_n th_r_uw ay b_ah_t_r_ey hh_ih_m k_aa_n_s_t_ah_n_t_l_iy
c;12;when there seems no way to find calmness in the storm;w_eh_n dh_eh_r s_iy_m_z n_ow w_ey t_uw f_ay_n_d k_aa_m_n_ah_s ih_n dh_ah s_t_ao_r_m
b;28;god my father You are the only one that can give me comfort;g_aa_d m_ay f_aa_dh_er y_uw aa_r dh_ah ow_n_l_iy w_ah_n dh_ae_t k_ah_n g_ih_v m_iy k_ah_m_f_er_t
e;16;through the ages Your name will reign forever;th_r_uw dh_ah ey_jh_ah_z y_ao_r n_ey_m w_ah_l r_ey_n f_er_eh_v_er
a;8;the cross carried for all of us paint the image in my mind;dh_ah k_r_ao_s k_ae_r_iy_d f_ao_r ao_l ah_v ah_s p_ey_n_t dh_ah ih_m_ah_jh ih_n m_ay m_ay_n_d
a;7;reach down let Your glory reside;r_iy_ch d_aw_n l_eh_t y_ao_r g_l_ao_r_iy r_ah_z_ay_d
l;22;i nailed my soul to the cross and now my life begins;ay n_ey_l_d m_ay s_ow_l t_uw dh_ah k_r_ao_s ah_n_d n_aw m_ay l_ay_f b_ih_g_ih_n_z
c;23;this world so cold but Your love keeps me warm;dh_ih_s w_er_l_d s_ow k_ow_l_d b_ah_t y_ao_r l_ah_v k_iy_p_s m_iy w_ao_r_m
b;31;my heart aches for Your love;m_ay hh_aa_r_t ey_k_s f_ao_r y_ao_r l_ah_v
c;14;and then the waves drown me no more;ah_n_d dh_eh_n dh_ah w_ey_v_z d_r_aw_n m_iy n_ow m_ao_r
a;20;i was crucified on that day with Christ;ay w_ah_z k_r_uw_s_ah_f_ay_d aa_n dh_ae_t d_ey w_ih_dh k_r_ay_s_t
a;3;take control (as) we gaze into Your eyes;t_ey_k k_ah_n_t_r_ow_l eh_z w_iy g_ey_z ih_n_t_ah y_ao_r ay_z
e;24;my father holds me in his nailed scarred hands which I put there;m_ay f_aa_dh_er hh_ow_l_d_z m_iy ih_n hh_ih_z n_ey_l_d s_k_aa_r_d hh_ae_n_d_z w_ih_ch ay p_uh_t dh_eh_r
a;2;we have found a way to see look up feel the Almighty;w_iy hh_ae_v f_aw_n_d ey w_ey t_ah s_iy l_uh_k ah_p f_iy_l dh_iy ao_l_m_ay_t_iy
g;30;jesus Christ I love You;jh_iy_z_ah_s k_r_ay_s_t ay l_ah_v y_uw
f;17;never to be replaced in these trials I face;n_eh_v_er t_uw b_iy r_iy_p_l_ey_s_t ih_n dh_iy_z t_r_ay_ax_l_z ay f_ey_s
a;11;lord You keep me alive You give me rest at night;l_ao_r_d y_uw k_iy_p m_iy ah_l_ay_v y_uw g_ih_v m_iy r_eh_s_t ae_t n_ay_t
h;19;i want to be like You Jesus more and more like You;ay w_aa_n_t t_uw b_iy l_ay_k y_uw jh_iy_z_ah_s m_ao_r ah_n_d m_ao_r l_ay_k y_uw
d;13;you come and take me in Your arms;y_uw k_ah_m ah_n_d t_ey_k m_iy ih_n y_ao_r aa_r_m_z
g;1;nothing I could do on my own turn;n_ah_th_ih_ng ay k_uh_d d_uw aa_n m_ay ow_n t_er_n
i;18;i pray You humble me humble me;ay p_r_ey y_uw hh_ah_m_b_ah_l m_iy hh_ah_m_b_ah_l m_iy
h;5;oh Lord how we love You;ow l_ao_r_d hh_aw w_iy l_ah_v y_uw
b;10;but nothing am I but You You are something;b_ah_t n_ah_th_ih_ng ae_m ay b_ah_t y_uw y_uw aa_r s_ah_m_th_ih_ng
a;6;with Your grace take away the hurt and the bruises inside;w_ih_dh y_ao_r g_r_ey_s t_ey_k ah_w_ey dh_ah hh_er_t ah_n_d dh_ah b_r_uw_z_ah_z ih_n_s_ay_d
a;0;always did it on my own then one day I realized I was blind;ao_l_w_iy_z d_ah_d ah_t aa_n m_ay ow_n dh_eh_n hh_w_ah_n d_ey ay r_iy_ah_l_ay_z_d ay w_ah_z b_l_ay_n_d
d;25;but for some reason he still loves me with all his heart;b_ah_t f_ao_r s_ah_m r_iy_z_ah_n hh_iy s_t_ih_l l_ah_v_z m_iy w_ih_dh ao_l hh_ih_z hh_aa_r_t
h;4;were just the tool You use to bring this world to You;w_iy_r jh_ah_s_t dh_ah t_uw_l y_uw y_uw_s t_uw b_r_ih_ng dh_ih_s w_er_l_d t_uw y_uw
b;15;with You Ill last this battle and many others;w_ah_dh y_uw ay_l l_ae_s_t dh_ih_s b_ae_t_ah_l ah_n_d m_eh_n_iy ah_dh_er_z
b;9;so I will never think I am something;s_ow ay w_ah_l n_eh_v_er th_ih_ng_k ay ae_m s_ah_m_th_ih_ng
f;29;you touch my heart in such a way that all I can do (is) cry Your name;y_uw t_ah_ch m_ay hh_aa_r_t ih_n s_ah_ch ah w_ey dh_ae_t ao_l ay k_ah_n d_uw ih_z k_r_ay y_ao_r n_ey_m
f;27;he always keeps his arms open waiting till I give up my old ways;hh_iy ao_l_w_ey_z k_iy_p_s hh_ih_z aa_r_m_z ow_p_ah_n w_ey_t_ih_ng t_ih_l ay g_ih_v ah_p m_ay ow_l_d w_ey_z
h;21;nailing You there with sin accepting You;n_ey_l_ih_ng y_uw dh_eh_r w_ih_dh s_ih_n ae_k_s_eh_p_t_ih_ng y_uw
