Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;13;now you say you want it back;n_aw y_uw s_ey y_uw w_aa_n_t ih_t b_ae_k
b;27;stay all you had to do was stay;s_t_ey ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
b;44;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
c;35;well it could have been easy;w_eh_l ih_t k_uh_d hh_ae_v b_ih_n iy_z_iy
a;10;had me in the palm of your hands;hh_ae_d m_iy ih_n dh_ah p_aa_m ah_v y_ao_r hh_ae_n_d_z
f;23;the love they pushed aside;dh_ah l_ah_v dh_ey p_uh_sh_t ah_s_ay_d
c;2;and people like me wanna believe;ah_n_d p_iy_p_ah_l l_ay_k m_iy w_aa_n_ah b_ah_l_iy_v
b;32;its just too late;ih_t_s jh_ah_s_t t_uw l_ey_t
b;8;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
b;19;but I don-t know what to say;b_ah_t ay d_ow_n_t n_ow w_ah_t t_uw s_ey
d;5;the less I know;dh_iy l_eh_s ay n_ow
b;3;when you say that youve changed;w_eh_n y_uw s_ey dh_ae_t y_uw_v ch_ey_n_jh_d
b;42;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
d;4;the more I think about it now;dh_iy m_ao_r ay th_ih_ng_k ah_b_aw_t ah_t n_aw
b;43;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
b;41;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
e;11;whyed you have to go and lock me out when I let you in;w_ay_d y_uw hh_ae_v t_uw g_ow ah_n_d l_aa_k m_iy aw_t w_eh_n ay l_eh_t y_uw ih_n
a;31;now you say you want it back;n_aw y_uw s_ey y_uw w_aa_n_t ih_t b_ae_k
g;24;but people like me are gone forever;b_ah_t p_iy_p_ah_l l_ay_k m_iy aa_r g_ao_n f_er_eh_v_er
b;9;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
c;20;ive been picking up the pieces;ay_v b_ih_n p_ih_k_ih_ng ah_p dh_ah p_iy_s_ah_z
d;6;all I know (is) that you drove us off the road;ao_l ay n_ow ah_z dh_ah_t y_uw d_r_ow_v y_uw_eh_s ao_f dh_iy r_ow_d
b;12;stay hey;s_t_ey hh_ey
b;1;the love they gave away;dh_ah l_ah_v dh_ey g_ey_v ah_w_ey
b;45;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
a;28;had me in the palm of your hand;hh_ae_d m_iy ih_n dh_ah p_aa_m ah_v y_ao_r hh_ae_n_d
b;39;stay all you had to do was stay;s_t_ey ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
c;37;could-ve been easy;k_uh_d_ah_v b_ih_n iy_z_iy
b;34;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
b;16;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
g;18;here you are now calling me up;hh_ih_r y_uw aa_r n_aw k_ao_l_ih_ng m_iy ah_p
b;21;of the mess you made;ah_v dh_ah m_eh_s y_uw m_ey_d
e;29;whyed you have to go and lock me out while I let you in;w_ay_d y_uw hh_ae_v t_uw g_ow ah_n_d l_aa_k m_iy aw_t w_ay_l ay l_eh_t y_uw ih_n
b;38;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
b;14;now its just too late;n_aw ih_t_s jh_ah_s_t t_uw l_ey_t
f;25;when you say goodbye;w_eh_n y_uw s_ey g_uh_d_b_ay
a;22;people like you always want back;p_iy_p_ah_l l_ay_k y_uw ao_l_w_ey_z w_aa_n_t b_ae_k
b;36;all you had to do was stay;ao_l y_uw hh_ae_d t_uw d_uw w_ah_z s_t_ey
a;0;people like you always want back;p_iy_p_ah_l l_ay_k y_uw ao_l_w_ey_z w_aa_n_t b_ae_k
c;15;well it could have been easy;w_eh_l ih_t k_uh_d hh_ae_v b_ih_n iy_z_iy
c;33;well it could have been easy;w_eh_l ih_t k_uh_d hh_ae_v b_ih_n iy_z_iy
b;30;stay hey;s_t_ey hh_ey
