Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;15;oh now I can taste the blood;ow n_aw ay k_ah_n t_ey_s_t dh_ah b_l_ah_d
d;35;don-t dare close your eyes;d_ow_n d_eh_r k_l_ow_z y_uh_r ay_z
c;30;i told myself that we were safe;ay t_ow_l_d m_ay_s_eh_l_f dh_ah_t w_iy w_er s_ey_f
l;40;spineless Im gonna find you;s_p_ay_n_l_ah_s ay_m g_aa_n_ah f_ay_n_d y_uw
a;32;for monsters or evil men;f_r_er m_aa_n_s_t_er_z er iy_v_ah_l m_eh_n
d;16;i taste the iron;ay t_ey_s_t dh_ah ay_er_n
f;24;bases crumbling under my feet;b_ey_s_ah_z k_r_ah_m_b_l_ih_ng ah_n_d_er m_ay f_iy_t
d;13;my tongues been caught behind;m_ay t_ah_ng_z b_ah_n k_aa_t b_ah_hh_ay_n_d
b;1;the breast covering my heart;dh_ah b_r_eh_s_t k_ah_v_ax_r_ih_ng m_ay hh_aa_r_t
c;4;but I reached my hand into the cage;b_ah_t ay r_iy_ch_t m_ay hh_ae_n_d ih_n_t_uw dh_ah k_ey_jh
g;26;my friend I laid its mortar from my bones;m_ay f_r_eh_n_d ay l_ey_d ah_t_s m_ao_r_t_er f_er_m m_ay b_ow_n_z
c;25;i swear you can not break my foundation;ay s_w_eh_r y_uw k_ae_n n_ax_t b_r_ey_k m_ay f_aw_n_d_ey_sh_ah_n
b;5;ive been screaming til my throat was raw;ay_v b_ah_n s_k_r_iy_m_ih_ng t_ih_l m_ay th_r_ow_t w_ah_z r_aa
c;6;calling out your name;k_ao_l_ih_ng aw_t y_uh_r n_ey_m
a;11;through all the embers;th_r_uw ao_l dh_iy eh_m_b_er_z
h;42;spineless Ill fucking find you;s_p_ay_n_l_ah_s ay_l f_ah_k_ih_ng f_ay_n_d y_uw
g;20;theyll come home;dh_ey_l k_ah_m hh_ow_m
a;31;i never checked under my bed;ay n_eh_v_er ch_eh_k_t ah_n_d_er m_ay b_eh_d
i;33;but (no-one) ever did;b_ah_t n_aa_w_ah_n eh_v_er d_ah_d
a;0;tear from me my flesh;t_ih_r f_er_m m_iy m_ay f_l_eh_sh
a;37;you don-t deserve the rest;y_uw d_ow_n_t d_ah_z_er_v dh_ah r_eh_s_t
d;14;the teeth of a liar;dh_ah t_iy_th ah_v ah l_ay_er
c;8;and I still feel ashamed;ah_n_d ay s_t_ih_l f_iy_l ah_sh_ey_m_d
f;23;you think yourself a breaker of these;y_uw th_ih_ng_k y_er_s_eh_l_f ah b_r_ey_k_er ah_v dh_iy_z
a;9;constantly blaming myself;k_aa_n_s_t_ah_n_t_l_iy b_l_ey_m_ih_ng m_ay_s_eh_l_f
e;18;this air (is) sickening;dh_ih_s eh_r ih_z s_ih_k_ah_n_ih_ng
a;36;not even for a second;n_ax_t iy_v_ah_n f_ao_r ah s_eh_k_ah_n_d
a;2;a dog (is) all that you are;ah d_ah_g ih_z ao_l dh_ae_t y_uw aa_r
f;19;and theres none left to grieve;ah_n_d dh_eh_r_s n_ah_n l_eh_f_t t_ah g_r_iy_v
a;38;that you left for them;dh_ae_t y_uw l_eh_f_t f_ao_r dh_eh_m
f;28;weak You are weak;w_iy_k y_uw er w_iy_k
g;21;they always come home;dh_ey ao_l_w_ey_z k_ah_m hh_ow_m
e;41;don-t let me catch you here;d_ow_n l_eh_t m_iy k_ae_ch y_uw hh_ih_r
h;10;and I can-t feel the rain … ;ah_n_d ay k_ae_n_t f_iy_l dh_ah r_ey_n  ah_ae
