Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
g;2;im tired of all these threats from North Korea saying they gonna nuke us and;ay_m t_ay_r_d ah_v ao_l dh_iy_z th_r_eh_t_s f_r_ah_m n_ao_r_th k_ao_r_iy_ah s_ey_ih_ng dh_ey g_aa_n_ah n_uw_k ah_s ah_n_d
d;12;threatening the USA like every single day;th_r_eh_t_n_ih_ng dh_ah y_uw_eh_s_ey l_ay_k eh_v_er_iy s_ih_ng_g_ah_l d_ey
f;1;im doing this one for America;ay_m d_uw_ih_ng dh_ih_s w_ah_n f_ao_r ah_m_eh_r_ah_k_ah
l;34;eeeeeeyup;
h;4;fuck them;f_ah_k dh_eh_m
i;7;bullshit I don-t give a fuck;b_uh_l_sh_ih_t ay d_ow_n_t g_ih_v ah f_ah_k
b;25;i don-t give a shit;ay d_ow_n_t g_ih_v ah sh_iy_t
c;29;don-t threaten the States this (is) my land this (is) my land this (is) my land;d_ow_n_t th_r_eh_t_ah_n dh_ah s_t_ey_t_s dh_ih_s ih_z m_ay l_ae_n_d dh_ih_s ih_z m_ay l_ae_n_d dh_ih_s ih_z m_ay l_ae_n_d
f;35;eeeeeeeeeeeeeeeeyup;
d;14;nuke the fuck out of them until their skies turn gray;n_uw_k dh_ah f_ah_k aw_t ah_v dh_eh_m ah_n_t_ih_l dh_eh_r s_k_ay_z t_er_n g_r_ey
e;21;kim Jong (is) a bitch yeah he a ho;k_ih_m jh_ao_ng ih_z ah b_ih_ch y_ae hh_iy ah hh_ow
a;5;fuck Kim Jong He a bitch;f_ah_k k_ih_m jh_ao_ng hh_iy ah b_ih_ch
a;0;interlude;ih_n_t_er_l_uw_d
d;27;i don-t give a fuck Imma fucking my bitch 29 states;ay d_ow_n g_ih_v ey f_ah_k I_m_ae f_ah_k_ih_ng m_ay b_ih_ch  s_t_ey_t_s
b;3;shit;sh_iy_t
b;9;fuck North Korea I said fuck North Korea;f_ah_k n_ao_r_th k_ao_r_iy_ah ay s_eh_d f_ah_k n_ao_r_th k_ao_r_iy_ah
d;11;fuck North Korea and everything they say;f_ah_k n_ao_r_th k_ao_r_iy_ah ah_n_d eh_v_r_iy_th_ih_ng dh_ey s_ey
d;18;and Im tired of the bullshit that Kim Jong has to say;ah_n_d ay_m t_ay_r_d ah_v dh_iy b_uh_l_sh_ih_t dh_ah_t k_ih_m jh_ao_ng hh_ah_z t_uw s_ey
c;6;it (is) America bitch You fat;ih_t ih_z ah_m_eh_r_ah_k_ah b_ih_ch y_uw f_ae_t
l;33;eeeeeeyup;
b;24;imma fucking kill everyone in North Korea;ih_m_m_aa f_ah_k_ih_ng k_ih_l eh_v_r_iy_w_ah_n ih_n n_ao_r_th k_ao_r_iy_ah
d;13;we should vaporize them all today;w_iy sh_uh_d v_ey_p_er_ay_z dh_eh_m ao_l t_ah_d_ey
b;26;i will fight for my rights I will fight for the shit;ay w_ah_l f_ay_t f_ao_r m_ay r_ay_t_s ay w_ah_l f_ay_t f_ao_r dh_ah sh_iy_t
e;20;kim Jong (is) a bitch Kim Jong (is) a ho;k_ih_m jh_ao_ng ih_z ah b_ih_ch k_ih_m jh_ao_ng ih_z ah hh_ow
b;31;fuck North Korea I said fuck North Korea;f_ah_k n_ao_r_th k_ao_r_iy_ah ay s_eh_d f_ah_k n_ao_r_th k_ao_r_iy_ah
b;22;i don-t give a hoot I don-t give a shit;ay d_ow_n_t g_ih_v ah hh_uw_t ay d_ow_n_t g_ih_v ah sh_iy_t
d;16;i don-t care what you have got to say this (is) the USA;ay d_ow_n_t k_eh_r w_ah_t y_uw hh_ae_v g_aa_t t_ah s_ey dh_ah_s ah_z dh_iy y_uw_eh_s_ey
d;17;for this land will we lay;f_ao_r dh_ih_s l_ae_n_d w_ah_l w_iy l_ey
