Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;38;like nozzles with hollow tips making hits for Serrato;l_ay_k n_aa_z_ah_l_z w_ih_dh hh_aa_l_ow t_ih_p_s m_ey_k_ih_ng hh_ih_t_s f_ao_r s_er_aa_t_ow
g;32;theres no mistakes done in one take once I read it through;dh_eh_r_s n_ow m_ih_s_t_ey_k_s d_ah_n ih_n w_ah_n t_ey_k w_ah_n_s ay r_iy_d ih_t th_r_uw
d;16;a whole lotta;ah hh_ow_l l_aa_t_ah
b;22;made colorful like a rainbow;m_ey_d k_ah_l_er_f_ah_l l_ay_k ah r_ey_n_b_ow
f;34;been placed on a pedestal;b_ih_n p_l_ey_s_t aa_n ah p_eh_d_ah_s_t_ah_l
h;52;that react quicker than Usain Bolt;dh_ae_t r_iy_ae_k_t k_w_ih_k_er dh_ae_n U_s_ae_ax_n b_ow_l_t
f;23;like when light retracts from the angle the prisms bent;l_ay_k w_eh_n l_ay_t r_iy_t_r_ae_k_t_s f_r_ah_m dh_ah ae_ng_g_ah_l dh_ah p_r_ih_z_ah_m_z b_eh_n_t
d;6;you know I feel ya;y_uw n_ow ay f_iy_l y_aa
e;27;weve been sold out every market brought in;w_iy_v b_ih_n s_ow_l_d aw_t eh_v_er_iy m_aa_r_k_ah_t b_r_ao_t ih_n
d;24;win by the largest margin beating any artist charting;w_ih_n b_ay dh_ah l_aa_r_jh_ah_s_t m_aa_r_jh_ah_n b_iy_t_ih_ng eh_n_iy aa_r_t_ah_s_t ch_aa_r_t_ih_ng
d;12;without a whole lotta;w_ih_th_aw_t ah hh_ow_l l_aa_t_ah
b;7;pain;p_ey_n
e;48;you kidding;y_uw k_ih_d_ih_ng
i;61;im hotter than a hundred sun degrees even when summer leaves;ay_m hh_aa_t_er dh_ae_n ey hh_ah_n_d_r_ah_d s_ah_n d_ih_g_r_iy_z iy_v_ah_n w_eh_n s_ah_m_er l_iy_v_z
p;30;excelling revenue;ih_k_s_eh_l_ih_ng r_eh_v_ax_n_y_uw
o;25;for all you starving artists;f_ao_r ao_l y_uw s_t_aa_r_v_ih_ng aa_t_ih_s_t_s
e;51;thoughts on the tracks slicker;th_ao_t_s aa_n dh_ah t_r_ae_k_s s_l_ih_k_er
q;31;i spell illegible;ay s_p_eh_l ih_l_eh_jh_ah_b_ah_l
l;57;and many come to see us;ah_n_d m_eh_n_iy k_ah_m t_uw s_iy ah_s
c;11;Joy;jh_oy
f;63;me and Apollo Brown a sure bet;m_iy ah_n_d ah_p_aa_l_ow b_r_aw_n ah sh_uh_r b_eh_t
w;56;you the (pre-show) Im in the main arena;y_uw dh_ah p_r_eh_sh_ow ay_m ih_n dh_ah m_ey_n er_iy_n_ah
d;37;not to follow (is) my motto;n_ax_t t_uw f_aa_l_ow ih_z m_ay m_aa_t_ow
i;53;this (is) the pain reliever;dh_ih_s ih_z dh_ah p_ey_n r_iy_l_iy_v_er
b;13;pain;p_ey_n
e;42;Joy and pain (co-exist) Im one of Jehovah-s gifts;jh_oy ah_n_d p_ey_n k_ao_ih_g_z_ih_s_t ay_m w_ah_n ah_v jh_ah_hh_ow_v_ah_z g_ih_f_t_s
d;4;a whole lotta;ey hh_ow_l l_aa_t_ah
m;62;who can we not astound;hh_uw k_ah_n w_iy n_ax_t ah_s_t_aw_n_d
a;10;but you can-t have;b_ah_t y_uw k_ae_n_t hh_ae_v
d;14;you know I feel ya;y_uw n_ow ay f_iy_l y_aa
i;60;cause everyone believes the city-s under siege;k_aa_z eh_v_r_iy_w_ah_n b_ah_l_iy_v_z dh_ah s_ih_t_iy_z ah_n_d_er s_iy_jh
s;40;with bottles of beer and better hair than Troy Palamalu;w_ih_dh b_aa_t_ah_l_z ah_v b_ih_r ah_n_d b_eh_t_er hh_eh_r dh_ae_n t_r_oy P_ah_l_ah_m_ae_l_ax
h;49;you shouldn-t be living on the same coast;y_uw sh_uh_d_ah_n_t b_iy l_ih_v_ih_ng aa_n dh_ah s_ey_m k_ow_s_t
d;8;a whole lotta;ey hh_ow_l l_aa_t_ah
h;50;on a plane to Spain and my brain boasts;aa_n ah p_l_ey_n t_uw s_p_ey_n ah_n_d m_ay b_r_ey_n b_ow_s_t_s
m;64;open up your wallets throw some dollars down;ow_p_ah_n ah_p y_ao_r w_ao_l_ah_t_s th_r_ow s_ah_m d_aa_l_er_z d_aw_n
h;43;a vocalist for the consumers commuters and motorists;ah v_ow_k_ah_l_ah_s_t f_ao_r dh_ah k_ah_n_s_uw_m_er_z k_ah_m_y_uw_t_er_z ah_n_d m_ow_t_er_ah_s_t_s
d;28;im glad that you here Madison Square to Boston Garden;ay_m g_l_ae_d dh_ae_t y_uw hh_ih_r m_ae_d_ah_s_ah_n s_k_w_eh_r t_uw b_aa_s_t_ah_n g_aa_r_d_ah_n
a;0;sample;s_ae_m_p_ah_l
d;26;i got a bargain charging;ay g_aa_t ah b_aa_r_g_ah_n ch_aa_r_jh_ih_ng
h;47;lames know we not in the same boat it ain-t close;l_ey_m_z n_ow w_iy n_ax_t ih_n dh_ah s_ey_m b_ow_t ih_t ey_n_t k_l_ow_s
g;35;unmeasurable so high I got a better view than Heaven do;ah_n_m_eh_zh_er_ah_b_ah_l s_ow hh_ay ay g_aa_t ah b_eh_t_er v_y_uw dh_ae_n hh_eh_v_ah_n d_uw
c;3;Joy;jh_oy
