Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;9;maybe they will come true;m_ey_b_iy dh_ey w_ah_l k_ah_m t_r_uw
b;2;and carols everywhere;ah_n_d k_eh_r_ah_l_z eh_v_r_iy_hh_w_eh_r
n;21;but we know some things never will;b_ah_t w_iy n_ow s_ah_m th_ih_ng_z n_eh_v_er w_ah_l
l;31;its gonna be a christmas to remember;ih_t_s g_aa_n_ah b_iy ah k_r_ih_s_m_ah_s t_uw r_ih_m_eh_m_b_ax
h;5;and favorite movie scenes;ah_n_d f_ey_v_er_ah_t m_uw_v_iy s_iy_n_z
f;15;always sentimental and don-t you know that;ao_l_w_ey_z s_eh_n_t_ah_m_eh_n_t_ah_l ah_n_d d_ow_n_t y_uw n_ow dh_ae_t
d;18;i know its true;ay n_ow ih_t_s t_r_uw
g;4;candles and cards;k_ae_n_d_ah_l_z ah_n_d k_aa_r_d_z
g;34;its gonna be a christmas to remember;ih_t_s g_aa_n_ah b_iy ah k_r_ih_s_m_ah_s t_uw r_ih_m_eh_m_b_ax
i;26;and I have a dream or two;ah_n_d ay hh_ae_v ah d_r_iy_m ao_r t_uw
c;25;the hopefulness this season brings;dh_iy hh_ow_p_f_ah_l_n_ah_s dh_ih_s s_iy_z_ah_n b_r_ih_ng_z
f;33;always sentimental and don-t you know that;ao_l_w_ey_z s_eh_n_t_ah_m_eh_n_t_ah_l ah_n_d d_ow_n_t y_uw n_ow dh_ae_t
e;14;light up the fire play some nat king cole;l_ay_t ah_p dh_ah f_ay_er p_l_ey s_ah_m n_ae_t k_ih_ng k_ow_l
l;13;its gonna be a christmas to remember;ih_t_s g_aa_n_ah b_iy ah k_r_ih_s_m_ah_s t_uw r_ih_m_eh_m_b_ax
c;19;time doesn-t stand still;t_ay_m d_ah_z_n_t s_t_ae_n_d s_t_ih_l
d;27;maybe they will come true;m_ey_b_iy dh_ey w_ah_l k_ah_m t_r_uw
i;8;and I have a dream or two;ah_n_d ay hh_ae_v ah d_r_iy_m ao_r t_uw
b;6;the smell of evergreen;dh_ah s_m_eh_l ah_v eh_v_er_g_r_iy_n
c;23;the songs we always sing;dh_iy s_ao_ng_z w_iy ao_l_w_ey_z s_ih_ng
m;20;many things can change;m_eh_n_iy th_ih_ng_z k_ah_n ch_ey_n_jh
a;24;the mystery of life;dh_ah m_ih_s_t_er_iy ah_v l_ay_f
c;7;(as) special (as) its always been;ae_z s_p_eh_sh_ah_l ae_z ih_t_s ao_l_w_ey_z b_ih_n
a;0;twinkling lights;t_w_ih_ng_k_l_ih_ng l_ay_t_s
c;3;close your eyes its almost here;k_l_ow_z y_uh_r ay_z ih_t_s ao_l_m_ow_s_t hh_ih_r
a;29;setting our hopes on a big snow tonight;s_eh_t_ih_ng aw_r hh_ow_p_s aa_n ah b_ih_g s_n_ow t_ah_n_ay_t
b;22;the memories we share;dh_ah m_eh_m_ax_r_iy_z w_iy sh_eh_r
e;32;light up the fire play some nat king cole;l_ay_t ah_p dh_ah f_ay_er p_l_ey s_ah_m n_ae_t k_ih_ng k_ow_l
a;12;well wake up to a world of white;w_iy_l w_ey_k ah_p t_uw ah w_er_l_d ah_v w_ay_t
a;30;well wake up to a world of white;w_iy_l w_ey_k ah_p t_uw ah w_er_l_d ah_v w_ay_t
l;16;its gonna be a christmas to remember;ih_t_s g_aa_n_ah b_iy ah k_r_ih_s_m_ah_s t_uw r_ih_m_eh_m_b_ax
b;1;a chill (is) in the air;ey ch_ih_l ah_z ih_n_ch dh_iy eh_r
a;11;setting our hopes on a big snow tonight;s_eh_t_ih_ng aw_r hh_ow_p_s aa_n ah b_ih_g s_n_ow t_ah_n_ay_t
