Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;4;we have lost ourselves to (self-contradiction);w_iy hh_ae_v l_ao_s_t aa_r_s_eh_l_v_z t_ah s_eh_l_f_k_aa_n_t_r_ah_d_ih_k_sh_ah_n
a;17;the (is) the lines Ive drawn;dh_iy ah_z dh_iy l_ay_n_z ay_v d_r_ao_n
f;7;would we all still battle if this caved in beneath you;w_uh_d w_iy ao_l s_t_ih_l b_ae_t_ah_l ih_f dh_ah_s k_ey_v_d ih_n_ch b_ah_n_iy_th y_uw
e;18;now you must bleed dry for me;n_aw y_uw m_ah_s_t b_l_iy_d d_r_ay f_ao_r m_iy
m;14;the bleeding intentions;dh_iy b_l_iy_d_ih_ng ih_n_t_eh_n_ch_ah_n_z
i;11;now you will bleed for me;n_aw y_uw w_ih_l b_l_iy_d f_r_er m_iy
l;13;we have lost ourselves to our own lies;w_iy hh_ae_v l_ao_s_t aa_r_s_eh_l_v_z t_ah aa_r ow_n l_ay_z
d;21;the (is) your last chance;dh_ah ih_z y_ao_r l_ae_s_t ch_ae_n_s
a;0;the lines been drawn;dh_iy l_ay_n_z b_ah_n d_r_ao_n
e;3;how can you shine your shell with such profound pretension;hh_aw k_ah_n y_uw sh_ay_n y_ao_r sh_eh_l w_ih_dh s_ah_ch p_r_ow_f_aw_n_d p_r_iy_t_eh_n_sh_ah_n
b;5;we have lost ourselves to the rise of opposition;w_iy hh_ae_v l_ao_s_t aa_r_s_eh_l_v_z t_ah dh_iy r_ay_z ah_v aa_p_ah_z_ih_sh_ah_n
a;1;the lines been blurred for far too long;dh_iy l_ay_n_z b_ah_n b_l_er_d f_r_er f_aa_r t_uw l_ao_ng
c;12;its a war;ah_t_s ey w_ao_r
c;10;weve done it all alone;v_er d_ah_n ah_t ao_l ah_l_ow_n
a;19;wars;w_ao_r_z
h;9;all the years of bleeding;ao_l dh_iy y_er_z ah_v b_l_iy_d_ih_ng
a;20;this (is) the line Ive drawn;dh_ih_s ih_z dh_ah l_ay_n ay_v d_r_ao_n
d;16;this (is) your last chance;dh_ih_s ih_z y_ao_r l_ae_s_t ch_ae_n_s
a;15;this (is) the line Ive drawn;dh_ah_s ah_z dh_iy l_ay_n ay_v d_r_ao_n
g;8;weve done it on our own;v_er d_ah_n ah_t aa_n aa_r ow_n
e;2;the years have scaled frustration;dh_iy y_er_z hh_ae_v s_k_ey_l_d f_r_ah_s_t_r_ey_sh_ah_n
f;6;the hand that leads and feeds you;dh_iy hh_ae_n_d dh_ah_t l_iy_d_z ah_n_d f_iy_d_z y_uw
