Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
f;10;westerly winds rip up your sails till theyre paper thin;w_eh_s_t_er_l_iy w_ih_n_d_z r_ih_p ah_p y_ao_r s_ey_l_z t_ih_l dh_ey_r p_ey_p_er th_ih_n
f;32;im a reaper with a sickle;ay_m ah r_iy_p_er w_ih_dh ah s_ih_k_ah_l
i;23;together we are one when Im alone Im just a third of us;t_ah_g_eh_dh_er w_iy aa_r w_ah_n w_eh_n ay_m ah_l_ow_n ay_m jh_ah_s_t ah th_er_d ah_v ah_s
h;31;mad Child;m_ae_d ch_ay_l_d
i;78;together we are one when Im alone its just a third of us;t_ah_g_eh_dh_er w_iy aa_r w_ah_n w_eh_n ay_m ah_l_ow_n ih_t_s jh_ah_s_t ah th_er_d ah_v ah_s
a;27;but when we were at the bottom fuck it nobody bailed;b_ah_t w_eh_n w_iy w_er ae_t dh_ah b_aa_t_ah_m f_ah_k ih_t n_ow_b_aa_d_iy b_ey_l_d
l;43;explosives yeah eat more deport emotion;ih_k_s_p_l_ow_s_ih_v_z y_ae iy_t m_ao_r d_ah_p_ao_r_t ih_m_ow_sh_ah_n
i;80;cause we choose to stick together while we creep through the mud;k_aa_z w_iy ch_uw_z t_uw s_t_ih_k t_ah_g_eh_dh_er w_ay_l w_iy k_r_iy_p th_r_uw dh_ah m_ah_d
r;17;x and Y chromosomes are known to metamorphosize;eh_k_s ah_n_d w_ay k_r_ow_m_ah_z_ow_m_z aa_r n_ow_n t_uw m_eh_t_ah_m_oh_r_p_hh_o_z_i_z_ax
g;60;alright my battle axe cavalcade will turn your brain to marmalade;ao_l_r_ay_t m_ay b_ae_t_ah_l ae_k_s k_ae_v_ah_l_k_ey_d w_ah_l t_er_n y_ao_r b_r_ey_n t_uw m_aa_r_m_ah_l_ey_d
g;12;douse the light house watch (as) vessel crash into the rocks;d_aw_s dh_ah l_ay_t hh_aw_s w_aa_ch ae_z v_eh_s_ah_l k_r_ae_sh ih_n_t_uw dh_ah r_aa_k_s
i;74;flat black paint with glossy black skull;f_l_ae_t b_l_ae_k p_ey_n_t w_ih_dh g_l_ao_s_iy b_l_ae_k s_k_ah_l
