Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;75;you taste so good babe;y_uw t_ey_s_t s_ow g_uh_d b_ey_b
c;2;you swear youre down down;y_uw s_w_eh_r y_uw_r d_aw_n d_aw_n
a;36;we don-t need complicated no;w_iy d_ow_n_t n_iy_d k_aa_m_p_l_ah_k_ey_t_ah_d n_ow
a;25;take dope pix don-t post those;t_ey_k d_ow_p p_ih_k_s d_ow_n_t p_ow_s_t dh_ow_z
d;22;we all that in all black sh (*) t;w_iy ao_l dh_ae_t ih_n ao_l b_l_ae_k eh_s_ey_ch ah_ae t_iy
a;0;you feel so;y_uw f_iy_l s_ow
m;17;put this work in with me;p_uh_t dh_ih_s w_er_k ih_n w_ih_dh m_iy
t;51;i ain-t tryna hide you from no one;ay ey_n_t t_r_ih_n_ah hh_ay_d y_uw f_r_ah_m n_ow w_ah_n
e;69;but they ceilings bout deez nuts height;b_ah_t dh_ey s_iy_l_ih_ng_z b_aw_t d_iy_er_z n_ah_t_s hh_ay_t
e;7;you stay rollin your eyes;y_uw s_t_ey r_aa_l_ih_n y_ao_r ay_z
a;62;every place that we go;eh_v_er_iy p_l_ey_s dh_ae_t w_iy g_ow
b;42;ay;ey
f;34;keep it lo thats a given;k_iy_p ih_t l_ow dh_ae_t_s ah g_ih_v_ah_n
f;35;cause I hate when they get an opinion;k_aa_z ay hh_ey_t w_eh_n dh_ey g_eh_t ae_n ah_p_ih_n_y_ah_n
d;5;all in your vibe sh (*) t;ao_l ih_n y_ao_r v_ay_b eh_s_ey_ch ah_ae t_iy
f;39;cause I hate when they have an opinion;k_aa_z ay hh_ey_t w_eh_n dh_ey hh_ae_v ae_n ah_p_ih_n_y_ah_n
o;21;black boots with the soccer pants;b_l_ae_k b_uw_t_s w_ih_dh dh_ah s_aa_k_er p_ae_n_t_s
b;47;i don-t force calling you babe;ay d_ow_n_t f_ao_r_s k_ao_l_ih_ng y_uw b_ey_b
b;46;way lo thats the wave;w_ey l_ow dh_ae_t_s dh_ah w_ey_v
m;4;you swear youre down for me;y_uw s_w_eh_r y_uw_r d_aw_n f_ao_r m_iy
e;14;babygurl its our life;b_ah_b_iy_g_u_r_l ih_t_s aw_r l_ay_f
r;32;we don-t need complicated;w_iy d_ow_n_t n_iy_d k_aa_m_p_l_ah_k_ey_t_ah_d
i;71;all I know we came up;ao_l ay n_ow w_iy k_ey_m ah_p
c;3;down so down;d_aw_n s_ow d_aw_n
d;55;we just don-t make us a scene;w_iy jh_ah_s_t d_ow_n_t m_ey_k ah_s ah s_iy_n
b;1;you feel so good babe;y_uw f_iy_l s_ow g_ah_d b_ey_b
e;50;lo just don-t get it tied;l_ow jh_ah_s_t d_ow_n_t g_eh_t ih_t t_ay_d
h;28;i got all these gift cards to olive garden;ay g_aa_t ao_l dh_iy_z g_ih_f_t k_aa_r_d_z t_uw aa_l_ah_v g_aa_r_d_ah_n
e;13;never outta mind when youre outta sight;n_eh_v_er uw_t_ah m_ay_n_d w_eh_n y_uw_r uw_t_ah s_ay_t
p;23;yea laid laid up on the lo-lo;y_ey l_ey_d l_ey_d ah_p aa_n dh_ah l_ax_oh
g;15;what they don-t know ain-t gonna hurt them;w_ah_t dh_ey d_ow_n_t n_ow ey_n_t g_aa_n_ah hh_er_t dh_eh_m
l;68;cause all them boys you be bumping kool;k_aa_z ao_l dh_eh_m b_oy_z y_uw b_iy b_ah_m_p_ih_ng k_uw_l
b;74;you feel so good babe;y_uw f_iy_l s_ow g_uh_d b_ey_b
q;60;you beautiful human you;y_uw b_y_uw_t_ah_f_ah_l hh_y_uw_m_ax_n y_uw
a;43;yo;y_ow
d;27;no bullsh (*) t;n_ow b_uh_l_z_ae ah_ae t_iy
e;12;we ain-t gotta talk every night;w_iy ey_n_t g_aa_t_ah t_ao_k eh_v_er_iy n_ay_t
b;8;but ay;b_ah_t ey
q;29;and I wanna blow them all on you;ah_n_d ay w_aa_n_ah b_l_ow dh_eh_m ao_l aa_n y_uw
a;65;so unbasic we so goals;s_ow ah_n_b_ey_s_ih_k w_iy s_ow g_ow_l_z
d;19;and get on top of this sh (*) t;ah_n_d g_eh_t aa_n t_aa_p ah_v dh_ih_s eh_s_ey_ch ah_ae t_iy
u;54;i swear ain-t sh (*) t that im scared of;ay s_w_eh_r ey_n_t eh_s_ey_ch ah_ae t_iy dh_ae_t ay_m s_k_eh_r_d ah_v
f;38;keep it lo thats a given;k_iy_p ih_t l_ow dh_ae_t_s ah g_ih_v_ah_n
q;30;all on you;ao_l aa_n y_uw
w;57;we sho don-t force anything;w_iy sh_aa d_ow_n_t f_ao_r_s eh_n_iy_th_ih_ng
i;56;for all this force in between us;f_ao_r ao_l dh_ih_s f_ao_r_s ih_n b_ah_t_w_iy_n ah_s
e;67;keep my new sh (*) t sounding right;k_iy_p m_ay n_y_uw eh_s_ey_ch ah_ae t_iy s_aw_n_d_ih_ng r_ay_t
a;24;gurl we so goals;g_uh_r_ah_l w_iy s_ow g_ow_l_z
b;44;i miss you too baby;ay m_ih_s y_uw t_uw b_ey_b_iy
