Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;28;i feel like were (as) close (as) strangers;ay f_iy_l l_ay_k w_iy_r ae_z k_l_ow_s ae_z s_t_r_ey_n_jh_er_z
b;26;talking on a broken line;t_ao_k_ih_ng aa_n ah b_r_ow_k_ah_n l_ay_n
a;6;and I don-t know what to say;ah_n_d ay d_ow_n_t n_ow w_ah_t t_uw s_ey
a;5;oh everyday you feel a little bit further away;ow eh_v_r_iy_d_ey y_uw f_iy_l ah l_ih_t_ah_l b_ih_t f_er_dh_er ah_w_ey
a;11;i feel like were (as) close (as) strangers;ay f_iy_l l_ay_k w_iy_r ae_z k_l_ow_s ae_z s_t_r_ey_n_jh_er_z
f;2;now every night that I spend alone kills me thinking of you on your own;n_aw eh_v_er_iy n_ay_t dh_ae_t ay s_p_eh_n_d ah_l_ow_n k_ih_l_z m_iy th_ih_ng_k_ah_ng ah_v y_uw aa_n y_ao_r ow_n
b;25;are we wasting time;aa_r w_iy w_ey_s_t_ih_ng t_ay_m
c;29;i won-t give up;ay w_ow_n_t g_ih_v ah_p
a;52;6 months since I went away I didn-t know everything has changed;ah_ae m_ah_n_th_s s_ih_n_s ay w_eh_n_t ah_w_ey ay d_ih_d_n_t n_ow eh_v_r_iy_th_ih_ng hh_ah_z ch_ey_n_jh_d
a;49;every night Im losing you in a thousand faces;eh_v_er_iy n_ay_t ay_m l_uw_z_ih_ng y_uw ih_n ah th_aw_z_ah_n_d f_ey_s_ah_z
a;50;now it feels were (as) close (as) strangers;n_aw ih_t f_iy_l_z w_iy_r ae_z k_l_ow_s ae_z s_t_r_ey_n_jh_er_z
e;18;another time zone taking me away from you;ah_n_ah_dh_er t_ay_m z_ow_n t_ey_k_ih_ng m_iy ah_w_ey f_r_ah_m y_uw
e;3;and I wish I was back home next to you;ah_n_d ay w_ih_sh ay w_ah_z b_ae_k hh_ow_m n_eh_k_s_t t_uw y_uw
b;19;living dreams and fluorescent lights while you and I are running out of time;l_ih_v_ih_ng d_r_iy_m_z ah_n_d f_l_uh_r_eh_s_ah_n_t l_ay_t_s w_ay_l y_uw ah_n_d ay aa_r r_ah_n_ih_ng aw_t ah_v t_ay_m
a;27;telling you I haven-t seen your face in ages;t_eh_l_ih_ng y_uw ay hh_ae_v_n_t s_iy_n y_ao_r f_ey_s ih_n ey_jh_ah_z
b;38;so tell me are we wasting time;s_ow t_eh_l m_iy aa_r w_iy w_ey_s_t_ih_ng t_ay_m
a;41;i feel like were (as) close (as) strangers;ay f_iy_l l_ay_k w_iy_r ae_z k_l_ow_s ae_z s_t_r_ey_n_jh_er_z
a;10;telling you I haven-t seen your face in ages;t_eh_l_ih_ng y_uw ay hh_ae_v_n_t s_iy_n y_uh_r f_ey_s ih_n_ch ey_jh_ah_z
c;47;i won-t give up;ay w_ow_n_t g_ih_v ah_p
c;12;i won-t give up;ay w_ow_n_t g_ih_v ah_p
