Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;26;give me youre soul While I recline;g_ih_v m_iy y_uw_r s_ow_l w_ay_l ay r_eh_k_l_ay_n
b;34;put the best vixen in my reach;p_uh_t dh_ah b_eh_s_t v_ih_k_s_ih_n ih_n m_ay r_iy_ch
d;8;itll strike you out or weigh ya down;ih_t_l s_t_r_ay_k y_uw aw_t ao_r w_ey y_aa d_aw_n
e;11;blood On my new crown That-S hard work;b_l_ah_d aa_n m_ay n_y_uw k_r_aw_n dh_ae_t_s hh_aa_r_d w_er_k
c;25;its the shine that made you mine;ih_t_s dh_ah sh_ay_n dh_ae_t m_ey_d y_uw m_ay_n
b;33;call it Revelation itll bring you peace;k_ao_l ih_t r_eh_v_ah_l_ey_sh_ah_n ih_t_l b_r_ih_ng y_uw p_iy_s
f;16;(as) long (as) they knew that they could claim my ashes;ae_z l_ao_ng ae_z dh_ey n_uw dh_ae_t dh_ey k_uh_d k_l_ey_m m_ay ae_sh_ah_z
h;18;when I die crucify me on that Maserati;w_eh_n ay d_ay k_r_uw_s_ah_f_ay m_iy aa_n dh_ae_t m_ae_s_eh_r_aa_t_iy
e;7;idle worship;ay_d_ah_l w_er_sh_ah_p
c;29;red and blue jewels in the booth Superman right;r_eh_d ah_n_d b_l_uw jh_uw_ah_l_z ih_n dh_ah b_uw_th s_uw_p_er_m_ae_n r_ay_t
b;23;(as) you die to knees;ae_z y_uw d_ay t_uw n_iy_z
i;1;let there be paper;l_eh_t dh_eh_r b_iy p_ey_p_er
d;6;this golden crown;dh_ih_s g_ow_l_d_ah_n k_r_aw_n
b;2;heh preach;hh_eh p_r_iy_ch
g;31;cause I see that my karats get all to listen;k_aa_z ay s_iy dh_ae_t m_ay k_eh_r_ah_t_s g_eh_t ao_l t_uw l_ih_s_ah_n
f;15;bless me with hydraulics and digi dashes;b_l_eh_s m_iy w_ih_dh hh_ay_d_r_ao_l_ih_k_s ah_n_d d_ih_g_iy d_ae_sh_ah_z
h;20;all jaws and that require me to floss;ao_l jh_ao_z ah_n_d dh_ae_t r_ih_k_w_ay_ax m_iy t_uw f_l_aa_s
f;17;explains Why I thirst for Chevys and buggattis;ih_k_s_p_l_ey_n_z w_ay ay th_er_s_t f_ao_r ch_eh_v_iy_z ah_n_d b_ah_g_g_ae1_t_iy_s
b;32;rubies in a new Jesus piece;r_uw_b_iy_z ih_n ah n_y_uw jh_iy_z_ah_s p_iy_s
i;35;say She love me;s_ey sh_iy l_ah_v m_iy
o;28;what got me (feelin-) like Im the world-s Kryptonite;w_ah_t g_aa_t m_iy f_iy_l_iy_n_eh l_ay_k ay_m dh_ah w_er_l_d_z 
c;4;youre all mine;y_uw_r ao_l m_ay_n
a;0;and God said;ah_n_d g_aa_d s_eh_d
m;19;lawd forgive flaws long (as) I leave in awe;l_aa_d f_er_g_ih_v f_l_ao_z l_ao_ng ae_z ay l_iy_v ih_n ao
l;5;one by one;w_ah_n b_ay w_ah_n
e;12;open wounds healin soon my scars hurt;ow_p_ah_n w_uw_n_d_z hh_iy_l_iy_n s_uw_n m_ay s_k_aa_r_z hh_er_t
g;14;but They swing towards a thing I could never bring;b_ah_t dh_ey s_w_ih_ng t_ah_w_ao_r_d_z ah th_ih_ng ay k_uh_d n_eh_v_er b_r_ih_ng
g;13;now angel wings seem to sing for a king;n_aw ey_n_jh_ah_l w_ih_ng_z s_iy_m t_uw s_ih_ng f_ao_r ah k_ih_ng
g;30;i got (see-through) vision;ay g_aa_t s_iy_th_r_uw v_ih_zh_ah_n
n;24;you realize you don-t worship me;y_uw r_ia_l_ay_z y_uw d_ow_n_t w_er_sh_ah_p m_iy
c;21;you shall bleed for my diamonds;y_uw sh_ae_l b_l_iy_d f_ao_r m_ay d_ay_m_ah_n_d_z
c;22;to the point your heartbeats silence;t_uw dh_ah p_oy_n_t y_ao_r hh_aa_r_t_b_iy_t_s s_ay_l_ah_n_s
f;9;idle worship yeah yeah yeah yeah;ay_d_ah_l w_er_sh_ah_p y_ae y_ae y_ae y_ae
