Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
a;1;no longer longer do I miss my past;n_ow l_ao_ng_g_er l_ao_ng_g_er d_uw ay m_ih_s m_ay p_ae_s_t
c;13;(is) like a glass house with no views;ih_z l_ay_k ah g_l_ae_s hh_aw_s w_ih_dh n_ow v_y_uw_z
a;0;threw away my traveling bags;th_r_uw ah_w_ey m_ay t_r_ae_v_l_ih_ng b_ae_g_z
f;10;i would-ve given anything for you;ay w_uh_d_ah_v g_ih_v_ah_n eh_n_iy_th_ih_ng f_ao_r y_uw
c;11;but anything just won-t do;b_ah_t eh_n_iy_th_ih_ng jh_ah_s_t w_ow_n_t d_uw
b;8;but I won-t go without a fight;b_ah_t ay w_ow_n_t g_ow w_ih_th_aw_t ah f_ay_t
d;2;whats the difference if its all;w_ah_t_s dh_iy d_ih_f_er_ah_n_s ih_f ih_t_s ao_l
f;12;and that place you keep running to;ah_n_d dh_ae_t p_l_ey_s y_uw k_iy_p r_ah_n_ih_ng t_uw
e;3;if Im just throwing away myself;ah_f ay_m jh_ah_s_t th_r_ow_ih_ng ah_w_ey m_ay_s_eh_l_f
b;7;still Im burning up inside;s_t_ih_l ay_m b_er_n_ih_ng ah_p ih_n_s_ay_d
f;17;for you;f_ao_r y_uw
g;15;(*) (*);ah_ae ah_ae
d;18;ive been up Ive been down Ive been everywhere around;ay_v b_ih_n ah_p ay_v b_ah_n d_aw_n ay_v b_ih_n eh_v_r_iy_w_eh_r er_aw_n_d
b;5;i laid it all out on the line;ay l_ey_d ih_t ao_l aw_t aa_n dh_ah l_ay_n
b;6;and left my baggage all behind;ah_n_d l_eh_f_t m_ay b_ae_g_ah_jh ao_l b_ah_hh_ay_n_d
