Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
l;5;69 Now all the girls thats comin to the; n_aw ao_l dh_ah g_er_l_z dh_ae_t_s k_ow_m_ah_n t_uw dh_ah
t;32;so you better move swift shoot the gif and get your tickets y-all;s_ow y_uw b_eh_t_er m_uw_v s_w_ih_f_t sh_uw_t dh_ah g_ih_b_f ah_n_d g_eh_t y_ao_r t_ih_k_ah_t_s y_ao_l
d;30;bring a comb a toothbrush and extra draws;b_r_ih_ng ah k_ow_m ah t_uw_th_b_r_ah_sh ah_n_d eh_k_s_t_r_ah d_r_ao_z
e;27;yeah its the place to be;y_ae ih_t_s dh_ah p_l_ey_s t_uw b_iy
o;21;where the girls are fine and full of fun;w_eh_r dh_ah g_er_l_z aa_r f_ay_n ah_n_d f_uh_l ah_v f_ah_n
b;10;Come inside;k_ah_m ih_n_s_ay_d
a;9;69 Cause if you go; k_aa_z ah_f y_uw g_ow
d;8;Foreplay;f_ao_r_p_l_ey
g;33;so tune your radio in;s_ow t_uw_n y_ao_r r_ey_d_iy_ow ih_n
a;0;Let me clear my throat;l_eh_t m_iy k_l_ih_r m_ay th_r_ow_t
g;16;Don-t talk Just listen;d_ow_n_t t_ao_k jh_ah_s_t l_ih_s_ah_n
n;14;Ready or not;r_eh_d_iy ao_r n_ax_t
f;18;Give me a funky bass drop;g_ih_v m_iy ah f_ah_ng_k_iy b_ae_s d_r_aa_p
h;3;69 Cause them boys (is); k_aa_z dh_eh_m b_oy_z ih_z
d;29;so come on and have a ball;s_ow k_ah_m aa_n ah_n_d hh_ae_v ah b_ao_l
e;11;69 You gots to be; y_uw g_aa_t_s t_uw b_iy
f;13;69 Cause; k_aa_z
c;24;like Dom Perignon and chicken wangs;l_ay_k d_aa_m p_er_ih_n_y_aa_n ah_n_d ch_ih_k_ah_n w_ae_ng_z
o;22;and they outnumber guys like ten to one;ah_n_d dh_ey aw_t_n_ah_m_b_er g_ay_z l_ay_k t_eh_n t_uw w_ah_n
d;31;and I hate for you to miss it all;ah_n_d ay hh_ey_t f_ao_r y_uw t_uw m_ih_s ih_t ao_l
h;34;cause the (sixty-nine) tickets go to caller number ten;k_aa_z dh_ah s_ih_k_s_t_ih_n_ay_n t_ih_k_ah_t_s g_ow t_uw k_ao_l_er n_ah_m_b_er t_eh_n
s;25;and a motel you can lodge at;ah_n_d ah m_ow_t_eh_l y_uw k_ah_n l_aa_jh ae_t
o;15;69 Here we come And from this point on; hh_ih_r w_iy k_ah_m ah_n_d f_r_ah_m dh_ih_s p_oy_n_t aa_n
c;7;that;dh_ae_t
b;4;Alright alright alright;ao_l_r_ay_t ao_l_r_ay_t ao_l_r_ay_t
h;1;69 True Gotta send shouts out to my boys; t_r_uw g_aa_t_ah s_eh_n_d sh_aw_t_s aw_t t_ah m_ay b_oy_z
s;26;and plenty clothes for the big money boys to flodge at;ah_n_d p_l_eh_n_t_iy k_l_ow_dh_z f_ao_r dh_ah b_ih_g m_ah_n_iy b_oy_z t_uw f_l_ow_d_g_er ae_t
i;2;95 South; s_aw_th
b;19;69 Sit back and relax and relieve your mind; s_ih_t b_ae_k ah_n_d r_ah_l_ae_k_s ah_n_d r_iy_l_iy_v y_ao_r m_ay_n_d
r;23;we got trains planes and other thangs;w_iy g_aa_t t_r_ey_n_z p_l_ey_n_z ah_n_d ah_dh_er dh_ae_n_b_s
e;28;guys gotta pay but girls get in free;g_ay_z g_aa_t_ah p_ey b_ah_t g_er_l_z g_eh_t ih_n f_r_iy
m;6;(sixty-nine) party y-all get ready for some of;s_ih_k_s_t_ih_n_ay_n p_aa_r_t_iy y_ao_l g_eh_t r_eh_d_iy f_ao_r s_ah_m ah_v
p;17;69 And Mr Lemonhead; ah_n_d m_ih_s_t_er 
q;20;and get ready for the trip to Land (sixty-nine);ah_n_d g_eh_t r_eh_d_iy f_ao_r dh_ah t_r_ih_p t_uw l_ae_n_d s_ih_k_s_t_ih_n_ay_n
e;12;On the real;aa_n dh_ah r_iy_l
