Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
m;55;i don-t even want your Chipers;ay d_ow_n_t iy_v_ah_n w_aa_n_t y_ao_r C_hh_iy_p_ax_r_s
b;8;its no coincidence when youre caught off guard;ih_t_s n_ow k_ow_ih_n_s_ah_d_ah_n_s w_eh_n y_uw_r k_aa_t ao_f g_aa_r_d
g;40;i can-t sleep I can-t eat;ay k_ae_n_t s_l_iy_p ay k_ae_n_t iy_t
a;14;this ain-t no maybe;dh_ih_s ey_n_t n_ow m_ey_b_iy
c;28;without you boy Im so hopeless;w_ih_th_aw_t y_uw b_oy ay_m s_ow hh_ow_p_l_ah_s
a;45;hey boy I wanna be your lady;hh_ey b_oy ay w_aa_n_ah b_iy y_ao_r l_ey_d_iy
i;5;if you think that I am I am and if;ah_f y_uw th_ih_ng_k dh_ae_t ay ae_m ay ae_m ah_n_d ah_f
a;43;i can-t even think straight;ay k_ae_n_t iy_v_ah_n th_ih_ng_k s_t_r_ey_t
a;44;see you need a lady;s_iy y_uw n_iy_d ah l_ey_d_iy
a;32;what Im saying (is) that I will be your baby;w_ah_t ay_m s_ey_ih_ng ih_z dh_ae_t ay w_ah_l b_iy y_uh_r b_ey_b_iy
g;25;keep it real;k_iy_p ih_t r_iy_l
d;20;youll have to pardon if I come on strong;y_uw_l hh_ae_v t_uw p_aa_r_d_ah_n ah_f ay k_ah_m aa_n s_t_r_ao_ng
a;63;no actin shady cause Im your baby;n_ow ae_k_t_ah_n sh_ey_d_iy k_aa_z ay_m y_ao_r b_ey_b_iy
h;64;and I put that on everything everything;ah_n_d ay p_uh_t dh_ae_t aa_n eh_v_r_iy_th_ih_ng eh_v_r_iy_th_ih_ng
m;16;i don-t even want your Chipers;ay d_ow_n_t iy_v_ah_n w_aa_n_t y_uh_r C_hh_iy_p_ax_r_s
a;33;this ain-t no maybe;dh_ih_s ey_n_t n_ow m_ey_b_iy
a;52;what Im saying (is) that I will be your baby;w_ah_t ay_m s_ey_ih_ng ih_z dh_ae_t ay w_ah_l b_iy y_ao_r b_ey_b_iy
f;56;youre the one I wanna kick it wit;y_uw_r dh_ah w_ah_n ay w_aa_n_ah k_ih_k ih_t w_ih_t
h;61;and I put that on everything;ah_n_d ay p_uh_t dh_ae_t aa_n eh_v_r_iy_th_ih_ng
o;35;i don-t even want your chipers;ay d_ow_n_t iy_v_ah_n w_aa_n_t y_ao_r ch_ih_p_er_r_s
f;17;youre the one I wanna kick it wit;y_uw_r dh_ah w_ah_n ay w_aa_n_ah k_ih_k ih_t w_ih_t
i;4;in case youre wondering if Im available;ih_n k_ey_s y_uw_r w_ah_n_d_er_ih_ng ah_f ay_m ah_v_ey_l_ah_b_ah_l
a;23;its so intriguing to me baby;ih_t_s s_ow ih_n_t_r_iy_g_ih_ng t_uw m_iy b_ey_b_iy
a;34;ain-t tryna get my thoughts all in your way;ey_n_t t_r_ih_n_ah g_eh_t m_ay th_ao_t_s ao_l ih_n y_ao_r w_ey
c;27;baby in case you haven-t noticed;b_ey_b_iy ih_n k_ey_s y_uw hh_ae_v_n_t n_ow_t_ah_s_t
l;12;it don-t matter if your broke well be struggling;ih_t d_ow_n_t m_ae_t_er ah_f y_ao_r b_r_ow_k w_iy_l b_iy s_t_r_ah_g_l_ih_ng
a;59;i wanna be your lady;ay w_aa_n_ah b_iy y_uh_r l_ey_d_iy
q;47;i know that Im the one for you;ay n_ow dh_ae_t ay_m dh_ah w_ah_n f_ao_r y_uw
g;24;i like your braids and your thug appeal;ay l_ay_k y_ao_r b_r_ey_d_z ah_n_d y_ao_r th_ah_g ah_p_iy_l
d;6;something-s on your mind you should let it off;s_ah_m_th_ih_ng_z aa_n y_ao_r m_ay_n_d y_uw sh_uh_d l_eh_t ih_t ao_f
e;50;i ain-t trippin on your car or where you live;ay ey_n_t t_r_ih_p_iy_n aa_n y_ao_r k_aa_r ao_r w_eh_r y_uw l_ay_v
a;60;no actin shady;n_ow ae_k_t_ah_n sh_ey_d_iy
a;53;this ain-t no maybe;dh_ih_s ey_n_t n_ow m_ey_b_iy
c;48;boy don-t you know;b_oy d_ow_n_t y_uw n_ow
g;39;you make me weak in the knees;y_uw m_ey_k m_iy w_iy_k ih_n dh_ah n_iy_z
g;22;its your character the way you be;ih_t_s y_ao_r k_eh_r_ih_k_t_er dh_ah w_ey y_uw b_iy
b;21;its just that you got everything I want;ih_t_s jh_ah_s_t dh_ae_t y_uw g_aa_t eh_v_r_iy_th_ih_ng ay w_aa_n_t
a;46;let me be your baby;l_eh_t m_iy b_iy y_ao_r b_ey_b_iy
n;37;this ain-t no maybe (is) you feeling me;dh_ih_s ey_n_t n_ow m_ey_b_iy ih_z y_uw f_iy_l_ih_ng m_iy
p;42;can-t even concentrate;k_ae_n_t iy_v_ah_n k_aa_n_s_ah_n_t_r_ey_t
e;30;i ain-t trippin on your car or where you live;ay ey_n_t t_r_ih_p_iy_n aa_n y_ao_r k_aa_r ao_r w_eh_r y_uw l_ay_v
n;18;this ain-t no maybe (is) you feeling me;dh_ih_s ey_n_t n_ow m_ey_b_iy ih_z y_uw f_iy_l_ih_ng m_iy
n;57;this ain-t no maybe (is) you feeling me;dh_ih_s ey_n_t n_ow m_ey_b_iy ah_z y_uw f_iy_l_ih_ng m_iy
d;7;i got time maybe we should talk;ay g_aa_t t_ay_m m_ey_b_iy w_iy sh_uh_d t_ao_k
e;11;i ain-t trippin on your car or where you live;ay ey_n_t t_r_ih_p_iy_n aa_n y_ao_r k_aa_r ao_r w_eh_r y_uw l_ay_v
c;3;gotta speak first gotta let you know;g_aa_t_ah s_p_iy_k f_er_s_t g_aa_t_ah l_eh_t y_uw n_ow
a;13;what Im saying (is) that I will be your baby;w_ah_t ay_m s_ey_ih_ng ih_z dh_ae_t ay w_ah_l b_iy y_ao_r b_ey_b_iy
a;0;this ain-t no maybe baby;dh_ih_s ey_n_t n_ow m_ey_b_iy b_ey_b_iy
f;36;youre the one I wanna kick it wit;y_uw_r dh_ah w_ah_n ay w_aa_n_ah k_ih_k ih_t w_ih_t
l;31;it don-t matter if your broke well be struggling;ih_t d_ow_n_t m_ae_t_er ah_f y_ao_r b_r_ow_k w_iy_l b_iy s_t_r_ah_g_l_ih_ng
a;62;i wanna be your lady;ay w_aa_n_ah b_iy y_ao_r l_ey_d_iy
a;54;ain-t tryna get my thoughts all in your way;ey_n_t t_r_ih_n_ah g_eh_t m_ay th_ao_t_s ao_l ih_n y_ao_r w_ey
a;41;i can-t even think baby;ay k_ae_n_t iy_v_ah_n th_ih_ng_k b_ey_b_iy
