Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
b;21;bleed away;b_l_iy_d ah_w_ey
b;1;make no mistake;m_ey_k n_ow m_ih_s_t_ey_k
b;28;make no mistake;m_ey_k n_ow m_ih_s_t_ey_k
c;13;now bleed these angry eyes;n_aw b_l_iy_d dh_iy_z ae_ng_g_r_iy ay_z
c;29;these eyes have seen what drives the blind;dh_iy_z ay_z hh_ae_v s_iy_n w_ah_t d_r_ay_v_z dh_ah b_l_ay_n_d
c;19;ruins come round These pawns will turn the tide;r_uw_ah_n_z k_ah_m r_aw_n_d dh_iy_z p_ao_n_z w_ah_l t_er_n dh_ah t_ay_d
e;18;theyll face our hell;dh_ey_l f_ey_s aw_r hh_eh_l
b;9;bleed away;b_l_iy_d ah_w_ey
c;30;i need a cutman to bleed these angry eyes;ay n_iy_d ah k_ah_t_m_ae_n t_uw b_l_iy_d dh_iy_z ae_ng_g_r_iy ay_z
a;27;clenched fist Hot blooded;k_l_eh_n_ch_t f_ih_s_t hh_aa_t b_l_ah_d_ah_d
d;24;its cut in stone;ih_t_s k_ah_t ih_n s_t_ow_n
d;12;its cut in stone;ih_t_s k_ah_t ih_n s_t_ow_n
b;15;cut in stone Bleed Bleed away;k_ah_t ih_n s_t_ow_n b_l_iy_d b_l_iy_d ah_w_ey
d;17;trampled are those;t_r_ae_m_p_ah_l_d aa_r dh_ow_z
e;7;ruins abound These pawns of sacrifice;r_uw_ah_n_z ah_b_aw_n_d dh_iy_z p_ao_n_z ah_v s_ae_k_r_ah_f_ay_s
c;23;i recognize where the allegiance lies;ay r_eh_k_ah_g_n_ay_z w_eh_r dh_ah ah_l_iy_jh_ah_n_s l_ay_z
c;2;these eyes have seen what drives the blind;dh_iy_z ay_z hh_ae_v s_iy_n hh_w_ah_t d_r_ay_v_z dh_iy b_l_ay_n_d
c;25;now bleed These angry eyes;n_aw b_l_iy_d dh_iy_z ae_ng_g_r_iy ay_z
c;11;i recognize where the allegiance lies;ay r_eh_k_ah_g_n_ay_z hh_w_eh_r dh_iy ah_l_iy_jh_ah_n_s l_ay_z
c;6;they pay No price;dh_ey p_ey n_ow p_r_ay_s
a;0;clenched fist Hot blooded;k_l_eh_n_ch_t f_ih_s_t hh_aa_t b_l_ah_d_ah_d
c;3;i need a cutman to bleed these angry eyes;ay n_iy_d ey k_ah_t_m_ae_n t_ah b_l_iy_d dh_iy_z ae_ng_g_r_iy ay_z
d;5;hallowed are those;hh_ae_l_ow_d er dh_ow_z
