Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;3;and imagine that she (is) waiting for you;ah_n_d ih_m_ae_jh_ah_n dh_ah_t sh_iy ah_z w_ey_t_ih_ng f_r_er y_uw
a;2;you see someone that youd like to mingle;y_uw s_iy s_ah_m_w_ah_n dh_ae_t y_uw_d l_ay_k t_ah m_ih_ng_g_ah_l
a;9;but your passions they never run thin;b_ah_t y_uh_r p_ae_sh_ah_n_z dh_ey n_eh_v_er r_ah_n th_ih_n
d;5;any love that you feel (is) real;eh_n_iy l_ah_v dh_ah_t y_uw f_iy_l ah_z r_iy_l
e;6;any time that you use love you lose love;eh_n_iy t_ay_m dh_ah_t y_uw y_uw_z l_ah_v y_uw l_uw_z l_ah_v
c;1;but you don-t really know what to do;b_ah_t y_uw d_ow_n_t r_ih_l_iy n_ow w_ah_t t_uw d_uw
b;16;and living with a hell of a lot of lies;ah_n_d l_ih_v_ih_ng w_ih_dh ah hh_eh_l ah_v ah l_aa_t ah_v l_ay_z
b;15;of holding back whats deep inside;ah_v hh_ow_l_d_ih_ng b_ae_k w_ah_t_s d_iy_p ih_n_s_ay_d
a;0;you go out every night (as) a single;y_uw g_ow aw_t eh_v_er_iy n_ay_t ae_z ah s_ih_ng_g_ah_l
f;8;there (is) no certain crowd that you run with;dh_eh_r ah_z n_ow s_er_t_ah_n k_r_aw_d dh_ah_t y_uw r_ah_n w_ah_dh
g;10;you say (hi-) they say hi and its done with;y_uw s_ey hh_ih_eh dh_ey s_ey hh_ay ah_n_d ih_t_s d_ah_n w_ih_dh
a;11;still you don-t really love from deep within;s_t_ih_l y_uw d_ow_n_t r_ih_l_iy l_ah_v f_r_ah_m d_iy_p w_ah_dh_ih_n
h;13;batted eyes and bitter tears;b_ae_t_ah_d ay_z ah_n_d b_ih_t_er t_eh_r_z
a;14;price you pay for all the years;p_r_ay_s y_uw p_ey f_ao_r ao_l dh_ah y_ih_r_z
