Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
d;19;im fading fast;ay_m f_ey_d_ih_ng f_ae_s_t
i;27;can someone help me hold on;k_ah_n s_ah_m_w_ah_n hh_eh_l_p m_iy hh_ow_l_d aa_n
l;14;everything in your darkest thoughts about me might be true;eh_v_r_iy_th_ih_ng ih_n y_ao_r d_aa_r_k_ah_s_t th_ao_t_s ah_b_aw_t m_iy m_ay_t b_iy t_r_uw
b;1;help me to learn to breath again;hh_eh_l_p m_iy t_ah l_er_n t_ah b_r_eh_th ah_g_ey_n
d;22;this (is) really my plan;dh_ih_s ah_z r_ih_l_iy m_ay p_l_ae_n
e;8;but I can-t stop I never stop;b_ah_t ay k_ae_n_t s_t_aa_p ay n_eh_v_er s_t_aa_p
c;10;im all mixed up in this;ay_m ao_l m_ih_k_s_t ah_p ih_n dh_ih_s
i;3;so show me;s_ow sh_ow m_iy
b;2;i know Ive lost my way;ay n_ow ay_v l_ao_s_t m_ay w_ey
e;12;god make it stop I can-t make it stop;g_aa_d m_ey_k ih_t s_t_aa_p ay k_ae_n_t m_ey_k ih_t s_t_aa_p
d;7;the lost ask for a hand;dh_ah l_ao_s_t ae_s_k f_ao_r ah hh_ae_n_d
a;4;there are demons inside my head;dh_eh_r er d_iy_m_ah_n_z ih_n_s_ay_d m_ay hh_eh_d
c;16;i put my voice out there for you to hear;ay p_uh_t m_ay v_oy_s aw_t dh_eh_r f_ao_r y_uw t_uw hh_ih_r
b;11;i need some kind of change;ay n_iy_d s_ah_m k_ay_n_d ah_v ch_ey_n_jh
d;18;ive lost my path;ay_v l_ao_s_t m_ay p_ae_th
h;23;to get out in one piece;t_uw g_eh_t aw_t ih_n w_ah_n p_iy_s
c;9;ive been losing my footing here;ay_v b_ih_n l_uw_z_ih_ng m_ay f_uh_t_ih_ng hh_ih_r
g;15;i hear the words you say I still feel nothing;ay hh_ih_r dh_ah w_er_d_z y_uw s_ey ay s_t_ih_l f_iy_l n_ah_th_ih_ng
l;17;but the words never made much sense to you;b_ah_t dh_ah w_er_d_z n_eh_v_er m_ey_d m_ah_ch s_eh_n_s t_uw y_uw
f;20;time (is) short;t_ay_m ih_z sh_ao_r_t
a;0;facing forwards sinking in thin air;f_ey_s_ih_ng f_ao_r_w_er_d_z s_ih_ng_k_ih_ng ih_n_ch th_ih_n eh_r
d;24;(is) this really your plan;ih_z dh_ih_s r_ih_l_iy y_ao_r p_l_ae_n
a;6;i have to learn to suffocate them;ay hh_ae_v t_uw l_er_n t_uw s_ah_f_ah_k_ey_t dh_eh_m
c;5;i always let them win;ay ao_l_w_iy_z l_eh_t dh_ah_m w_ih_n
g;21;time (is) up;t_ay_m ah_z ah_p
f;13;this place (is) getting smaller;dh_ih_s p_l_ey_s ih_z g_eh_t_ih_ng s_m_ao_l_er
h;25;to keep me lost and on my knees;t_uw k_iy_p m_iy l_ao_s_t ah_n_d aa_n m_ay n_iy_z
m;26;i say redemption;ay s_ey r_ih_d_eh_m_p_sh_n
