Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
m;13;ill leave the light on for you for you for you;ay_l l_iy_v dh_ah l_ay_t aa_n f_ao_r y_uw f_ao_r y_uw f_ao_r y_uw
c;9;should be alone tonight tonight tonight;sh_uh_d b_iy ah_l_ow_n t_ah_n_ay_t t_ah_n_ay_t t_ah_n_ay_t
d;27;we hurt the ones we love we love we love;w_iy hh_er_t dh_ah w_ah_n_z w_iy l_ah_v w_iy l_ah_v w_iy l_ah_v
d;7;we hurt the ones we love we love we love;w_iy hh_er_t dh_ah w_ah_n_z w_iy l_ah_v w_iy l_ah_v w_iy l_ah_v
c;48;you and I can make it through tonight;y_uw ah_n_d ay k_ah_n m_ey_k ih_t th_r_uw t_ah_n_ay_t
m;17;ill leave the light on for you for you for you for you;ay_l l_iy_v dh_ah l_ay_t aa_n f_ao_r y_uw f_ao_r y_uw f_ao_r y_uw f_ao_r y_uw
i;10;save the last goodbye for me;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay f_ao_r m_iy
f;21;so why are we waiting;s_ow w_ay aa_r w_iy w_ey_t_ih_ng
a;15;wake me up before you leave;w_ey_k m_iy ah_p b_ah_f_ao_r y_uw l_iy_v
i;14;save the last goodbye for me;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay f_ao_r m_iy
h;4;but the ocean makes the sky like you and I;b_ah_t dh_ah ow_sh_ah_n m_ey_k_s dh_ah s_k_ay l_ay_k y_uw ah_n_d ay
i;44;save the last goodbye for me;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay f_ao_r m_iy
n;18;we burn so bright before the fall;w_iy b_er_n s_ow b_r_ay_t b_ah_f_ao_r dh_ah f_aa_l
c;49;make it through tonight tonight tonight;m_ey_k ih_t th_r_uw t_ah_n_ay_t t_ah_n_ay_t t_uw_n_ay_t
d;6;yeah we always hurt the ones we love;y_ae w_iy ao_l_w_ey_z hh_er_t dh_ah w_ah_n_z w_iy l_ah_v
c;39;save the last goodbye;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay
g;22;cause even though its hard to hold;k_aa_z iy_v_ah_n dh_ow ih_t_s hh_aa_r_d t_uw hh_ow_l_d
e;19;engines slowing to a crawl;eh_n_jh_ah_n_z s_l_ow_ih_ng t_uw ah k_r_ao_l
c;42;you and I can make it through tonight;y_uw ah_n_d ay k_ah_n m_ey_k ih_t th_r_uw t_ah_n_ay_t
m;33;ill leave the light on for you for you;ay_l l_iy_v dh_ah l_ay_t aa_n f_ao_r y_uw f_ao_r y_uw
l;46;always remember;ao_l_w_ey_z r_ih_m_eh_m_b_ax
g;23;no we just can-t let it go;n_ow w_iy jh_ah_s_t k_ae_n_t l_eh_t ih_t g_ow
l;16;always remember;ao_l_w_ey_z r_ih_m_eh_m_b_ax
b;2;now its cold (as) ever;n_aw ih_t_s k_ow_l_d ae_z eh_v_er
a;35;wake me up before you leave;w_ey_k m_iy ah_p b_ah_f_ao_r y_uw l_iy_v
m;37;ill leave the light on for you for you;ay_l l_iy_v dh_ah l_ay_t aa_n f_ao_r y_uw f_ao_r y_uw
c;29;should be alone tonight tonight tonight;sh_uh_d b_iy ah_l_ow_n t_ah_n_ay_t t_ah_n_ay_t t_ah_n_ay_t
c;11;one more shiny memory;w_ah_n m_ao_r sh_ay_n_iy m_eh_m_ax_r_iy
e;20;we had it all;w_iy hh_ae_d ih_t ao_l
a;1;that wed ever disagree beneath the dream;dh_ah_t w_iy_d eh_v_er d_ih_s_ah_g_r_iy b_ah_n_iy_th dh_ah d_r_iy_m
d;26;yeah we always hurt the ones we love;y_ae w_iy ao_l_w_ey_z hh_er_t dh_ah w_ah_n_z w_iy l_ah_v
c;40;save the last goodbye;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay
b;5;its been that way forever;ih_t_s b_ih_n dh_ae_t w_ey f_er_eh_v_er
c;43;make it through tonight tonight tonight;m_ey_k ih_t th_r_uw t_ah_n_ay_t t_ah_n_ay_t t_ah_n_ay_t
l;12;always remember;ao_l_w_ey_z r_ih_m_eh_m_b_ax
c;38;save the last goodbye;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay
c;8;but it doesn-t mean that you and I should be alone tonight;b_ah_t ih_t d_ah_z_n_t m_iy_n dh_ae_t y_uw ah_n_d ay sh_uh_d b_iy ah_l_ow_n t_ah_n_ay_t
a;0;you never wanted to believe;y_uw n_eh_v_er w_ao_n_ah_d t_ah b_ah_l_iy_v
a;45;wake me up before you leave;w_ey_k m_iy ah_p b_ah_f_ao_r y_uw l_iy_v
l;32;always remember;ao_l_w_ey_z r_ih_m_eh_m_b_ax
h;47;ill leave the light on for you for you for you;ay_l l_iy_v dh_ah l_ay_t aa_n f_ao_r y_uw f_ao_r y_uw f_ao_r y_uw
c;3;i always wanted to deny;ay ao_l_w_ey_z w_oh_n_t_ih_d t_uw d_ah_n_ay
i;34;save the last goodbye for me;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay f_r_er m_iy
l;36;always remember;ao_l_w_ey_z r_ih_m_eh_m_b_ax
c;41;the last goodbye the last goodbye;dh_ah l_ae_s_t g_uh_d_b_ay dh_iy l_ae_s g_uh_d_b_ay
i;30;save the last goodbye for me;s_ey_v dh_ah l_ae_s_t g_uh_d_b_ay f_ao_r m_iy
c;28;but it doesn-t mean that you and I should be alone tonight;b_ah_t ih_t d_ah_z_n_t m_iy_n dh_ae_t y_uw ah_n_d ay sh_uh_d b_iy ah_l_ow_n t_ah_n_ay_t
f;24;away so stay;ah_w_ey s_ow s_t_ey
c;31;one more shiny memory;w_ah_n m_ao_r sh_ay_n_iy m_eh_m_ax_r_iy
f;25;keep this light from fading;k_iy_p dh_ih_s l_ay_t f_r_ah_m f_ey_d_ih_ng
