Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
i;15;we don-t wanna die in the ocean;w_iy d_ow_n w_aa_n_ah d_ay ih_n_ch dh_iy ow_sh_ah_n
b;12;my prophecy (is) almost complete;m_ay p_r_aa_f_ah_s_iy ah_z ao_l_m_ow_s_t k_ah_m_p_l_iy_t
g;10;and so do you;ah_n_d s_ow d_uw y_uw
c;2;i predict I die in a plane crash;ay p_r_iy_d_ih_k_t ay d_ay ih_n_ch ey p_l_ey_n k_r_ae_sh
h;13;my fingers on the pulse;m_ay f_ih_ng_g_er_z aa_n dh_iy p_ah_l_s
b;1;my turn to turn in just when the weather-s getting nice;m_ay t_er_n t_ah t_er_n ih_n_ch jh_ah_s_t hh_w_ih_n dh_iy w_eh_dh_er_z g_ih_t_ih_ng n_iy_s
c;21;death I just want one more breath;d_eh_th ay jh_ah_s_t w_aa_n_t w_ah_n m_ao_r b_r_eh_th
a;9;doo doo doo doo I die;d_uw d_uw d_uw d_uw ay d_ay
d;3;i see it now I die in a car on tour;ay s_iy ah_t n_aw ay d_ay ih_n_ch ey k_aa_r aa_n t_uh_r
b;17;we don-t want to die in our sleep;w_iy d_ow_n w_aa_n_t t_ah d_ay ih_n_ch aa_r s_l_iy_p
g;8;its true;ih_t_s t_r_uw
f;5;nobody to loosen death-s firm grip on me;n_ow_b_aa_d_iy t_uw l_uw_s_ah_n d_eh_th_s f_er_m g_r_ih_p aa_n m_iy
a;19;death buckle up boys were going for a little ride;d_eh_th b_ah_k_ah_l ah_p b_oy_z w_iy_r g_ow_ih_ng f_ao_r ah l_ih_t_ah_l r_ay_d
b;22;can you grant me one more please;k_ah_n y_uw g_r_ae_n_t m_iy w_ah_n m_ao_r p_l_iy_z
a;0;i spotted the glow over the mountain tonight;ay s_p_aa_t_ah_d dh_iy g_l_ow ow_v_er dh_iy m_aw_n_t_ah_n t_uw_n_ay_t
a;7;doo doo doo doo I die;d_uw d_uw d_uw d_uw ay d_ay
e;4;and theres no one to stop this;ah_n_d dh_eh_r_s n_ow w_ah_n t_uw s_t_aa_p dh_ih_s
