Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
e;13;youre up its time get ready;y_uw_r ah_p ih_t_s t_ay_m g_eh_t r_eh_d_iy
b;3;each move so elusive when I swoop in undisputed Ill go;iy_ch m_uw_v s_ow ah_l_uw_s_ih_v w_eh_n ay s_w_uw_p ih_n ah_n_d_ih_s_p_y_uw_t_ah_d ay_l g_ow
a;20;yeah Im the next revolution;y_ae ay_m dh_ah n_eh_k_s_t r_eh_v_ah_l_uw_sh_ah_n
o;18;i was born for it;ay w_ah_z b_ao_r_n f_ao_r ih_t
e;16;what else did you expect;w_ah_t eh_l_s d_ih_d y_uw ih_k_s_p_eh_k_t
a;47;in Evolution;ih_n eh_v_ah_l_uw_sh_ah_n
b;15;but were bout to take it over;b_ah_t w_iy_r b_aw_t t_uw t_ey_k ih_t ow_v_er
d;9;im rapidly blocking every impact accurately;ay_m r_ae_p_ah_d_l_iy b_l_aa_k_ih_ng eh_v_er_iy ih_m_p_ae_k_t ae_k_y_er_ah_t_l_iy
p;23;when I step up on the stage the levels moving Im proceeding;w_eh_n ay s_t_eh_p ah_p aa_n dh_ah s_t_ey_jh dh_ah l_eh_v_ah_l_z m_uw_v_ih_ng ay_m p_r_ax_s_iy_d_ih_ng
a;1;in a match with you my wounds stay proven;ih_n ah m_ae_ch w_ih_dh y_uw m_ay w_uw_n_d_z s_t_ey p_r_uw_v_ah_n
f;43;you fall I rise up to the skies thats where we belong;y_uw f_aa_l ay r_ay_z ah_p t_uw dh_ah s_k_ay_z dh_ae_t_s w_eh_r w_iy b_ah_l_ao_ng
e;42;what else did you expect;w_ah_t eh_l_s d_ih_d y_uw ih_k_s_p_eh_k_t
a;46;yeah Im the next revolution;y_ae ay_m dh_ah n_eh_k_s_t r_eh_v_ah_l_uw_sh_ah_n
a;49;yeah Im the next revolution;y_ae ay_m dh_iy n_eh_k_s r_eh_v_ah_l_uw_sh_ah_n
a;52;yeah Im the next revolution;y_ae ay_m dh_ah n_eh_k_s_t r_eh_v_ah_l_uw_sh_ah_n
l;35;regardless of the outcome you know Ill be back next year after I evolve;r_ah_g_aa_r_d_l_ah_s ah_v dh_ah aw_t_k_ah_m y_uw n_ow ay_l b_iy b_ae_k n_eh_k_s_t y_ih_r ae_f_t_er ay ih_v_aa_l_v
n;32;and every throw and poke has me on the edge of my seat but this rush has me;ah_n_d eh_v_er_iy th_r_ow ah_n_d p_ow_k hh_ah_z m_iy aa_n dh_ah eh_jh ah_v m_ay s_iy_t b_ah_t dh_ih_s r_ah_sh hh_ah_z m_iy
i;30;reaching;r_iy_ch_ih_ng
l;27;gotta reach up to the top;g_aa_t_ah r_iy_ch ah_p t_uw dh_ah t_aa_p
q;24;lights shining down;l_ay_t_s sh_ay_n_ih_ng d_aw_n
d;11;that I get from the crowd-s reaction we just can-t contain this capacity;dh_ae_t ay g_eh_t f_r_ah_m dh_ah k_r_aw_d_z r_iy_ae_k_sh_ah_n w_iy jh_ah_s_t k_ae_n_t k_ah_n_t_ey_n dh_ih_s k_ah_p_ae_s_ah_t_iy
c;4;loosen every single main proven method that keeps me from the title;l_uw_s_ah_n eh_v_er_iy s_ih_ng_g_ah_l m_ey_n p_r_uw_v_ah_n m_eh_th_ah_d dh_ae_t k_iy_p_s m_iy f_r_ah_m dh_ah t_ay_t_ah_l
d;6;these throwback cabinets are my battlements;dh_iy_z th_r_ow_b_ae_k k_ae_b_ah_n_ah_t_s aa_r m_ay b_ae_t_ah_l_m_ah_n_t_s
i;29;when I follow with a complicated combo patiently you know Im scheming;w_eh_n ay f_aa_l_ow w_ih_dh ah k_aa_m_p_l_ah_k_ey_t_ah_d k_aa_m_b_ow p_ey_sh_ah_n_t_l_iy y_uw n_ow ay_m s_k_iy_m_ih_ng
l;34;so Imma keep on going til the beat drops and I defeat ya;s_ow I_m_ae k_iy_p aa_n g_ow_ih_ng t_ih_l dh_ah b_iy_t d_r_aa_p_s ah_n_d ay d_ah_f_iy_t y_aa
a;48;in Evolution;ih_n eh_v_ah_l_uw_sh_ah_n
a;21;in Evolution;ih_n eh_v_ah_l_uw_sh_ah_n
a;2;my influence (is) amusing the masses through the music;m_ay ih_n_f_l_uw_ah_n_s ih_z ah_m_y_uw_z_ih_ng dh_ah m_ae_s_ah_z th_r_uw dh_ah m_y_uw_z_ih_k
a;50;in Evolution;ih_n_ch eh_v_ah_l_uw_sh_ah_n
f;17;you fall I rise up to the skies That-s where we belong;y_uw f_aa_l ay r_ay_z ah_p t_uw dh_ah s_k_ay_z dh_ae_t_s w_eh_r w_iy b_ah_l_ao_ng
m;44;i was born for it;ay w_ah_z b_ao_r_n f_ao_r ih_t
g;45;this tournament;dh_ih_s t_uh_r_n_ah_m_ah_n_t
l;28;can-t be stopped;k_ae_n_t b_iy s_t_aa_p_t
c;38;its time;ih_t_s t_ay_m
r;37;youre up;y_uw_r ah_p
e;39;get ready;g_eh_t r_eh_d_iy
