Rhyme Scheme Letter;Line Number;Lyrics;Phonetic Transcription
c;5;screaming to an emptiness;s_k_r_iy_m_ih_ng t_ah ah_n eh_m_p_t_iy_n_ah_s
c;32;we kill everything we kill everything;w_iy k_ih_l eh_v_r_iy_th_ih_ng w_iy k_ih_l eh_v_r_iy_th_ih_ng
a;22;standing watch until the sun will rise;s_t_ae_n_d_ih_ng w_aa_ch ah_n_t_ih_l dh_ah s_ah_n w_ah_l r_ay_z
e;49;we cut the earth until it bleeds;w_iy k_ah_t dh_iy er_th ah_n_t_ih_l ah_t b_l_iy_d_z
a;19;a million points of light;ah m_ih_l_y_ah_n p_oy_n_t_s ah_v l_ay_t
h;54;by our blindness and stupidity;b_ay aa_r b_l_ay_n_d_n_ah_s ah_n_d s_t_uw_p_ih_d_ah_t_iy
a;40;a million points of light;ah m_ih_l_y_ah_n p_oy_n_t_s ah_v l_ay_t
b;2;monuments in darkness;m_aa_n_y_ah_m_eh_n_t_s ih_n_ch d_aa_r_k_n_ah_s
c;57;in ten thousand years what will be our legacy;ih_n t_eh_n th_aw_z_ah_n_d y_er_z hh_w_ah_t w_ih_l b_iy aa_r l_eh_g_ah_s_iy
e;26;when we see ourselves (as) deities;w_eh_n w_iy s_iy aw_er_s_eh_l_v_z ae_z d_iy_ah_t_iy_z
a;15;that our existence should be defined;dh_ah_t aa_r eh_g_z_ih_s_t_ah_n_s sh_uh_d b_iy d_ah_f_ay_n_d
a;11;that our existence should be defined;dh_ah_t aa_r eh_g_z_ih_s_t_ah_n_s sh_uh_d b_iy d_ah_f_ay_n_d
f;27;claim nature for ourselves;k_l_ey_m n_ey_ch_er f_ao_r aw_er_s_eh_l_v_z
a;43;standing watch until the sun will rise;s_t_ae_n_d_ih_ng w_aa_ch ah_n_t_ih_l dh_ah s_ah_n w_ah_l r_ay_z
b;25;how did we come this far;hh_aw d_ih_d w_iy k_ah_m dh_ih_s f_aa_r
l;34;can someone see our self destruction;k_ah_n s_ah_m_w_ah_n s_iy aw_r s_eh_l_f d_ah_s_t_r_ah_k_sh_ah_n
e;45;we torch the earth until it bleeds;w_iy t_ao_r_ch dh_ah er_th ah_n_t_ih_l ih_t b_l_iy_d_z
e;17;the light that can-t be seen;dh_ah l_ay_t dh_ae_t k_ae_n_t b_iy s_iy_n
g;29;by our actions we betray;b_ay aw_r ae_k_sh_ah_n_z w_iy b_ah_t_r_ey
d;10;what inspires in us this madness;hh_w_ah_t ih_n_s_p_ay_r_z ih_n_ch y_uw_eh_s dh_ah_s m_ae_d_n_ah_s
h;31;by our blindness and stupidity;b_ay aw_r b_l_ay_n_d_n_ah_s ah_n_d s_t_uw_p_ih_d_ah_t_iy
a;46;rain ashes from the sky;r_ey_n ae_sh_ah_z f_r_ah_m dh_ah s_k_ay
c;55;we kill everything;w_iy k_ih_l eh_v_r_iy_th_ih_ng
